,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
385580,E366,36066535,2017/10/13,C07712,264.15,15.85,280.0,有效发票
385581,E366,3622260,2018/3/3,C11143,202.85,34.49,237.34,有效发票
385582,E366,3626171,2018/3/15,C11143,229.06,38.94,268.0,有效发票
385583,E366,3628143,2018/3/20,C11143,162.39,27.61,190.0,有效发票
385584,E366,3630642,2018/3/27,C11143,223.29,37.96,261.25,有效发票
385585,E366,3634605,2018/4/7,C11143,236.75,40.25,277.0,有效发票
385586,E366,5528053,2018/5/3,C11143,172.41,27.59,200.0,有效发票
385587,E366,6164706,2018/5/27,C11143,172.41,27.59,200.0,有效发票
385588,E366,84452584,2018/6/12,C11143,172.41,27.59,200.0,有效发票
385589,E366,6172669,2018/6/26,C11143,172.41,27.59,200.0,有效发票
385590,E366,6174346,2018/7/1,C11143,172.41,27.59,200.0,有效发票
385591,E366,6370414,2018/7/26,C11143,186.21,29.79,216.0,有效发票
385592,E366,6371978,2018/7/31,C11143,186.21,29.79,216.0,有效发票
385593,E366,61923774,2018/10/24,C07715,264.15,15.85,280.0,有效发票
385594,E366,46482149,2019/6/17,C02374,147.13,19.12,166.25,有效发票
385595,E366,47040815,2019/6/27,C02374,153.02,19.88,172.9,有效发票
385596,E366,453289,2019/7/1,C13729,119348.57,5967.43,125316.0,有效发票
385597,E366,34012456,2019/7/3,C02374,318.59,41.41,360.0,有效发票
385598,E366,42420881,2019/7/27,C11851,166.88,21.69,188.57,有效发票
385599,E366,3965037,2019/9/29,C13729,119348.57,5967.43,125316.0,有效发票
385600,E366,3965185,2019/12/17,C13729,119348.57,5967.43,125316.0,有效发票
