,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
287991,E231,4660202,2016/11/10,C22196,9444.44,1605.56,11050.0,有效发票
287992,E231,862006,2016/11/11,C07712,730.12,89.88,820.0,有效发票
287993,E231,23457104,2016/11/16,C16855,78632.48,13367.52,92000.0,有效发票
287994,E231,2551074,2016/11/23,C05375,290.1,8.7,298.8,有效发票
287995,E231,2551075,2016/11/23,C05375,44.43,2.67,47.1,有效发票
287996,E231,2653215,2016/11/23,C05375,38368.1,1918.4,40286.5,有效发票
287997,E231,2653214,2016/11/23,C05375,3651.54,620.76,4272.3,有效发票
287998,E231,4224307,2016/11/29,C07783,51282.05,8717.95,60000.0,有效发票
287999,E231,4224308,2016/11/30,C07783,51282.05,8717.95,60000.0,有效发票
288000,E231,4224309,2016/11/30,C07783,42735.04,7264.96,50000.0,有效发票
288001,E231,23457110,2016/11/30,C16855,68803.42,11696.58,80500.0,有效发票
288002,E231,8723872,2016/12/20,C15658,265.05,7.95,273.0,有效发票
288003,E231,8723873,2016/12/20,C15658,31.98,1.92,33.9,有效发票
288004,E231,1320578,2016/12/20,C15658,38368.1,1918.4,40286.5,有效发票
288005,E231,3471213,2016/12/27,C07783,42735.04,7264.96,50000.0,有效发票
288006,E231,3471214,2016/12/27,C07783,42735.04,7264.96,50000.0,有效发票
288007,E231,8847648,2017/1/19,C15658,281.75,8.45,290.2,有效发票
288008,E231,4164183,2017/1/19,C15658,80.75,4.85,85.6,有效发票
288009,E231,4164182,2017/1/19,C15658,38368.1,1918.4,40286.5,有效发票
288010,E231,4127666,2017/1/24,C15658,3916.24,665.76,4582.0,有效发票
288011,E231,6641434,2017/1/25,C17900,4273.5,726.5,5000.0,有效发票
288012,E231,8871287,2017/2/24,C15658,260.87,7.83,268.7,有效发票
288013,E231,4127940,2017/2/24,C15658,3758.55,638.95,4397.5,有效发票
288014,E231,4127941,2017/2/24,C15658,38368.1,1918.4,40286.5,有效发票
288015,E231,19771738,2017/3/24,C01698,600.01,36.0,636.01,有效发票
288016,E231,6943551,2017/3/28,C15658,13031.13,781.87,13813.0,有效发票
288017,E231,6943552,2017/3/28,C15658,274.95,8.25,283.2,有效发票
288018,E231,6943553,2017/3/28,C15658,45.85,2.75,48.6,有效发票
288019,E231,4177532,2017/3/28,C15658,3673.76,624.54,4298.3,有效发票
288020,E231,1764025,2017/5/3,C17900,4273.5,726.5,5000.0,有效发票
288021,E231,3844625,2017/6/21,C22264,1732.48,294.52,2027.0,有效发票
288022,E231,3797731,2017/7/1,C07783,29914.53,5085.47,35000.0,有效发票
288023,E231,15348389,2017/7/26,C14195,1054.72,63.28,1118.0,有效发票
288024,E231,6752226,2017/7/26,C23153,566.99,17.01,584.0,有效发票
288025,E231,11594507,2017/8/15,C12582,524.53,31.47,556.0,有效发票
288026,E231,3269699,2017/8/15,C12582,1494.34,89.66,1584.0,有效发票
288027,E231,1390411,2017/9/3,C17900,8547.01,1452.99,10000.0,有效发票
288028,E231,1390412,2017/9/3,C17900,8547.01,1452.99,10000.0,有效发票
288029,E231,18285340,2017/9/6,C22547,868.93,26.07,895.0,有效发票
288030,E231,15349444,2017/9/7,C14195,466.98,28.02,495.0,有效发票
288031,E231,5702406,2017/9/10,C13522,1128.3,67.7,1196.0,有效发票
288032,E231,36724872,2017/9/13,C05679,169.81,10.19,180.0,有效发票
288033,E231,20068525,2017/9/19,C16115,6592.45,395.55,6988.0,有效发票
288034,E231,518989,2017/10/14,C21192,988.68,59.32,1048.0,有效发票
288035,E231,5358407,2017/10/20,C04728,10000.0,0.0,10000.0,有效发票
288036,E231,1064138,2017/10/31,C14800,9051.28,1538.72,10590.0,有效发票
288037,E231,52532773,2017/11/13,C07712,264.15,15.85,280.0,有效发票
288038,E231,1515756,2017/11/30,C05937,7087.38,212.62,7300.0,有效发票
288039,E231,2591186,2017/12/7,C11143,256.41,43.59,300.0,有效发票
288040,E231,2718855,2017/12/19,C03885,31507.7,2020.2,33527.9,有效发票
288041,E231,4318683,2017/12/19,C12245,98290.6,16709.4,115000.0,有效发票
288042,E231,8250755,2017/12/20,C13842,2477.78,421.22,2899.0,有效发票
288043,E231,2593480,2017/12/21,C11143,128.21,21.79,150.0,有效发票
288044,E231,27207247,2017/12/21,C16121,502.91,15.09,518.0,有效发票
288045,E231,8478096,2017/12/22,C05644,277.36,16.64,294.0,有效发票
288046,E231,2951111,2017/12/25,C05654,840.17,142.83,983.0,有效发票
288047,E231,38809038,2017/12/28,C02031,354.72,21.28,376.0,有效发票
288048,E231,3159558,2017/12/28,C06410,34188.03,5811.97,40000.0,有效发票
288049,E231,38814630,2017/12/31,C02031,372.64,22.36,395.0,有效发票
288050,E231,29563106,2017/12/31,C06441,222.33,6.67,229.0,有效发票
288051,E231,2972795,2017/12/31,C11143,128.21,21.79,150.0,有效发票
288052,E231,29373847,2018/1/1,C13181,1886.79,113.21,2000.0,有效发票
288053,E231,3351778,2018/1/9,C11143,128.21,21.79,150.0,有效发票
288054,E231,38843824,2018/1/10,C02031,366.04,21.96,388.0,有效发票
288055,E231,4709052,2018/1/10,C06132,1399.15,237.85,1637.0,有效发票
288056,E231,2984572,2018/1/16,C11143,128.21,21.79,150.0,有效发票
288057,E231,3667737,2018/1/23,C11143,128.21,21.79,150.0,有效发票
288058,E231,1334221,2018/1/23,C22113,441.51,26.49,468.0,有效发票
288059,E231,2145999,2018/1/26,C07783,51282.05,8717.95,60000.0,有效发票
288060,E231,44503479,2018/1/26,C08950,604.85,18.15,623.0,有效发票
288061,E231,43877266,2018/1/27,C13349,358.97,61.03,420.0,有效发票
288062,E231,3671467,2018/2/1,C11143,128.21,21.79,150.0,有效发票
288063,E231,3835521,2018/2/7,C11143,128.21,21.79,150.0,有效发票
288064,E231,3964864,2018/2/24,C11143,128.21,21.79,150.0,有效发票
288065,E231,44814678,2018/3/7,C13620,601.94,18.06,620.0,有效发票
288066,E231,44814679,2018/3/7,C13620,589.32,17.68,607.0,有效发票
288067,E231,48351363,2018/3/10,C12803,1223.93,208.07,1432.0,有效发票
288068,E231,3974267,2018/3/13,C11143,128.21,21.79,150.0,有效发票
288069,E231,3974268,2018/3/13,C11143,128.21,21.79,150.0,有效发票
288070,E231,5271132,2018/3/13,C17900,8547.01,1452.99,10000.0,有效发票
288071,E231,4025979,2018/3/14,C11143,428.21,72.79,501.0,有效发票
288072,E231,1268071,2018/3/14,C21166,4245.28,254.72,4500.0,有效发票
288073,E231,3977294,2018/3/17,C11143,128.21,21.79,150.0,有效发票
288074,E231,4027734,2018/3/17,C11143,256.41,43.59,300.0,有效发票
288075,E231,37974490,2018/3/22,C11252,354.7,60.3,415.0,有效发票
288076,E231,31086176,2018/3/24,C14883,1575.47,94.53,1670.0,有效发票
288077,E231,4044805,2018/3/27,C11143,128.21,21.79,150.0,有效发票
288078,E231,4047705,2018/4/3,C11143,128.21,21.79,150.0,有效发票
288079,E231,16418343,2018/4/4,C11672,769.9,23.1,793.0,有效发票
288080,E231,4049980,2018/4/8,C11143,128.21,21.79,150.0,有效发票
288081,E231,3868435,2018/4/15,C11143,128.21,21.79,150.0,有效发票
288082,E231,43935956,2018/4/17,C03147,373.5,63.5,437.0,有效发票
288083,E231,4054396,2018/4/20,C11143,128.21,21.79,150.0,有效发票
288084,E231,138563,2018/4/20,C21203,9696.12,290.88,9987.0,有效发票
288085,E231,43937899,2018/4/24,C03147,256.41,43.59,300.0,有效发票
288086,E231,4617840,2018/4/26,C11143,128.21,21.79,150.0,有效发票
288087,E231,34204155,2018/5/2,C02374,258.62,41.38,300.0,有效发票
288088,E231,4618532,2018/5/4,C11143,129.31,20.69,150.0,有效发票
288089,E231,4619799,2018/5/11,C11143,129.31,20.69,150.0,有效发票
288090,E231,6721971,2018/5/17,C06132,642.24,102.76,745.0,有效发票
