,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
370668,E316,2871022,2017/1/17,C08842,4077.18,693.12,4770.3,有效发票
370669,E316,968314,2017/2/23,C08842,3476.98,591.09,4068.07,有效发票
370670,E316,4936111,2017/3/13,C16284,1452.99,247.01,1700.0,有效发票
370671,E316,968324,2017/3/17,C08842,4053.73,689.13,4742.86,有效发票
370672,E316,6588254,2017/4/8,C16284,5162.4,877.6,6040.0,有效发票
370673,E316,2537662,2017/4/18,C08842,3812.91,648.19,4461.1,有效发票
370674,E316,6588261,2017/5/4,C16284,5162.4,877.6,6040.0,有效发票
370675,E316,5473058,2017/5/9,C07314,1636.75,278.25,1915.0,有效发票
370676,E316,7809046,2017/5/19,C08842,3724.96,633.24,4358.2,有效发票
370677,E316,451324,2017/5/26,C16284,-5162.4,-877.6,-6040.0,有效发票
370678,E316,366672,2017/5/26,C16467,594.04,100.99,695.03,有效发票
370679,E316,7809069,2017/6/19,C08842,4094.87,696.13,4791.0,有效发票
370680,E316,1592801,2017/6/20,C12302,13177.75,2240.25,15418.0,有效发票
370681,E316,1279827,2017/7/3,C08135,4905.66,294.34,5200.0,有效发票
370682,E316,19395221,2017/7/6,C03146,295.73,50.27,346.0,有效发票
370683,E316,6424086,2017/7/8,C03147,196.58,33.42,230.0,有效发票
370684,E316,19396205,2017/7/12,C03146,132.48,22.52,155.0,有效发票
370685,E316,28777190,2017/7/13,C12006,84.62,14.38,99.0,有效发票
370686,E316,6917122,2017/7/13,C13186,61098.29,10386.71,71485.0,有效发票
370687,E316,4641367,2017/7/14,C14100,19283.93,3278.27,22562.2,有效发票
370688,E316,19402563,2017/7/19,C03146,145.3,24.7,170.0,有效发票
370689,E316,7811042,2017/7/19,C08842,3877.37,659.15,4536.52,有效发票
370690,E316,2841460,2017/7/20,C07314,1111.11,188.89,1300.0,有效发票
370691,E316,19397767,2017/7/21,C03146,179.49,30.51,210.0,有效发票
370692,E316,22166570,2017/8/2,C12006,93.08,15.82,108.9,有效发票
370693,E316,17152241,2017/8/3,C01476,133.01,3.99,137.0,有效发票
370694,E316,12619179,2017/8/3,C09174,300.0,9.0,309.0,有效发票
370695,E316,5351237,2017/8/6,C23259,200.0,6.0,206.0,有效发票
370696,E316,451334,2017/8/7,C16284,6020.51,1023.49,7044.0,有效发票
370697,E316,6178033,2017/8/7,C23552,473.79,14.21,488.0,有效发票
370698,E316,14956679,2017/8/8,C13987,584.47,17.53,602.0,有效发票
370699,E316,6435631,2017/8/9,C03147,217.95,37.05,255.0,有效发票
370700,E316,17254871,2017/8/9,C23259,87.38,2.62,90.0,有效发票
370701,E316,51874201,2017/8/9,C31136,264.15,15.85,280.0,有效发票
370702,E316,4208476,2017/8/10,C02050,4854.37,145.63,5000.0,有效发票
370703,E316,39771916,2017/8/10,C10986,85.47,14.53,100.0,有效发票
370704,E316,18300643,2017/8/13,C22547,239.81,7.19,247.0,有效发票
370705,E316,18300644,2017/8/13,C22547,618.45,18.55,637.0,有效发票
370706,E316,51877617,2017/8/16,C07712,169.81,10.19,180.0,有效发票
370707,E316,14161928,2017/8/17,C11641,262.14,7.86,270.0,有效发票
370708,E316,1427637,2017/8/18,C07293,5556.06,944.51,6500.57,有效发票
370709,E316,2070100,2017/8/20,C20959,291.26,8.74,300.0,有效发票
370710,E316,7811069,2017/8/21,C08842,4427.7,752.71,5180.41,有效发票
370711,E316,2070109,2017/8/21,C20959,1664.08,49.92,1714.0,有效发票
370712,E316,6736851,2017/8/22,C12212,693.4,41.6,735.0,有效发票
370713,E316,5191844,2017/8/23,C13186,29329.06,4985.94,34315.0,有效发票
370714,E316,18300667,2017/8/23,C22547,294.17,8.83,303.0,有效发票
370715,E316,6441488,2017/8/24,C03147,128.21,21.79,150.0,有效发票
370716,E316,6449476,2017/8/24,C03147,141.03,23.97,165.0,有效发票
