,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
348284,E298,1753559,2017/9/13,C16125,1388.6,83.32,1471.92,有效发票
348285,E298,5385572,2017/11/10,C05860,9657.26,1641.74,11299.0,有效发票
348286,E298,5385573,2017/11/10,C05860,1110.26,188.74,1299.0,有效发票
348287,E298,5385596,2017/12/5,C05860,-9657.26,-1641.74,-11299.0,有效发票
348288,E298,54914766,2017/12/11,C02340,1460.91,0.0,1460.91,有效发票
348289,E298,54914769,2017/12/11,C02340,2106.16,0.0,2106.16,有效发票
348290,E298,54706365,2017/12/11,C02340,36.86,0.0,36.86,有效发票
348291,E298,54706367,2017/12/11,C02340,36.0,0.0,36.0,有效发票
348292,E298,54915239,2017/12/11,C02340,36.86,0.0,36.86,有效发票
348293,E298,54915242,2017/12/11,C02340,36.0,0.0,36.0,有效发票
348294,E298,8482726,2018/1/17,C16125,566.04,33.96,600.0,有效发票
348295,E298,55188524,2018/1/19,C02340,1560.07,0.0,1560.07,有效发票
348296,E298,55188541,2018/1/19,C02340,36.0,0.0,36.0,有效发票
348297,E298,15019746,2018/1/19,C02340,36.0,0.0,36.0,有效发票
348298,E298,14953585,2018/2/7,C02340,1407.41,0.0,1407.41,有效发票
348299,E298,14782388,2018/2/7,C02340,36.0,0.0,36.0,有效发票
348300,E298,14953676,2018/2/7,C02340,36.0,0.0,36.0,有效发票
348301,E298,8482757,2018/3/13,C16125,1388.6,83.32,1471.92,有效发票
348302,E298,15421766,2018/3/25,C02340,36.0,0.0,36.0,有效发票
348303,E298,15041132,2018/3/25,C02340,1267.59,0.0,1267.59,有效发票
348304,E298,15041137,2018/3/25,C02340,36.0,0.0,36.0,有效发票
348305,E298,3617736,2018/4/28,C03629,1773.73,106.42,1880.15,有效发票
348306,E298,15575032,2018/5/4,C02340,1486.91,0.0,1486.91,有效发票
348307,E298,15575114,2018/5/4,C02340,36.11,0.0,36.11,有效发票
348308,E298,15613416,2018/5/4,C02340,1448.65,0.0,1448.65,有效发票
348309,E298,15613492,2018/5/4,C02340,36.0,0.0,36.0,有效发票
348310,E298,15613522,2018/5/4,C02340,36.11,0.0,36.11,有效发票
348311,E298,15613524,2018/5/4,C02340,36.0,0.0,36.0,有效发票
348312,E298,22401186,2018/6/3,C02340,1494.96,0.0,1494.96,有效发票
348313,E298,22598787,2018/6/3,C02340,36.0,0.0,36.0,有效发票
348314,E298,22360606,2018/6/3,C02340,36.0,0.0,36.0,有效发票
348315,E298,2109237,2018/6/6,C13517,2264.15,135.85,2400.0,有效发票
348316,E298,2109238,2018/6/6,C13517,1636.36,163.64,1800.0,有效发票
348317,E298,83178877,2018/7/2,C11143,172.41,27.59,200.0,有效发票
348318,E298,23099977,2018/7/14,C02340,36.0,0.0,36.0,有效发票
348319,E298,22730989,2018/7/14,C02340,1513.96,0.0,1513.96,有效发票
348320,E298,22731010,2018/7/14,C02340,36.0,0.0,36.0,有效发票
348321,E298,81638772,2018/8/3,C02340,1839.57,0.0,1839.57,有效发票
348322,E298,81638802,2018/8/3,C02340,36.0,0.0,36.0,有效发票
348323,E298,22646351,2018/8/3,C02340,36.0,0.0,36.0,有效发票
348324,E298,26916125,2018/8/9,C07266,264.15,15.85,280.0,有效发票
348325,E298,4669916,2018/8/9,C13186,194.17,5.83,200.0,有效发票
348326,E298,32377597,2018/8/11,C02771,3000.0,0.0,3000.0,有效发票
348327,E298,38042493,2018/8/17,C02374,86.2,13.8,100.0,有效发票
348328,E298,46336037,2018/8/23,C08135,21.7,1.3,23.0,有效发票
348329,E298,74043535,2018/8/27,C02374,86.2,13.8,100.0,有效发票
348330,E298,32381107,2018/8/27,C02771,200.0,0.0,200.0,有效发票
348331,E298,35625254,2018/8/28,C12711,79.74,12.76,92.5,有效发票
348332,E298,25307367,2018/9/4,C13425,1000.0,0.0,1000.0,有效发票
348333,E298,227995,2018/9/11,C16142,1385.0,41.55,1426.55,作废发票
348334,E298,227996,2018/9/11,C16142,1344.66,40.34,1385.0,有效发票
348335,E298,25309593,2018/9/13,C13425,1000.0,0.0,1000.0,有效发票
348336,E298,23237661,2018/9/16,C02340,1414.28,0.0,1414.28,有效发票
348337,E298,23237667,2018/9/16,C02340,36.0,0.0,36.0,有效发票
348338,E298,22995231,2018/9/16,C02340,36.0,0.0,36.0,有效发票
348339,E298,232385,2018/9/21,C06037,9707.77,291.23,9999.0,有效发票
348340,E298,232386,2018/9/21,C06037,9707.77,291.23,9999.0,有效发票
348341,E298,232387,2018/9/21,C06037,1943.69,58.31,2002.0,有效发票
348342,E298,3072568,2018/9/21,C16039,1379.31,220.69,1600.0,有效发票
348343,E298,6591584,2018/10/12,C14320,2310.35,369.66,2680.01,有效发票
348344,E298,2663878,2018/10/24,C07183,15516.38,2482.62,17999.0,有效发票
348345,E298,5809386,2018/10/28,C12404,1236.79,74.21,1311.0,有效发票
348346,E298,92151699,2018/10/30,C13349,350.94,21.06,372.0,有效发票
