,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
251220,E218,679759,2016/11/7,C07270,31396.23,1883.77,33280.0,有效发票
251221,E218,680038,2016/11/15,C07270,17886.79,1073.21,18960.0,有效发票
251222,E218,1585372,2016/11/22,C13417,11650.49,349.51,12000.0,有效发票
251223,E218,680139,2016/11/23,C07270,26188.68,1571.32,27760.0,有效发票
251224,E218,4983943,2016/12/4,C12685,9689.32,290.68,9980.0,有效发票
251225,E218,4983946,2016/12/5,C12685,9985.61,299.57,10285.18,有效发票
251226,E218,4983947,2016/12/5,C12685,9933.86,298.02,10231.88,有效发票
251227,E218,4983944,2016/12/5,C12685,9587.71,287.63,9875.34,有效发票
251228,E218,4983945,2016/12/5,C12685,9971.65,299.15,10270.8,有效发票
251229,E218,4760216,2016/12/12,C08993,75000.0,2250.0,77250.0,有效发票
251230,E218,4760217,2016/12/12,C08993,75000.0,2250.0,77250.0,有效发票
251231,E218,4760218,2016/12/12,C08993,50000.0,1500.0,51500.0,有效发票
251232,E218,3181517,2017/1/1,C04708,6603.77,396.23,7000.0,有效发票
251233,E218,3988372,2017/1/17,C23531,9708.74,291.26,10000.0,有效发票
251234,E218,3988373,2017/1/17,C23531,9708.74,291.26,10000.0,有效发票
251235,E218,3988374,2017/1/17,C23531,9708.74,291.26,10000.0,有效发票
251236,E218,3988375,2017/1/17,C23531,9708.74,291.26,10000.0,有效发票
251237,E218,3988376,2017/1/17,C23531,9708.74,291.26,10000.0,有效发票
251238,E218,3988367,2017/1/17,C23531,9708.74,291.26,10000.0,作废发票
251239,E218,3988368,2017/1/17,C23531,9708.74,291.26,10000.0,有效发票
251240,E218,3988369,2017/1/17,C23531,9708.74,291.26,10000.0,有效发票
251241,E218,3988370,2017/1/17,C23531,9708.74,291.26,10000.0,有效发票
251242,E218,3988371,2017/1/17,C23531,9708.74,291.26,10000.0,有效发票
251243,E218,6961371,2017/1/17,C23534,9611.65,288.35,9900.0,有效发票
251244,E218,6961372,2017/1/17,C23534,9611.65,288.35,9900.0,有效发票
