,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
336188,E283,1364359,2016/11/9,C02340,326.28,23.72,350.0,有效发票
336189,E283,8266545,2016/11/9,C07408,8205.13,1394.87,9600.0,有效发票
336190,E283,2492756,2016/11/9,C15826,1435.9,244.1,1680.0,有效发票
336191,E283,2825817,2016/11/10,C12849,10332.48,1756.52,12089.0,有效发票
336192,E283,1745336,2016/11/23,C21946,37831.26,1134.94,38966.2,有效发票
336193,E283,1745337,2016/11/23,C21946,16452.29,2796.89,19249.18,有效发票
336194,E283,478259,2016/11/24,C21946,34599.58,5881.92,40481.5,有效发票
336195,E283,1660987,2016/11/25,C13769,5965.81,1014.19,6980.0,有效发票
336196,E283,4046990,2016/12/3,C15826,1076.92,183.08,1260.0,作废发票
336197,E283,4046991,2016/12/3,C15826,1076.92,183.08,1260.0,有效发票
336198,E283,4443150,2016/12/5,C12354,4786.32,813.68,5600.0,有效发票
336199,E283,4435869,2016/12/14,C12849,30786.32,5233.68,36020.0,有效发票
336200,E283,3404509,2016/12/20,C02340,326.28,23.72,350.0,有效发票
336201,E283,4483367,2016/12/23,C21946,41034.61,6975.89,48010.5,有效发票
336202,E283,4463462,2016/12/23,C21946,28422.09,4831.75,33253.84,有效发票
336203,E283,4463463,2016/12/23,C21946,8588.5,257.66,8846.16,有效发票
336204,E283,609023,2017/1/3,C15826,2512.82,427.18,2940.0,有效发票
336205,E283,1286535,2017/1/9,C13464,52051.28,8848.72,60900.0,有效发票
336206,E283,2225572,2017/1/9,C17831,81080.34,13783.66,94864.0,作废发票
336207,E283,2225573,2017/1/9,C17831,6495.73,1104.27,7600.0,作废发票
336208,E283,8694697,2017/1/10,C03623,12195.9,2073.3,14269.2,有效发票
336209,E283,4824496,2017/1/11,C17831,81080.34,13783.66,94864.0,有效发票
336210,E283,4824497,2017/1/11,C17831,6495.73,1104.27,7600.0,有效发票
336211,E283,3026556,2017/1/16,C07408,7179.49,1220.51,8400.0,有效发票
336212,E283,826817,2017/1/18,C02340,326.28,23.72,350.0,有效发票
336213,E283,215677,2017/1/18,C13961,12393.16,2106.84,14500.0,有效发票
336214,E283,4483376,2017/1/19,C21946,34709.4,5900.6,40610.0,有效发票
336215,E283,4470704,2017/1/20,C21946,35436.73,6024.24,41460.97,有效发票
336216,E283,4470705,2017/1/20,C21946,20740.68,622.22,21362.9,有效发票
336217,E283,4470706,2017/1/20,C21946,28431.01,852.93,29283.94,作废发票
336218,E283,833922,2017/2/4,C02340,327.08,22.92,350.0,有效发票
336219,E283,5033473,2017/2/12,C12849,14871.79,2528.21,17400.0,有效发票
336220,E283,640993,2017/2/22,C07293,27926.5,4747.5,32674.0,有效发票
336221,E283,5035046,2017/2/22,C12354,9230.77,1569.23,10800.0,有效发票
336222,E283,2086041,2017/2/22,C21946,38709.08,1161.27,39870.35,有效发票
336223,E283,6891125,2017/2/23,C22054,12820.51,2179.49,15000.0,有效发票
336224,E283,219546,2017/2/27,C13186,35863.25,6096.75,41960.0,有效发票
336225,E283,4002700,2017/3/5,C12591,9829.06,1670.94,11500.0,有效发票
336226,E283,4002701,2017/3/5,C12591,9641.03,1638.97,11280.0,有效发票
336227,E283,4002702,2017/3/5,C12591,9876.06,1678.94,11555.0,有效发票
336228,E283,2094228,2017/3/10,C08127,2435.9,414.1,2850.0,有效发票
336229,E283,5038209,2017/3/10,C14325,4807.69,817.31,5625.0,有效发票
336230,E283,4557736,2017/3/14,C02340,327.52,22.48,350.0,有效发票
336231,E283,89421,2017/3/14,C22224,22342.34,2457.66,24800.0,有效发票
336232,E283,5040965,2017/3/22,C13186,99833.57,15396.43,115230.0,有效发票
336233,E283,5040966,2017/3/22,C13186,6554.29,1010.81,7565.1,有效发票
336234,E283,2085496,2017/3/22,C21946,74081.83,12593.92,86675.75,有效发票
336235,E283,2102605,2017/3/22,C21946,45262.73,7694.66,52957.39,有效发票
336236,E283,2102608,2017/3/22,C21946,46199.22,1385.98,47585.2,有效发票
336237,E283,3933441,2017/3/22,C22223,84170.94,14309.06,98480.0,有效发票
