,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
387282,E378,10794985,2017/7/21,C05315,213.59,6.41,220.0,有效发票
387283,E378,10794986,2017/7/21,C05315,213.59,6.41,220.0,有效发票
387284,E378,13888560,2017/8/5,C22413,217.48,6.52,224.0,有效发票
387285,E378,6163310,2017/8/17,C12451,13203.88,396.12,13600.0,有效发票
387286,E378,16932565,2017/8/19,C21919,158.25,4.75,163.0,有效发票
387287,E378,6163311,2017/9/4,C12451,11650.49,349.51,12000.0,有效发票
387288,E378,1606860,2017/11/16,C19682,256.41,43.59,300.0,有效发票
387289,E378,1616711,2017/12/10,C19682,256.41,43.59,300.0,有效发票
387290,E378,1626128,2018/1/4,C19682,141.03,23.97,165.0,有效发票
387291,E378,1626393,2018/1/20,C19682,170.94,29.06,200.0,有效发票
387292,E378,1635512,2018/2/4,C13587,145.3,24.7,170.0,有效发票
387293,E378,46239302,2018/2/19,C13186,219.42,6.58,226.0,有效发票
387294,E378,46510050,2018/2/24,C22547,59.22,1.78,61.0,有效发票
387295,E378,87043100,2018/3/4,C02374,220.51,37.49,258.0,有效发票
387296,E378,87674245,2018/3/7,C02374,275.64,46.86,322.5,有效发票
387297,E378,87119277,2018/3/9,C02374,297.69,50.61,348.3,有效发票
387298,E378,87479158,2018/3/9,C02374,421.24,71.61,492.85,有效发票
387299,E378,86786241,2018/3/10,C02374,165.44,28.12,193.56,有效发票
387300,E378,86787160,2018/3/10,C02374,641.15,108.99,750.14,有效发票
387301,E378,87091733,2018/3/11,C02374,358.38,60.93,419.31,有效发票
387302,E378,86945611,2018/3/12,C02374,441.03,74.97,516.0,有效发票
387303,E378,86987743,2018/3/13,C02374,453.15,77.04,530.19,有效发票
387304,E378,34553086,2018/3/15,C02374,181.92,30.93,212.85,有效发票
387305,E378,36284029,2018/3/16,C02374,420.92,71.55,492.47,有效发票
387306,E378,34751590,2018/3/16,C02374,702.38,119.41,821.79,有效发票
387307,E378,34752518,2018/3/17,C02374,303.26,51.55,354.81,有效发票
387308,E378,1637203,2018/3/18,C13587,85.47,14.53,100.0,有效发票
387309,E378,36110825,2018/3/20,C02374,275.64,46.86,322.5,有效发票
387310,E378,36289339,2018/3/20,C02374,446.18,75.85,522.03,有效发票
387311,E378,34888828,2018/3/21,C02374,300.01,51.0,351.01,有效发票
387312,E378,33644119,2018/3/21,C02374,276.06,46.94,323.0,有效发票
387313,E378,35635068,2018/3/22,C02374,351.22,59.71,410.93,有效发票
387314,E378,34494734,2018/3/22,C02374,414.54,70.47,485.01,有效发票
387315,E378,15818784,2018/3/22,C06558,606.83,103.17,710.0,有效发票
387316,E378,35153009,2018/3/23,C02374,427.35,72.65,500.0,有效发票
387317,E378,36333207,2018/3/23,C02374,165.44,28.12,193.56,有效发票
387318,E378,34040843,2018/3/24,C02374,427.35,72.65,500.0,有效发票
387319,E378,32607665,2018/3/25,C02374,273.51,46.5,320.01,有效发票
387320,E378,34698306,2018/3/25,C02374,984.54,167.37,1151.91,有效发票
387321,E378,34700590,2018/3/27,C02374,259.1,44.05,303.15,有效发票
387322,E378,33123286,2018/3/27,C02374,682.93,116.1,799.03,有效发票
387323,E378,36076595,2018/3/28,C02374,176.41,29.99,206.4,有效发票
387324,E378,32537392,2018/3/28,C02374,196.58,33.42,230.0,有效发票
387325,E378,34572118,2018/3/28,C02374,226.08,38.43,264.51,有效发票
387326,E378,33325514,2018/3/30,C02374,1358.98,231.02,1590.0,有效发票
387327,E378,87164177,2018/4/1,C02374,854.79,145.31,1000.1,有效发票
387328,E378,35918314,2018/4/2,C02374,179.48,30.52,210.0,有效发票
387329,E378,32548104,2018/4/3,C02374,163.34,27.77,191.11,有效发票
387330,E378,32746947,2018/4/4,C02374,598.39,101.73,700.12,有效发票
387331,E378,35290855,2018/4/5,C02374,318.8,54.2,373.0,有效发票
387332,E378,17998126,2018/4/8,C02374,354.96,60.34,415.3,有效发票
387333,E378,15812476,2018/4/10,C06558,170.94,29.06,200.0,有效发票
387334,E378,15819265,2018/4/10,C06558,341.88,58.12,400.0,有效发票
387335,E378,77885165,2018/4/12,C02374,274.43,46.66,321.09,有效发票
387336,E378,15819350,2018/4/13,C06558,433.56,73.7,507.26,有效发票
387337,E378,15812587,2018/4/14,C06558,517.12,87.91,605.03,有效发票
387338,E378,1652520,2018/4/15,C13587,85.47,14.53,100.0,有效发票
387339,E378,15815476,2018/4/16,C06558,541.93,92.13,634.06,有效发票
387340,E378,78528,2018/4/16,C13188,31623.93,5376.07,37000.0,有效发票
387341,E378,76658748,2018/4/18,C02374,341.88,58.12,400.0,有效发票
387342,E378,15812703,2018/4/19,C06558,496.63,84.43,581.06,有效发票
387343,E378,79102498,2018/4/21,C02374,1267.19,215.43,1482.62,有效发票
387344,E378,77804105,2018/4/21,C02374,283.87,48.26,332.13,有效发票
387345,E378,15812750,2018/4/21,C06558,650.26,110.54,760.8,有效发票
387346,E378,77353363,2018/4/23,C02374,340.51,57.89,398.4,有效发票
387347,E378,34539921,2018/4/23,C02374,769.22,130.77,899.99,有效发票
387348,E378,78373747,2018/4/25,C02374,227.01,38.59,265.6,有效发票
387349,E378,15812862,2018/4/25,C06558,596.12,101.34,697.46,有效发票
387350,E378,40604740,2018/4/26,C05698,170.94,29.06,200.0,有效发票
387351,E378,40595254,2018/4/26,C05698,239.32,40.68,280.0,有效发票
387352,E378,78376197,2018/4/27,C02374,358.9,61.01,419.91,有效发票
387353,E378,78677789,2018/4/29,C02374,350.38,59.56,409.94,有效发票
387354,E378,15815934,2018/5/2,C06558,699.35,111.9,811.25,有效发票
387355,E378,35188791,2018/5/4,C02374,844.83,135.17,980.0,有效发票
387356,E378,15813118,2018/5/5,C06558,503.53,80.57,584.1,有效发票
387357,E378,1663125,2018/5/5,C13587,155.17,24.83,180.0,有效发票
387358,E378,33624443,2018/5/10,C02374,851.9,136.3,988.2,有效发票
387359,E378,15816146,2018/5/10,C06558,603.45,96.55,700.0,有效发票
387360,E378,92962471,2018/5/12,C11143,189.66,30.34,220.0,有效发票
387361,E378,15820211,2018/5/15,C06558,594.78,95.17,689.95,有效发票
387362,E378,33369646,2018/5/17,C02374,997.68,159.63,1157.31,有效发票
387363,E378,15816355,2018/5/18,C06558,735.06,117.61,852.67,有效发票
387364,E378,77079561,2018/5/20,C02374,588.79,94.21,683.0,有效发票
387365,E378,1821909,2018/5/20,C12006,85.35,13.65,99.0,有效发票
387366,E378,1393882,2018/5/20,C12006,34.48,5.52,40.0,有效发票
387367,E378,79145280,2018/5/23,C02374,232.87,37.26,270.13,有效发票
