,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
392315,E398,5655657,2017/7/12,C13823,694.34,41.66,736.0,有效发票
392316,E398,4905928,2017/7/12,C13823,4103.77,246.23,4350.0,有效发票
392317,E398,13433551,2017/7/24,C13635,626.99,18.81,645.8,有效发票
392318,E398,13623868,2017/8/22,C13635,784.27,23.53,807.8,有效发票
392319,E398,36049009,2017/9/4,C07712,264.15,15.85,280.0,有效发票
392320,E398,13623924,2017/9/22,C13635,2648.74,79.46,2728.2,有效发票
392321,E398,4461336,2017/10/21,C13635,480.39,14.41,494.8,有效发票
392322,E398,4461337,2017/10/21,C13635,1051.07,31.53,1082.6,有效发票
392323,E398,4450578,2017/11/22,C13635,509.51,15.29,524.8,有效发票
392324,E398,4450579,2017/11/22,C13635,947.57,28.43,976.0,作废发票
392325,E398,21799649,2017/11/24,C13823,4783.02,286.98,5070.0,有效发票
392326,E398,21799692,2017/11/26,C13823,5724.53,343.47,6068.0,有效发票
392327,E398,2271487,2017/12/21,C13635,2502.72,75.08,2577.8,有效发票
392328,E398,2271560,2018/1/23,C13635,572.62,17.18,589.8,有效发票
392329,E398,2285978,2018/2/24,C13635,526.99,15.81,542.8,有效发票
392330,E398,2286024,2018/3/22,C13635,2574.56,77.24,2651.8,有效发票
392331,E398,13089084,2018/4/25,C13635,462.91,13.89,476.8,有效发票
392332,E398,13089114,2018/5/24,C13635,475.73,14.27,490.0,有效发票
392333,E398,13089156,2018/6/22,C13635,2526.99,75.81,2602.8,有效发票
392334,E398,13119871,2018/7/22,C13635,483.3,14.5,497.8,有效发票
392335,E398,33502717,2018/7/26,C07314,166.5,0.0,166.5,有效发票
392336,E398,46320474,2018/8/20,C08135,48.11,2.89,51.0,有效发票
392337,E398,13119904,2018/8/22,C13635,790.1,23.7,813.8,有效发票
392338,E398,13119957,2018/9/27,C13635,2652.23,79.57,2731.8,有效发票
392339,E398,2142770,2018/10/4,C23545,262.14,7.86,270.0,有效发票
