,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
286286,E229,1913513,2016/10/11,C15247,235.85,14.15,250.0,有效发票
286287,E229,1905112,2016/10/12,C05436,58736.76,9985.24,68722.0,有效发票
286288,E229,2418485,2016/10/12,C15247,16305.66,978.34,17284.0,有效发票
286289,E229,49863785,2016/10/14,C03006,56666.67,9633.33,66300.0,有效发票
286290,E229,1045608,2016/10/14,C05229,32820.51,5579.49,38400.0,有效发票
286291,E229,1342136,2016/10/14,C07680,8806.07,1497.03,10303.1,有效发票
286292,E229,1342134,2016/10/14,C07680,9269.65,1575.85,10845.5,有效发票
286293,E229,1342135,2016/10/14,C07680,9837.18,1672.32,11509.5,有效发票
286294,E229,19257618,2016/10/16,C05432,37189.4,6322.2,43511.6,有效发票
286295,E229,19257617,2016/10/16,C05432,17094.02,2905.98,20000.0,有效发票
286296,E229,1563868,2016/10/17,C05229,30333.33,5156.67,35490.0,有效发票
286297,E229,731929,2016/10/18,C13464,3205.13,544.87,3750.0,有效发票
286298,E229,1008651,2016/10/20,C03490,34965.01,5944.05,40909.06,有效发票
286299,E229,1901818,2016/10/20,C12833,42735.04,7264.96,50000.0,有效发票
286300,E229,1777811,2016/10/20,C12834,833.07,58.93,892.0,有效发票
286301,E229,1901207,2016/10/20,C12835,42735.04,7264.96,50000.0,有效发票
286302,E229,1901209,2016/10/20,C12835,76923.08,13076.92,90000.0,有效发票
286303,E229,1913805,2016/10/20,C15247,2358.49,141.51,2500.0,有效发票
286304,E229,1171761,2016/10/20,C18433,24236.31,4120.17,28356.48,有效发票
286305,E229,1900964,2016/10/21,C12835,2720.21,169.79,2890.0,有效发票
286306,E229,3319503,2016/10/24,C13186,88717.95,15082.05,103800.0,有效发票
286307,E229,3319504,2016/10/24,C13186,82222.22,13977.78,96200.0,有效发票
286308,E229,18714927,2016/10/25,C05435,38723.08,6582.92,45306.0,有效发票
286309,E229,1135324,2016/10/26,C13284,596.23,35.77,632.0,有效发票
286310,E229,6909937,2016/10/27,C21794,85470.09,14529.91,100000.0,有效发票
286311,E229,6909936,2016/10/27,C21794,85470.09,14529.91,100000.0,有效发票
286312,E229,6909939,2016/10/28,C21794,85470.08,14529.92,100000.0,有效发票
286313,E229,6909938,2016/10/28,C21794,85470.09,14529.91,100000.0,有效发票
286314,E229,6909940,2016/10/28,C21794,85470.09,14529.91,100000.0,有效发票
