,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
75517,E138,4210648,2017/1/9,C06049,86324.79,14675.21,101000.0,有效发票
75518,E138,4210649,2017/1/9,C06049,86324.79,14675.21,101000.0,有效发票
75519,E138,2539923,2017/1/17,C05705,234615.38,39884.62,274500.0,有效发票
75520,E138,1481501,2017/1/17,C13172,95555.56,16244.44,111800.0,有效发票
75521,E138,796704,2017/1/19,C16464,87247.86,14832.14,102080.0,有效发票
75522,E138,4482563,2017/1/20,C06087,93076.92,15823.08,108900.0,有效发票
75523,E138,4482564,2017/1/20,C06087,89294.87,15180.13,104475.0,有效发票
75524,E138,4482565,2017/1/20,C06087,87247.86,14832.14,102080.0,有效发票
75525,E138,1229274,2017/1/20,C13172,29059.83,4940.17,34000.0,有效发票
75526,E138,2198271,2017/1/20,C13186,57081.08,6278.92,63360.0,有效发票
75527,E138,4269830,2017/2/17,C06049,77478.63,13171.37,90650.0,有效发票
75528,E138,4269831,2017/2/17,C06049,38675.21,6574.79,45250.0,有效发票
75529,E138,6177519,2017/3/21,C06087,39743.59,6756.41,46500.0,有效发票
75530,E138,7836113,2017/3/24,C05705,145299.15,24700.85,170000.0,有效发票
75531,E138,8657691,2017/4/24,C06049,23205.13,3944.87,27150.0,有效发票
75532,E138,7707712,2017/4/25,C16285,79658.12,13541.88,93200.0,有效发票
75533,E138,7707713,2017/4/25,C16285,95726.5,16273.5,112000.0,有效发票
75534,E138,7707714,2017/4/25,C16285,95726.5,16273.5,112000.0,有效发票
75535,E138,7707715,2017/4/25,C16285,95726.5,16273.5,112000.0,有效发票
75536,E138,7707716,2017/4/25,C16285,63247.86,10752.14,74000.0,有效发票
75537,E138,7967204,2017/4/26,C05705,353418.8,60081.2,413500.0,有效发票
75538,E138,7967352,2017/5/23,C05705,158119.66,26880.34,185000.0,有效发票
75539,E138,7707745,2017/5/23,C16285,16752.14,2847.86,19600.0,有效发票
75540,E138,6234097,2017/5/23,C16464,41025.64,6974.36,48000.0,有效发票
75541,E138,1996527,2017/5/27,C05705,129914.53,22085.47,152000.0,有效发票
75542,E138,2135976,2017/6/27,C06087,40470.09,6879.91,47350.0,有效发票
75543,E138,14209756,2017/7/23,C14840,163.11,4.89,168.0,作废发票
75544,E138,14209757,2017/7/23,C14840,163.11,4.89,168.0,有效发票
75545,E138,3783141,2017/7/24,C06087,56538.47,9611.53,66150.0,有效发票
75546,E138,5645317,2017/7/24,C14694,77350.43,13149.57,90500.0,有效发票
75547,E138,6085381,2017/7/26,C15689,16666.67,2833.33,19500.0,有效发票
75548,E138,6115296,2017/7/27,C06564,95726.5,16273.5,112000.0,有效发票
75549,E138,6115297,2017/7/27,C06564,99145.3,16854.7,116000.0,有效发票
75550,E138,5659652,2017/7/27,C16464,56239.32,9560.68,65800.0,有效发票
75551,E138,5659653,2017/7/27,C16464,68376.07,11623.93,80000.0,有效发票
75552,E138,5659654,2017/7/27,C16464,68376.07,11623.93,80000.0,有效发票
75553,E138,6916035,2017/7/31,C05705,205555.55,34944.45,240500.0,有效发票
75554,E138,7260295,2017/8/17,C06049,81367.52,13832.48,95200.0,有效发票
75555,E138,7260296,2017/8/17,C06049,81367.52,13832.48,95200.0,有效发票
75556,E138,6916092,2017/8/24,C05705,263247.87,44752.13,308000.0,有效发票
75557,E138,17233753,2017/8/24,C11641,118.45,3.55,122.0,有效发票
75558,E138,869595,2017/8/24,C12844,69572.65,11827.35,81400.0,有效发票
75559,E138,869596,2017/8/24,C12844,69572.65,11827.35,81400.0,作废发票
75560,E138,869597,2017/8/24,C12844,69572.65,11827.35,81400.0,有效发票
75561,E138,5659891,2017/8/28,C16464,99914.53,16985.47,116900.0,有效发票
75562,E138,5659892,2017/8/28,C16464,99914.53,16985.47,116900.0,有效发票
75563,E138,5659893,2017/8/28,C16464,99914.53,16985.47,116900.0,有效发票
75564,E138,5659894,2017/8/28,C16464,99914.53,16985.47,116900.0,有效发票
75565,E138,5659895,2017/8/28,C16464,99487.18,16912.82,116400.0,有效发票
75566,E138,5659896,2017/8/28,C16464,70940.17,12059.83,83000.0,有效发票
75567,E138,5659917,2017/8/28,C16464,75641.03,12858.97,88500.0,有效发票
75568,E138,5659918,2017/8/28,C16464,75641.03,12858.97,88500.0,有效发票
75569,E138,5659919,2017/8/28,C16464,75641.03,12858.97,88500.0,有效发票
75570,E138,2618970,2017/9/15,C06049,84615.38,14384.62,99000.0,有效发票
75571,E138,5606689,2017/9/21,C14167,41513.51,4566.49,46080.0,有效发票
75572,E138,5606690,2017/9/21,C14167,55351.35,6088.65,61440.0,有效发票
75573,E138,5606691,2017/9/21,C14167,41513.51,4566.49,46080.0,有效发票
75574,E138,8046258,2017/9/26,C06087,62991.45,10708.55,73700.0,有效发票
75575,E138,8944201,2017/9/26,C06564,67350.43,11449.57,78800.0,有效发票
75576,E138,967900,2017/9/26,C16464,25128.21,4271.79,29400.0,有效发票
75577,E138,967901,2017/9/26,C16464,58632.48,9967.52,68600.0,有效发票
75578,E138,967902,2017/9/26,C16464,76923.08,13076.92,90000.0,有效发票
