,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
133909,E164,4563392,2017/1/5,C07007,14316.24,2433.76,16750.0,有效发票
133910,E164,178207,2017/1/9,C13217,25242.72,757.28,26000.0,有效发票
133911,E164,4900310,2017/1/10,C16041,95311.11,16202.89,111514.0,有效发票
133912,E164,4900311,2017/1/10,C16041,63266.67,10755.33,74022.0,有效发票
133913,E164,3113086,2017/1/11,C08850,7168.89,1218.71,8387.6,有效发票
133914,E164,2045025,2017/1/11,C13186,45405.41,4994.59,50400.0,有效发票
133915,E164,4969197,2017/1/13,C16160,31096.15,5286.35,36382.5,有效发票
133916,E164,1677425,2017/1/13,C16467,6063.25,1030.75,7094.0,有效发票
133917,E164,4303174,2017/1/16,C13225,15533.98,466.02,16000.0,有效发票
133918,E164,2007766,2017/1/17,C14129,42735.04,7264.96,50000.0,有效发票
133919,E164,5006941,2017/1/17,C14748,16268.38,2765.62,19034.0,有效发票
133920,E164,1048763,2017/1/18,C07708,51717.95,8792.05,60510.0,有效发票
133921,E164,2612205,2017/1/18,C13349,76008.98,12921.52,88930.5,有效发票
133922,E164,2612206,2017/1/18,C13349,95980.85,16316.75,112297.6,有效发票
133923,E164,2612207,2017/1/18,C13349,99166.45,16858.3,116024.75,有效发票
133924,E164,2612208,2017/1/18,C13349,81164.53,13797.97,94962.5,有效发票
133925,E164,2612209,2017/1/18,C13349,95965.64,16314.16,112279.8,有效发票
133926,E164,2612210,2017/1/18,C13349,70598.51,12001.74,82600.25,有效发票
133927,E164,249774,2017/1/19,C22425,58252.42,1747.58,60000.0,作废发票
133928,E164,2060819,2017/1/20,C16285,284611.71,48383.99,332995.7,有效发票
133929,E164,248147,2017/1/20,C22421,60000.0,1800.0,61800.0,有效发票
133930,E164,8816540,2017/1/21,C20278,42735.04,7264.96,50000.0,有效发票
133931,E164,894753,2017/1/25,C23415,95145.63,2854.37,98000.0,有效发票
133932,E164,4356515,2017/2/13,C13284,90090.09,9909.91,100000.0,有效发票
133933,E164,2710969,2017/2/15,C16017,8974.36,1525.64,10500.0,有效发票
133934,E164,5001684,2017/2/16,C08850,3228.39,548.83,3777.22,有效发票
133935,E164,2751932,2017/2/21,C12731,650.43,110.57,761.0,有效发票
133936,E164,2631917,2017/2/21,C16467,4355.09,740.36,5095.45,有效发票
133937,E164,2066944,2017/2/22,C14937,2393.16,406.84,2800.0,有效发票
133938,E164,2780820,2017/2/24,C13349,42857.69,7285.81,50143.5,有效发票
133939,E164,4253340,2017/3/2,C12000,16981.13,1018.87,18000.0,有效发票
133940,E164,4513891,2017/3/6,C13349,18974.36,3225.64,22200.0,有效发票
133941,E164,2952275,2017/3/15,C03937,3018.87,181.13,3200.0,有效发票
133942,E164,4121552,2017/3/15,C04733,2606.84,443.16,3050.0,有效发票
133943,E164,5001699,2017/3/16,C08850,5339.71,907.75,6247.46,有效发票
133944,E164,2923479,2017/3/21,C12731,2420.51,411.49,2832.0,有效发票
133945,E164,2843984,2017/3/23,C13259,3440.17,584.83,4025.0,有效发票
133946,E164,6597683,2017/3/28,C13349,96779.48,16452.52,113232.0,有效发票
133947,E164,6597684,2017/3/28,C13349,92865.38,15787.12,108652.5,有效发票
133948,E164,6597685,2017/3/28,C13349,95920.08,16306.42,112226.5,有效发票
133949,E164,6597686,2017/3/28,C13349,63532.48,10800.52,74333.0,有效发票
133950,E164,7423291,2017/3/31,C14129,76923.08,13076.92,90000.0,有效发票
133951,E164,4596062,2017/4/13,C07452,1401.71,238.29,1640.0,有效发票
133952,E164,5697276,2017/4/13,C08850,5813.3,988.26,6801.56,有效发票
133953,E164,5932067,2017/4/14,C14067,5368.38,912.62,6281.0,有效发票
