,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
291187,E235,6397202,2017/7/4,C12633,255.34,7.66,263.0,有效发票
291188,E235,4406014,2017/7/23,C13122,3150.94,189.06,3340.0,有效发票
291189,E235,4909222,2017/9/5,C14135,4700.85,799.15,5500.0,有效发票
291190,E235,9984566,2017/9/7,C06222,944.45,160.55,1105.0,作废发票
291191,E235,7817378,2017/9/7,C14287,9948.72,1691.28,11640.0,有效发票
291192,E235,7817379,2017/9/7,C14287,2444.44,415.56,2860.0,有效发票
291193,E235,9984572,2017/9/8,C06222,1290.6,219.4,1510.0,有效发票
291194,E235,6054717,2017/9/11,C14427,5004.27,850.73,5855.0,有效发票
291195,E235,7875373,2017/9/11,C14429,1123.92,191.08,1315.0,有效发票
291196,E235,5976894,2017/9/12,C12248,10045.31,1707.69,11753.0,有效发票
291197,E235,7552369,2017/9/14,C08135,1412.26,84.74,1497.0,有效发票
291198,E235,7800670,2017/9/20,C14624,85897.44,14602.56,100500.0,有效发票
291199,E235,7800671,2017/9/20,C14624,85512.81,14537.19,100050.0,有效发票
291200,E235,17687184,2017/9/24,C23259,500.97,15.03,516.0,有效发票
291201,E235,8501207,2017/9/25,C14846,4615.38,784.62,5400.0,有效发票
291202,E235,5133582,2017/9/28,C07393,1702.54,51.08,1753.62,有效发票
291203,E235,4536012,2017/9/28,C14715,950.43,161.57,1112.0,有效发票
291204,E235,21433053,2017/9/29,C13587,761.17,22.83,784.0,有效发票
291205,E235,794730,2017/9/30,C20337,10683.76,1816.24,12500.0,有效发票
291206,E235,22545346,2017/10/3,C22547,197.09,5.91,203.0,有效发票
291207,E235,7557529,2017/10/9,C08135,1208.49,72.51,1281.0,有效发票
291208,E235,18951976,2017/10/10,C12720,2306.84,392.16,2699.0,有效发票
291209,E235,626108,2017/10/11,C14135,12051.28,2048.72,14100.0,有效发票
291210,E235,21433127,2017/10/14,C13587,1941.75,58.25,2000.0,有效发票
291211,E235,17952993,2017/10/15,C23259,657.14,32.86,690.0,有效发票
291212,E235,17953003,2017/10/15,C23259,700.0,35.0,735.0,有效发票
291213,E235,845498,2017/10/18,C15659,9658.12,1641.88,11300.0,有效发票
291214,E235,860976,2017/10/18,C20337,266623.94,45326.06,311950.0,有效发票
291215,E235,19072537,2017/10/18,C22413,429.13,12.87,442.0,有效发票
291216,E235,11561,2017/10/19,C12044,11367.52,1932.48,13300.0,有效发票
291217,E235,2626208,2017/10/25,C16017,15555.56,2644.44,18200.0,有效发票
291218,E235,490886,2017/10/26,C07393,1702.54,51.08,1753.62,有效发票
291219,E235,7569150,2017/10/26,C14624,88448.73,15036.27,103485.0,有效发票
291220,E235,7569151,2017/10/26,C14624,87034.18,14795.82,101830.0,作废发票
291221,E235,7569154,2017/10/26,C14624,87034.18,14795.82,101830.0,有效发票
291222,E235,1474502,2017/10/26,C14846,3982.91,677.09,4660.0,有效发票
291223,E235,861464,2017/10/26,C20337,119871.79,20378.21,140250.0,有效发票
291224,E235,4459124,2017/10/27,C11878,2540.17,431.83,2972.0,有效发票
291225,E235,20058394,2017/11/7,C11800,505.66,30.34,536.0,有效发票
291226,E235,919884,2017/11/13,C08135,1472.64,88.36,1561.0,有效发票
291227,E235,1284277,2017/11/14,C20337,24837.6,4222.4,29060.0,有效发票
291228,E235,1256365,2017/11/20,C16017,16512.82,2807.18,19320.0,有效发票
291229,E235,3175276,2017/11/21,C14846,3982.91,677.09,4660.0,有效发票
291230,E235,2709347,2017/11/23,C06138,3353.85,570.15,3924.0,有效发票
291231,E235,2515994,2017/11/23,C14287,1837.61,312.39,2150.0,有效发票
291232,E235,2653336,2017/11/24,C15829,7251.28,1232.72,8484.0,有效发票
291233,E235,1284697,2017/11/27,C20337,163820.5,27849.5,191670.0,有效发票
291234,E235,1277383,2017/11/28,C14135,1700.86,289.14,1990.0,有效发票
291235,E235,2557386,2017/11/29,C20337,71136.76,12093.24,83230.0,有效发票
291236,E235,2807169,2017/12/5,C07393,1702.54,51.08,1753.62,有效发票
291237,E235,1253444,2017/12/6,C14427,9333.34,1586.66,10920.0,有效发票
291238,E235,7539514,2017/12/7,C06276,970.87,29.13,1000.0,有效发票
291239,E235,927530,2017/12/7,C08135,1877.36,112.64,1990.0,有效发票
