,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
247385,E215,928849,2017/1/5,C07712,730.12,89.88,820.0,作废发票
247386,E215,932512,2017/1/12,C07712,730.12,89.88,820.0,有效发票
247387,E215,16396999,2017/7/5,C22930,1308.74,39.26,1348.0,有效发票
247388,E215,39856914,2017/9/19,C06180,780.58,23.42,804.0,有效发票
247389,E215,403229,2017/9/20,C20750,952.83,57.17,1010.0,有效发票
247390,E215,37697354,2018/1/2,C05679,169.81,10.19,180.0,有效发票
247391,E215,35204972,2018/1/9,C07712,264.15,15.85,280.0,有效发票
247392,E215,1162577,2018/1/29,C17175,281.13,16.87,298.0,作废发票
247393,E215,31855411,2018/2/9,C11218,397.44,67.56,465.0,有效发票
247394,E215,38823244,2018/2/18,C11230,260.68,44.32,305.0,有效发票
247395,E215,8385791,2018/3/13,C02888,310.26,52.74,363.0,有效发票
247396,E215,36366770,2018/3/15,C02374,461.53,78.47,540.0,有效发票
247397,E215,34241566,2018/3/15,C03429,316.24,53.76,370.0,有效发票
247398,E215,34242844,2018/3/15,C05738,198.11,11.89,210.0,有效发票
247399,E215,498887,2018/3/16,C05042,740.17,125.83,866.0,有效发票
247400,E215,677226,2018/3/16,C06277,943.4,56.6,1000.0,有效发票
247401,E215,677227,2018/3/16,C06277,100.0,6.0,106.0,有效发票
247402,E215,51083130,2018/3/19,C03148,388.89,66.11,455.0,有效发票
247403,E215,13913810,2018/3/20,C12416,410.68,12.32,423.0,有效发票
247404,E215,20035401,2018/3/23,C04896,452.99,77.01,530.0,有效发票
247405,E215,36078354,2018/3/29,C02374,470.94,80.06,551.0,有效发票
247406,E215,35330878,2018/4/4,C20750,1128.3,67.7,1196.0,有效发票
247407,E215,1743969,2018/4/13,C17159,20982.91,3567.09,24550.0,有效发票
247408,E215,36151392,2018/4/16,C02374,435.9,74.1,510.0,有效发票
247409,E215,16733512,2018/4/16,C02679,299.15,50.85,350.0,有效发票
247410,E215,50594803,2018/5/2,C03146,405.17,64.83,470.0,有效发票
247411,E215,37951496,2018/5/9,C02840,284.48,45.52,330.0,有效发票
247412,E215,20246212,2018/5/10,C20743,293.2,8.8,302.0,有效发票
247413,E215,34085131,2018/5/11,C02374,461.2,73.8,535.0,有效发票
247414,E215,33378997,2018/5/23,C02374,517.23,82.77,600.0,有效发票
247415,E215,11739952,2018/6/5,C17159,16239.32,2760.68,19000.0,有效发票
247416,E215,20177600,2018/6/10,C04896,405.17,64.83,470.0,有效发票
247417,E215,35298356,2018/6/15,C04967,138.83,4.17,143.0,有效发票
247418,E215,35885631,2018/6/15,C23179,1156.0,0.0,1156.0,有效发票
247419,E215,20247846,2018/6/16,C02691,483.62,77.38,561.0,有效发票
247420,E215,79740808,2018/6/21,C02374,525.86,84.14,610.0,有效发票
247421,E215,35899957,2018/6/23,C04982,1198.11,71.89,1270.0,有效发票
247422,E215,20248248,2018/6/24,C02691,500.0,0.0,500.0,有效发票
247423,E215,20088114,2018/7/2,C04839,1465.52,234.48,1700.0,有效发票
247424,E215,20088117,2018/7/2,C04839,1465.52,234.48,1700.0,有效发票
247425,E215,37961988,2018/7/3,C02374,1206.9,193.1,1400.0,有效发票
247426,E215,50633627,2018/7/5,C03146,327.59,52.41,380.0,有效发票
247427,E215,5337577,2018/7/8,C02859,327.59,52.41,380.0,有效发票
247428,E215,76876269,2018/7/9,C02374,258.62,41.38,300.0,有效发票
247429,E215,72194331,2018/7/9,C02374,405.26,64.84,470.1,有效发票
247430,E215,20249587,2018/7/16,C02691,491.38,78.62,570.0,有效发票
247431,E215,34252272,2018/7/17,C03429,301.72,48.28,350.0,有效发票
247432,E215,48856116,2018/7/19,C13587,517.24,82.76,600.0,有效发票
247433,E215,9638981,2018/7/20,C08855,245.28,14.72,260.0,有效发票
247434,E215,1465009,2018/7/23,C20743,603.45,96.55,700.0,有效发票
247435,E215,32121645,2018/7/26,C03146,344.83,55.17,400.0,有效发票
247436,E215,3794457,2018/7/27,C06277,790.57,47.43,838.0,作废发票
247437,E215,22643418,2018/7/30,C06725,500.0,80.0,580.0,有效发票
247438,E215,9639060,2018/7/30,C08855,273.58,16.42,290.0,有效发票
247439,E215,5313296,2018/8/4,C17179,4051.72,648.28,4700.0,有效发票
247440,E215,33428468,2018/8/9,C11208,362.07,57.93,420.0,有效发票
247441,E215,9462477,2018/8/10,C02859,431.03,68.97,500.0,有效发票
247442,E215,12456354,2018/8/13,C17159,15706.03,2512.97,18219.0,有效发票
247443,E215,37859344,2018/8/21,C02374,400.0,0.0,400.0,有效发票
247444,E215,40060707,2018/8/23,C02374,517.24,82.76,600.0,有效发票
247445,E215,65432318,2018/8/26,C05874,301.72,48.28,350.0,有效发票
247446,E215,73064102,2018/9/4,C02374,551.72,88.28,640.0,有效发票
247447,E215,60711005,2018/9/11,C03655,660.38,39.62,700.0,有效发票
247448,E215,52666729,2018/9/29,C02374,543.1,86.9,630.0,有效发票
247449,E215,12202969,2018/10/16,C04847,564.66,90.34,655.0,有效发票
247450,E215,12274905,2018/10/19,C17099,5172.41,827.59,6000.0,有效发票
247451,E215,8754730,2018/10/24,C17185,141.75,4.25,146.0,有效发票
247452,E215,20482675,2018/11/5,C02691,551.72,88.28,640.0,有效发票
247453,E215,12252424,2018/11/5,C05042,804.31,128.69,933.0,有效发票
247454,E215,8682599,2018/11/10,C18474,1130.19,67.81,1198.0,有效发票
247455,E215,10382130,2018/11/12,C03148,521.55,83.45,605.0,有效发票
247456,E215,39062009,2018/11/21,C20750,1979.25,118.75,2098.0,有效发票
247457,E215,8300870,2018/11/23,C17155,2267.24,362.76,2630.0,有效发票
247458,E215,76198,2018/11/24,C20743,260.44,41.67,302.11,有效发票
247459,E215,9019601,2018/11/29,C17175,243.4,14.6,258.0,有效发票
247460,E215,79525,2018/12/2,C20743,241.38,38.62,280.0,有效发票
247461,E215,20638669,2018/12/5,C05042,1297.41,207.59,1505.0,有效发票
247462,E215,79541,2018/12/7,C20743,276.72,44.28,321.0,有效发票
247463,E215,79561,2018/12/13,C20743,284.48,45.52,330.0,有效发票
247464,E215,37000030,2018/12/29,C03148,241.38,38.62,280.0,有效发票
247465,E215,46759187,2018/12/29,C11934,410.68,12.32,423.0,有效发票
247466,E215,32868076,2018/12/30,C15202,780.58,23.42,804.0,有效发票
247467,E215,4200842,2019/1/3,C03146,405.17,64.83,470.0,有效发票
247468,E215,5808862,2019/1/3,C16022,4310.34,689.66,5000.0,有效发票
247469,E215,15550577,2019/1/3,C18474,470.75,28.25,499.0,有效发票
247470,E215,95480083,2019/1/4,C07715,264.15,15.85,280.0,有效发票
247471,E215,11706460,2019/1/4,C08855,528.3,31.7,560.0,有效发票
247472,E215,57522877,2019/1/27,C02374,199.14,31.86,231.0,有效发票
247473,E215,39424332,2019/1/30,C05610,143.69,4.31,148.0,有效发票
247474,E215,89619714,2019/2/3,C05866,219.83,35.17,255.0,有效发票
247475,E215,52320827,2019/3/2,C03146,250.0,40.0,290.0,有效发票
247476,E215,54210208,2019/3/4,C09983,754.72,45.28,800.0,有效发票
247477,E215,42568357,2019/3/4,C14631,182.86,9.14,192.0,有效发票
247478,E215,60929237,2019/3/27,C10243,548.54,16.46,565.0,有效发票
247479,E215,27789405,2019/3/27,C10243,49009.43,2990.57,52000.0,有效发票
247480,E215,79815150,2019/3/28,C10243,2349.51,70.49,2420.0,有效发票
247481,E215,79815151,2019/3/28,C10243,582.52,17.48,600.0,有效发票
247482,E215,30516295,2019/7/3,C07301,377.36,22.64,400.0,有效发票
247483,E215,3759567,2019/7/6,C17185,370.87,11.13,382.0,有效发票
247484,E215,66485535,2019/8/20,C02691,207.96,27.04,235.0,有效发票
247485,E215,66707327,2019/9/3,C20743,211.65,6.35,218.0,有效发票
247486,E215,66712956,2019/9/4,C20743,757.28,22.72,780.0,有效发票
247487,E215,66707344,2019/9/5,C20743,846.6,25.4,872.0,有效发票
247488,E215,53638448,2019/9/5,C20749,1382.52,41.48,1424.0,有效发票
247489,E215,66712965,2019/9/6,C20743,862.14,25.86,888.0,有效发票
247490,E215,66940641,2019/9/6,C20743,325.24,9.76,335.0,有效发票
247491,E215,66712967,2019/9/7,C20743,932.04,27.96,960.0,有效发票
247492,E215,66707357,2019/9/7,C20743,611.65,18.35,630.0,有效发票
247493,E215,66940729,2019/9/7,C20743,402.91,12.09,415.0,有效发票
247494,E215,66486371,2019/9/8,C02486,265.49,34.51,300.0,有效发票
247495,E215,51397713,2019/9/11,C02374,442.47,57.53,500.0,有效发票
247496,E215,51403729,2019/9/16,C02374,504.42,65.58,570.0,有效发票
247497,E215,62077893,2019/9/19,C02476,526.55,68.45,595.0,有效发票
247498,E215,37648758,2019/9/22,C02374,340.7,44.3,385.0,有效发票
247499,E215,92434233,2019/9/26,C03146,433.63,56.37,490.0,有效发票
247500,E215,5355057,2019/9/26,C11718,1553.4,46.6,1600.0,有效发票
247501,E215,5355061,2019/9/27,C11718,410.68,12.32,423.0,有效发票
247502,E215,4533021,2019/9/27,C11970,1577.36,94.64,1672.0,有效发票
247503,E215,67043305,2019/9/30,C04980,365.05,10.95,376.0,有效发票
247504,E215,52402305,2019/10/1,C02374,265.49,34.51,300.0,有效发票
247505,E215,98240518,2019/10/2,C11641,224.27,6.73,231.0,有效发票
247506,E215,29441984,2019/10/6,C02374,460.17,59.83,520.0,有效发票
247507,E215,51653757,2019/10/7,C21984,600.0,36.0,636.0,有效发票
247508,E215,67227809,2019/10/9,C20743,744.66,22.34,767.0,有效发票
247509,E215,67084690,2019/10/13,C04887,396.12,11.88,408.0,有效发票
247510,E215,18281032,2019/10/16,C11986,19.05,0.95,20.0,有效发票
247511,E215,67227844,2019/10/16,C20743,1611.65,48.35,1660.0,有效发票
247512,E215,9997138,2019/10/17,C04847,491.15,63.85,555.0,有效发票
247513,E215,66944457,2019/10/19,C02486,265.49,34.51,300.0,有效发票
247514,E215,50494883,2019/10/24,C03655,660.38,39.62,700.0,有效发票
247515,E215,67227866,2019/10/24,C20743,2524.27,75.73,2600.0,有效发票
247516,E215,32671409,2019/10/27,C02374,495.57,64.43,560.0,有效发票
247517,E215,73488966,2019/10/28,C09288,361.17,10.83,372.0,有效发票
247518,E215,66713980,2019/10/29,C20743,1016.0,0.0,1016.0,有效发票
247519,E215,66944928,2019/10/30,C02486,265.49,34.51,300.0,有效发票
247520,E215,31573797,2019/11/1,C02374,499.99,65.01,565.0,有效发票
247521,E215,67227909,2019/11/2,C20743,679.61,20.39,700.0,有效发票
247522,E215,66941550,2019/11/3,C20743,570.87,17.13,588.0,有效发票
247523,E215,67227914,2019/11/4,C20743,1611.65,48.35,1660.0,有效发票
247524,E215,36634190,2019/11/6,C02374,460.17,59.83,520.0,有效发票
247525,E215,67225271,2019/11/8,C02486,265.49,34.51,300.0,有效发票
247526,E215,78151146,2019/11/14,C20743,277.67,8.33,286.0,有效发票
247527,E215,78150537,2019/11/15,C20743,1104.85,33.15,1138.0,有效发票
247528,E215,31049545,2019/11/16,C02374,415.93,54.07,470.0,有效发票
247529,E215,66937709,2019/11/18,C20743,470.0,0.0,470.0,有效发票
247530,E215,53955758,2019/11/24,C02374,495.57,64.43,560.0,有效发票
247531,E215,32258543,2019/12/5,C02374,442.47,57.53,500.0,有效发票
247532,E215,67226399,2019/12/5,C02486,176.99,23.01,200.0,有效发票
247533,E215,13670852,2019/12/8,C17222,493.2,14.8,508.0,有效发票
247534,E215,30374106,2019/12/14,C02374,523.89,68.11,592.0,有效发票
247535,E215,78011812,2019/12/15,C04866,383.02,22.98,406.0,有效发票
247536,E215,78155831,2019/12/16,C02486,336.28,43.72,380.0,有效发票
247537,E215,35656120,2019/12/17,C02374,123.89,16.11,140.0,有效发票
247538,E215,78156050,2019/12/20,C02486,362.83,47.17,410.0,有效发票
