,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
344575,E292,398935,2016/12/15,C07712,1110.26,188.74,1299.0,有效发票
344576,E292,398945,2016/12/15,C07712,51.28,8.72,60.0,有效发票
344577,E292,35455705,2016/12/19,C31125,311.32,18.68,330.0,有效发票
344578,E292,546455,2017/2/10,C13213,9000.0,0.0,9000.0,有效发票
344579,E292,3185879,2017/3/8,C15233,9433.96,566.04,10000.0,作废发票
344580,E292,3185880,2017/3/8,C15233,9433.96,566.04,10000.0,作废发票
344581,E292,3185881,2017/3/8,C15233,9433.96,566.04,10000.0,作废发票
344582,E292,3185882,2017/3/8,C15233,9433.96,566.04,10000.0,作废发票
344583,E292,3185883,2017/3/8,C15233,9339.62,560.38,9900.0,作废发票
344584,E292,3185890,2017/3/8,C15233,8584.91,515.09,9100.0,有效发票
344585,E292,3185891,2017/3/8,C15233,9433.96,566.04,10000.0,有效发票
344586,E292,3185892,2017/3/8,C15233,9433.96,566.04,10000.0,有效发票
344587,E292,3185893,2017/3/8,C15233,7547.17,452.83,8000.0,有效发票
344588,E292,3185884,2017/3/8,C15233,9433.96,566.04,10000.0,作废发票
344589,E292,3185885,2017/3/8,C15233,9433.96,566.04,10000.0,作废发票
344590,E292,3185886,2017/3/8,C15233,7547.17,452.83,8000.0,作废发票
344591,E292,3185887,2017/3/8,C15233,9433.96,566.04,10000.0,有效发票
344592,E292,3185888,2017/3/8,C15233,9433.96,566.04,10000.0,有效发票
344593,E292,3185889,2017/3/8,C15233,9433.96,566.04,10000.0,有效发票
344594,E292,5085568,2017/3/21,C05303,14028.21,2384.79,16413.0,作废发票
344595,E292,5085569,2017/3/21,C05303,14028.21,2384.79,16413.0,有效发票
344596,E292,1231506,2017/3/22,C07420,6500.0,0.0,6500.0,有效发票
344597,E292,7084751,2017/3/27,C06831,7072.07,777.93,7850.0,有效发票
344598,E292,11539294,2017/4/26,C12552,4680.34,795.66,5476.0,有效发票
344599,E292,5067264,2017/4/29,C12842,19800.9,2178.1,21979.0,有效发票
344600,E292,633368,2017/5/3,C05309,24741.75,742.25,25484.0,有效发票
344601,E292,11539363,2017/5/27,C12552,4102.56,697.44,4800.0,有效发票
344602,E292,10270433,2017/6/2,C07158,64113.33,10899.27,75012.6,有效发票
344603,E292,10270434,2017/6/2,C07158,64113.33,10899.27,75012.6,有效发票
344604,E292,2758617,2017/6/5,C05303,993.16,168.84,1162.0,有效发票
344605,E292,51465352,2017/6/14,C31126,169.81,10.19,180.0,有效发票
344606,E292,4381536,2017/7/26,C05303,12094.02,2055.98,14150.0,有效发票
344607,E292,5793577,2017/7/27,C12552,3017.1,512.9,3530.0,有效发票
344608,E292,3131039,2017/8/3,C15705,7142.86,357.14,7500.0,有效发票
344609,E292,8466262,2017/9/22,C05303,14035.9,2386.1,16422.0,有效发票
344610,E292,8034017,2017/10/10,C15705,58.25,1.75,60.0,有效发票
344611,E292,8453805,2017/10/10,C16012,15450.94,927.06,16378.0,有效发票
344612,E292,2124739,2017/10/20,C14100,8301.89,498.11,8800.0,有效发票
344613,E292,2672163,2017/10/27,C12552,5495.72,934.28,6430.0,有效发票
344614,E292,17180972,2017/10/31,C16635,186.79,11.21,198.0,有效发票
344615,E292,3571128,2017/11/4,C16012,19328.83,2126.17,21455.0,有效发票
344616,E292,8034031,2017/11/9,C15705,36.41,1.09,37.5,有效发票
344617,E292,1330826,2017/12/1,C15705,46.6,1.4,48.0,有效发票
344618,E292,37732475,2017/12/8,C07712,264.15,15.85,280.0,有效发票
344619,E292,3571214,2017/12/12,C16012,13725.23,1509.77,15235.0,有效发票
344620,E292,7498892,2018/1/3,C14100,7039.93,943.07,7983.0,有效发票
344621,E292,7030525,2018/1/8,C15705,58.25,1.75,60.0,作废发票
344622,E292,9760270,2018/1/8,C15705,58.25,1.75,60.0,有效发票
344623,E292,4040567,2018/1/13,C16012,10874.53,652.47,11527.0,有效发票
344624,E292,4678617,2018/1/25,C12552,4188.03,711.97,4900.0,有效发票
344625,E292,9760278,2018/2/1,C15705,61.17,1.83,63.0,有效发票
344626,E292,336985,2018/2/24,C16012,14090.57,845.43,14936.0,有效发票
344627,E292,329044,2018/3/5,C16031,22148.72,3765.28,25914.0,有效发票
344628,E292,4678667,2018/3/7,C12552,2017.09,342.91,2360.0,有效发票
344629,E292,4324502,2018/3/7,C14100,4055.79,544.21,4600.0,有效发票
344630,E292,7598736,2018/3/18,C15870,102.56,17.44,120.0,有效发票
344631,E292,337046,2018/3/21,C16012,10790.57,647.43,11438.0,有效发票
344632,E292,6651264,2018/3/29,C12552,3256.41,553.59,3810.0,有效发票
344633,E292,8465222,2018/4/1,C02881,854.7,145.3,1000.0,有效发票
344634,E292,34781436,2018/4/10,C02374,854.7,145.3,1000.0,有效发票
344635,E292,5071344,2018/4/20,C16012,14167.92,850.08,15018.0,有效发票
344636,E292,19088076,2018/4/24,C05266,2443.81,122.19,2566.0,有效发票
344637,E292,270353,2018/4/24,C05713,86693.9,14737.96,101431.86,有效发票
344638,E292,43202966,2018/5/4,C17386,655.66,39.34,695.0,有效发票
344639,E292,1519900,2018/5/11,C04709,1316.59,78.99,1395.58,有效发票
344640,E292,5071413,2018/5/14,C16012,23200.94,1392.06,24593.0,有效发票
