,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
123805,E17,1085824,2016/10/13,A11244,85470.09,14529.91,100000.0,作废发票
123806,E17,1085825,2016/10/13,A11244,76923.08,13076.92,90000.0,有效发票
123807,E17,2477569,2016/10/21,A02526,21538.48,3661.52,25200.0,有效发票
123808,E17,2477570,2016/10/21,A02526,81043.56,13777.4,94820.96,作废发票
123809,E17,2477571,2016/10/21,A02526,81043.56,13777.4,94820.96,有效发票
123810,E17,3967807,2016/10/21,A11975,1418.92,156.08,1575.0,有效发票
123811,E17,510608,2016/10/26,A09413,2561.54,435.46,2997.0,有效发票
123812,E17,9597790,2016/10/28,A05625,31531.53,3468.47,35000.0,作废发票
123813,E17,9597791,2016/10/28,A05625,31531.53,3468.47,35000.0,有效发票
123814,E17,1130170,2016/11/2,A02526,81043.56,13777.4,94820.96,作废发票
123815,E17,3545196,2016/11/10,A02526,-81043.56,-13777.4,-94820.96,有效发票
123816,E17,7460936,2016/11/15,A03302,9835.9,1672.1,11508.0,作废发票
123817,E17,7460927,2016/11/15,A03302,9811.97,1668.03,11480.0,作废发票
123818,E17,7460928,2016/11/15,A03302,9811.97,1668.03,11480.0,作废发票
123819,E17,7460929,2016/11/15,A03302,9811.97,1668.03,11480.0,作废发票
123820,E17,7460930,2016/11/15,A03302,7969.23,1354.77,9324.0,作废发票
123821,E17,7460935,2016/11/15,A03302,9938.46,1689.54,11628.0,作废发票
123822,E17,7460926,2016/11/15,A03302,9811.97,1668.03,11480.0,作废发票
123823,E17,7460937,2016/11/15,A03302,9835.9,1672.1,11508.0,作废发票
123824,E17,7460938,2016/11/15,A03302,9835.9,1672.1,11508.0,作废发票
123825,E17,7460939,2016/11/15,A03302,9656.41,1641.59,11298.0,作废发票
123826,E17,7460940,2016/11/15,A03302,9656.41,1641.59,11298.0,作废发票
123827,E17,7460941,2016/11/15,A03302,9737.04,1655.31,11392.35,作废发票
123828,E17,7460942,2016/11/15,A03302,1035.6,176.05,1211.65,作废发票
123829,E17,7460931,2016/11/15,A03302,9938.46,1689.54,11628.0,作废发票
