,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
206647,E88,2376023,2017/6/14,A08474,2830.19,169.81,3000.0,有效发票
206648,E88,13330198,2017/6/27,A08474,2830.19,169.81,3000.0,有效发票
206649,E88,918340,2017/7/2,A07916,1344.44,228.56,1573.0,有效发票
206650,E88,13393694,2017/7/5,A08474,3773.58,226.42,4000.0,有效发票
206651,E88,22197798,2017/7/19,A08474,2830.19,169.81,3000.0,有效发票
206652,E88,22201467,2017/7/28,A08474,2830.19,169.81,3000.0,有效发票
206653,E88,22205773,2017/8/10,A08474,3773.58,226.42,4000.0,有效发票
206654,E88,22209790,2017/8/22,A08474,3773.58,226.42,4000.0,有效发票
206655,E88,42670184,2017/9/8,A08474,3773.58,226.42,4000.0,有效发票
206656,E88,42674095,2017/9/21,A08474,3773.58,226.42,4000.0,有效发票
206657,E88,42676712,2017/9/27,A08474,283.01,16.99,300.0,有效发票
206658,E88,42678372,2017/9/30,A08474,3773.58,226.42,4000.0,有效发票
206659,E88,49846741,2017/10/18,A08474,3773.58,226.42,4000.0,有效发票
206660,E88,49852017,2017/11/3,A08474,3773.58,226.42,4000.0,有效发票
206661,E88,49855253,2017/11/14,A08474,3773.58,226.42,4000.0,有效发票
206662,E88,49859347,2017/11/27,A08474,3773.58,226.42,4000.0,有效发票
206663,E88,41427459,2017/12/13,A08474,943.4,56.6,1000.0,有效发票
206664,E88,41427460,2017/12/13,A08474,2830.19,169.81,3000.0,有效发票
206665,E88,64206122,2017/12/22,A06470,4785.47,813.53,5599.0,有效发票
206666,E88,41431452,2017/12/26,A08474,3773.58,226.42,4000.0,有效发票
206667,E88,41435865,2018/1/12,A08474,943.4,56.6,1000.0,有效发票
206668,E88,29995269,2018/1/14,A07242,273.79,8.21,282.0,有效发票
206669,E88,2925962,2018/1/20,A05891,51.28,8.72,60.0,有效发票
206670,E88,41439268,2018/1/23,A08474,3773.58,226.42,4000.0,有效发票
206671,E88,4411022,2018/2/5,A07916,2246.15,381.85,2628.0,有效发票
206672,E88,65623156,2018/2/6,A08474,4339.62,260.38,4600.0,有效发票
206673,E88,87028082,2018/3/3,A00370,59.83,10.17,70.0,有效发票
206674,E88,87663518,2018/3/5,A00370,30.77,5.23,36.0,有效发票
206675,E88,65628010,2018/3/5,A08474,3773.58,226.42,4000.0,有效发票
206676,E88,87135271,2018/3/12,A00370,136.75,23.25,160.0,有效发票
206677,E88,65632058,2018/3/14,A08474,3773.58,226.42,4000.0,有效发票
206678,E88,32598757,2018/3/18,A00370,256.41,43.59,300.0,有效发票
206679,E88,87145748,2018/3/20,A00370,170.94,29.06,200.0,有效发票
206680,E88,3922380,2018/3/20,A05891,162.39,27.61,190.0,有效发票
206681,E88,32958994,2018/3/24,A00370,158.12,26.88,185.0,有效发票
206682,E88,35377805,2018/3/27,A00370,42.74,7.26,50.0,有效发票
206683,E88,36340536,2018/3/28,A00370,158.98,27.02,186.0,有效发票
206684,E88,65586165,2018/3/29,A08474,3773.58,226.42,4000.0,有效发票
206685,E88,33408732,2018/4/1,A00370,141.03,23.97,165.0,有效发票
206686,E88,35482941,2018/4/7,A00370,162.39,27.61,190.0,有效发票
206687,E88,47820286,2018/4/8,A07756,42.74,7.26,50.0,有效发票
206688,E88,65589793,2018/4/10,A08474,3773.58,226.42,4000.0,有效发票
206689,E88,87647243,2018/4/11,A00370,146.16,24.84,171.0,有效发票
206690,E88,33065708,2018/4/15,A00370,150.42,25.58,176.0,有效发票
206691,E88,78435236,2018/4/16,A00370,59.83,10.17,70.0,有效发票
206692,E88,77532292,2018/4/19,A00370,145.29,24.71,170.0,有效发票
206693,E88,3924511,2018/4/24,A05891,145.3,24.7,170.0,有效发票
206694,E88,89379064,2018/4/25,A08474,3773.58,226.42,4000.0,有效发票
206695,E88,76660687,2018/4/29,A00370,170.94,29.06,200.0,有效发票
