,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
152122,E26,4720387,2016/11/18,A02855,921.37,156.63,1078.0,有效发票
152123,E26,2161563,2016/11/22,A03700,4871.79,828.21,5700.0,有效发票
152124,E26,891318,2016/11/24,A09184,418.8,71.2,490.0,有效发票
152125,E26,1726541,2016/11/24,A09200,71491.67,12153.58,83645.25,有效发票
152126,E26,1726542,2016/11/24,A09200,67965.0,11554.05,79519.05,有效发票
152127,E26,1726545,2016/11/25,A09200,1399.23,237.87,1637.1,有效发票
152128,E26,2497201,2016/11/30,A10509,534.19,90.81,625.0,有效发票
152129,E26,2695122,2016/12/6,A07242,119.66,20.34,140.0,有效发票
152130,E26,203446,2016/12/13,A07242,71809.52,3590.48,75400.0,有效发票
152131,E26,35454483,2016/12/15,A13921,169.81,10.19,180.0,有效发票
152132,E26,4094132,2016/12/20,A06418,4252.99,723.01,4976.0,有效发票
152133,E26,4759716,2016/12/20,A07368,66897.86,11372.64,78270.5,有效发票
152134,E26,3220832,2016/12/26,A07242,377.36,22.64,400.0,有效发票
152135,E26,203604,2016/12/26,A07242,4615.21,784.58,5399.79,有效发票
152136,E26,4759920,2016/12/26,A07368,33997.65,5779.6,39777.25,有效发票
152137,E26,3220842,2017/1/10,A07242,377.36,22.64,400.0,有效发票
152138,E26,203693,2017/1/10,A07242,8701.1,1479.19,10180.29,有效发票
152139,E26,5259300,2017/1/12,A05037,683760.69,116239.31,800000.0,有效发票
152140,E26,5259301,2017/1/12,A05037,427350.43,72649.57,500000.0,有效发票
152141,E26,203780,2017/1/21,A07242,35904.76,1795.24,37700.0,有效发票
152142,E26,4623647,2017/2/6,A05026,4273.5,726.5,5000.0,有效发票
152143,E26,7309767,2017/2/8,A05045,831.62,141.38,973.0,有效发票
152144,E26,209778,2017/2/14,A07252,15339.81,460.19,15800.0,有效发票
152145,E26,2578996,2017/2/16,A09200,67521.37,11478.63,79000.0,作废发票
152146,E26,2578997,2017/2/16,A09200,48750.43,8287.57,57038.0,作废发票
152147,E26,2579001,2017/2/17,A09200,43237.26,7350.34,50587.6,作废发票
152148,E26,2579000,2017/2/17,A09200,67008.55,11391.45,78400.0,作废发票
152149,E26,2780727,2017/2/22,A07368,91036.41,15476.19,106512.6,有效发票
152150,E26,3220861,2017/2/23,A07242,377.36,22.64,400.0,有效发票
152151,E26,4361513,2017/2/23,A07242,5150.39,875.57,6025.96,有效发票
152152,E26,4361517,2017/2/23,A07242,35904.76,1795.24,37700.0,有效发票
152153,E26,2752783,2017/2/23,A07368,67932.31,11548.49,79480.8,有效发票
152154,E26,2579013,2017/2/23,A09200,99391.45,16896.55,116288.0,有效发票
152155,E26,2579014,2017/2/23,A09200,97162.39,16517.61,113680.0,有效发票
152156,E26,2579015,2017/2/23,A09200,97641.03,16598.97,114240.0,有效发票
152157,E26,2579016,2017/2/23,A09200,47260.17,8034.23,55294.4,有效发票
152158,E26,5551477,2017/2/28,A07080,18867.92,1132.08,20000.0,有效发票
152159,E26,47874007,2017/3/1,A10596,283.02,16.98,300.0,有效发票
152160,E26,843287,2017/3/3,A05046,3331.62,566.38,3898.0,有效发票
152161,E26,2904309,2017/3/6,A03645,4255.9,723.5,4979.4,有效发票
152162,E26,4383786,2017/3/16,A00366,2738.13,465.49,3203.62,有效发票
152163,E26,6551696,2017/3/20,A09200,68034.19,11565.81,79600.0,有效发票
152164,E26,6551697,2017/3/20,A09200,44103.16,7497.54,51600.7,有效发票
152165,E26,6568838,2017/3/21,A07368,55555.56,9444.44,65000.0,有效发票
152166,E26,3220866,2017/3/27,A07242,377.36,22.64,400.0,有效发票
152167,E26,4361720,2017/3/27,A07242,35904.76,1795.24,37700.0,有效发票
152168,E26,4361719,2017/3/27,A07242,6978.19,1186.29,8164.48,有效发票
152169,E26,6597637,2017/3/27,A07368,53733.33,9134.67,62868.0,有效发票
152170,E26,46354,2017/4/5,A05044,811.97,138.03,950.0,有效发票
152171,E26,6668963,2017/4/12,A07368,-67932.31,-11548.49,-79480.8,有效发票
