,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
210164,E112,4870288,2017/2/8,A09195,943.4,56.6,1000.0,有效发票
210165,E112,4870289,2017/2/8,A09195,943.4,56.6,1000.0,有效发票
210166,E112,4870290,2017/2/8,A09195,943.4,56.6,1000.0,作废发票
210167,E112,4870291,2017/2/8,A09195,943.4,56.6,1000.0,有效发票
210168,E112,4870292,2017/2/8,A09195,943.4,56.6,1000.0,有效发票
210169,E112,4870293,2017/2/8,A09195,943.4,56.6,1000.0,有效发票
210170,E112,4718390,2017/2/13,A07242,5111.11,868.89,5980.0,有效发票
210171,E112,3613822,2017/3/9,A09150,6837.61,1162.39,8000.0,有效发票
210172,E112,2944367,2017/3/12,A09362,7692.31,1307.69,9000.0,有效发票
210173,E112,2760067,2017/3/23,A09246,7708.22,1310.38,9018.6,有效发票
210174,E112,6744102,2017/4/11,A08540,15566.23,2646.27,18212.5,有效发票
210175,E112,6641309,2017/4/12,A06386,4293.9,729.97,5023.87,有效发票
210176,E112,6712793,2017/4/12,A08850,32696.91,5558.49,38255.4,有效发票
210177,E112,6682475,2017/4/17,A09362,4025.66,684.34,4710.0,有效发票
210178,E112,6876167,2017/4/24,A09222,3598.29,611.71,4210.0,有效发票
210179,E112,2821380,2017/4/25,A07242,3735.04,634.96,4370.0,有效发票
210180,E112,51437567,2017/5/5,A13958,311.32,18.68,330.0,有效发票
210181,E112,6951933,2017/5/19,A07242,30782.89,5233.11,36016.0,有效发票
210182,E112,499426,2017/6/2,A09195,943.4,56.6,1000.0,有效发票
210183,E112,1724983,2017/6/16,A00327,3087.74,185.26,3273.0,有效发票
210184,E112,1725099,2017/6/20,A00327,852.83,51.17,904.0,有效发票
210185,E112,2829745,2017/6/22,A09901,1320.0,224.4,1544.4,有效发票
210186,E112,1235225,2017/6/23,A07242,8493.16,1443.84,9937.0,有效发票
210187,E112,3499071,2017/7/6,A09195,1886.79,113.21,2000.0,有效发票
210188,E112,55472,2017/7/6,A10307,226.42,13.58,240.0,有效发票
210189,E112,3484818,2017/7/11,A07242,4717.95,802.05,5520.0,有效发票
210190,E112,5139280,2017/7/12,A07313,8942.31,1520.19,10462.5,有效发票
210191,E112,51519795,2017/7/19,A13959,169.81,10.19,180.0,有效发票
210192,E112,5138238,2017/7/24,A07242,12482.05,2121.95,14604.0,有效发票
210193,E112,5437562,2017/8/20,A07909,7692.31,1307.69,9000.0,有效发票
210194,E112,3484835,2017/8/22,A07242,3931.62,668.38,4600.0,有效发票
