,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
200249,E73,50137650,2017/1/4,A13945,311.32,18.68,330.0,有效发票
200250,E73,1795209,2017/1/6,A07682,1174.53,70.47,1245.0,有效发票
200251,E73,1795210,2017/1/6,A07682,1176.42,70.58,1247.0,有效发票
200252,E73,3975541,2017/2/22,A08474,3396.23,203.77,3600.0,有效发票
200253,E73,5362461,2017/3/8,A07682,1174.53,70.47,1245.0,有效发票
200254,E73,302239,2017/3/9,A07313,2384.62,405.38,2790.0,有效发票
200255,E73,5102399,2017/3/10,A07313,25641.03,4358.97,30000.0,有效发票
200256,E73,5102400,2017/3/10,A07313,21747.86,3697.14,25445.0,有效发票
200257,E73,5187910,2017/3/22,A08474,3396.23,203.77,3600.0,有效发票
200258,E73,7595280,2017/3/23,A07682,1174.53,70.47,1245.0,作废发票
200259,E73,7595281,2017/3/23,A07682,1176.42,70.58,1247.0,有效发票
200260,E73,6438306,2017/4/12,A07682,1174.53,70.47,1245.0,有效发票
200261,E73,1375550,2017/4/13,A07242,5128.21,871.79,6000.0,有效发票
200262,E73,11502687,2017/4/25,A08474,2830.19,169.81,3000.0,有效发票
200263,E73,11526882,2017/5/16,A07682,1175.47,70.53,1246.0,作废发票
200264,E73,11526883,2017/5/16,A07682,1175.47,70.53,1246.0,有效发票
200265,E73,8030987,2017/5/18,A01603,471.7,28.3,500.0,有效发票
200266,E73,11505185,2017/5/23,A08474,2830.19,169.81,3000.0,有效发票
200267,E73,11647698,2017/5/24,A00297,1704.53,102.27,1806.8,有效发票
200268,E73,11647699,2017/5/24,A00297,943.4,56.6,1000.0,有效发票
200269,E73,3541319,2017/6/16,A03802,8627.35,1466.65,10094.0,有效发票
200270,E73,2780309,2017/6/16,A07313,25641.03,4358.97,30000.0,有效发票
200271,E73,1081567,2017/6/20,A08474,2830.19,169.81,3000.0,有效发票
200272,E73,22339915,2017/6/27,A03889,10.38,0.62,11.0,有效发票
200273,E73,22213077,2017/6/27,A03889,86.79,5.21,92.0,有效发票
200274,E73,22213092,2017/6/27,A03889,205.66,12.34,218.0,有效发票
200275,E73,22213100,2017/6/27,A03889,21.7,1.3,23.0,有效发票
200276,E73,22454875,2017/6/27,A03889,10.38,0.62,11.0,有效发票
200277,E73,11495085,2017/6/28,A07570,43.59,7.41,51.0,有效发票
200278,E73,22400946,2017/7/7,A03889,306.6,18.4,325.0,有效发票
200279,E73,4904765,2017/7/7,A07682,1175.47,70.53,1246.0,有效发票
200280,E73,4904766,2017/7/7,A07682,1175.47,70.53,1246.0,有效发票
200281,E73,2476667,2017/7/16,A06788,509.71,15.29,525.0,有效发票
200282,E73,752517,2017/7/17,A02829,512.82,87.18,600.0,有效发票
200283,E73,752521,2017/7/18,A02829,512.82,87.18,600.0,有效发票
200284,E73,11495093,2017/7/18,A07570,30.43,5.17,35.6,有效发票
200285,E73,4620031,2017/7/18,A08474,3773.58,226.42,4000.0,有效发票
200286,E73,14754184,2017/7/18,A13670,445.63,13.37,459.0,有效发票
200287,E73,11950388,2017/7/25,A02570,339.81,10.19,350.0,有效发票
200288,E73,22330949,2017/7/25,A03889,197.17,11.83,209.0,有效发票
200289,E73,22353760,2017/7/29,A03889,68.87,4.13,73.0,有效发票
200290,E73,5938866,2017/8/12,A07682,1175.47,70.53,1246.0,有效发票
200291,E73,3113381,2017/8/12,A09251,1491.26,44.74,1536.0,有效发票
200292,E73,5466042,2017/8/17,A02183,188.35,5.65,194.0,有效发票
200293,E73,4757633,2017/8/17,A09920,306.8,9.2,316.0,有效发票
200294,E73,6926506,2017/8/21,A01603,2339.62,140.38,2480.0,有效发票
200295,E73,5863874,2017/8/26,A06740,1577.36,94.64,1672.0,有效发票
200296,E73,43869398,2017/8/29,A03889,199.06,11.94,211.0,有效发票
200297,E73,4757677,2017/9/6,A09920,339.81,10.19,350.0,有效发票
200298,E73,43903932,2017/9/11,A03889,269.81,16.19,286.0,有效发票
200299,E73,43904257,2017/9/11,A03889,21.7,1.3,23.0,有效发票
200300,E73,4878999,2017/9/18,A09957,8825.24,264.76,9090.0,作废发票
200301,E73,4879000,2017/9/18,A09957,2941.75,88.25,3030.0,有效发票
200302,E73,16441142,2017/9/21,A07528,336.89,10.11,347.0,有效发票
200303,E73,7089416,2017/9/21,A07682,1175.47,70.53,1246.0,有效发票
200304,E73,16398481,2017/9/22,A09274,184.47,5.53,190.0,有效发票
200305,E73,19144815,2017/9/25,A13140,358.25,10.75,369.0,有效发票
200306,E73,5576983,2017/9/26,A09920,788.35,23.65,812.0,有效发票
200307,E73,43794818,2017/9/27,A03889,306.6,18.4,325.0,有效发票
200308,E73,43763184,2017/9/27,A03889,76.42,4.58,81.0,有效发票
200309,E73,7663535,2017/9/28,A06438,577.78,98.22,676.0,有效发票
200310,E73,16254552,2017/9/28,A06784,1150.94,69.06,1220.0,有效发票
200311,E73,5042881,2017/9/28,A09252,1417.48,42.52,1460.0,有效发票
200312,E73,16254739,2017/9/29,A06784,320.75,19.25,340.0,有效发票
200313,E73,16522708,2017/9/30,A08796,443.69,13.31,457.0,有效发票
200314,E73,36728270,2017/10/9,A02274,169.81,10.19,180.0,有效发票
200315,E73,1169981,2017/10/10,A07313,17094.02,2905.98,20000.0,有效发票
200316,E73,43826042,2017/10/11,A03889,45.28,2.72,48.0,有效发票
200317,E73,43826045,2017/10/11,A03889,21.7,1.3,23.0,有效发票
200318,E73,3437102,2017/10/11,A08474,3773.58,226.42,4000.0,有效发票
200319,E73,4879007,2017/10/12,A09957,1893.2,56.8,1950.0,有效发票
200320,E73,6445651,2017/10/15,A03281,222.22,37.78,260.0,有效发票
