,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
210452,E116,18496049,2017/8/12,A13197,198.06,5.94,204.0,有效发票
210453,E116,38478781,2017/12/18,A03624,264.15,15.85,280.0,有效发票
210454,E116,32182845,2018/1/9,A07242,400.85,68.15,469.0,有效发票
210455,E116,24519248,2018/10/22,A07242,172.41,27.59,200.0,有效发票
210456,E116,43599067,2018/10/28,A10893,134.95,4.05,139.0,有效发票
210457,E116,2057781,2018/11/5,A06117,541.75,16.25,558.0,有效发票
210458,E116,95122927,2018/12/18,A03626,264.15,15.85,280.0,有效发票
210459,E116,86565471,2019/3/4,A08856,163.11,4.89,168.0,有效发票
210460,E116,21029794,2019/3/13,A03145,293.62,36.63,330.25,有效发票
210461,E116,86791738,2019/3/14,A08856,172.82,5.18,178.0,有效发票
