,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
202036,E80,4893008,2017/5/23,A07361,53548.67,451.33,54000.0,有效发票
202037,E80,33962650,2017/6/30,A00294,2407.78,144.47,2552.25,有效发票
202038,E80,33962651,2017/6/30,A00294,754.72,45.28,800.0,有效发票
202039,E80,2649014,2017/8/8,A07361,17832.54,167.46,18000.0,有效发票
202040,E80,12958089,2017/8/31,A06310,5128.21,871.79,6000.0,有效发票
202041,E80,14619394,2017/9/18,A09524,116.5,3.5,120.0,有效发票
202042,E80,5643611,2017/9/29,A13116,679.61,20.39,700.0,有效发票
202043,E80,256119,2017/10/25,A02802,18867.92,1132.08,20000.0,有效发票
202044,E80,12961357,2017/10/25,A03325,533867.92,32032.08,565900.0,有效发票
202045,E80,6449646,2017/10/26,A03155,5825.24,174.76,6000.0,有效发票
202046,E80,1083458,2017/10/31,A07840,4241.96,8.04,4250.0,有效发票
202047,E80,3732267,2017/11/1,A07528,9582.52,287.48,9870.0,有效发票
202048,E80,28287381,2017/12/7,A07552,136.89,4.11,141.0,有效发票
202049,E80,16468659,2017/12/9,A11949,312.62,9.38,322.0,有效发票
202050,E80,8610814,2018/1/3,A03001,518.92,57.08,576.0,有效发票
202051,E80,3613205,2018/1/11,A03325,533867.92,32032.08,565900.0,有效发票
202052,E80,31513134,2018/1/31,A06632,2259.22,67.78,2327.0,有效发票
202053,E80,47656564,2018/2/8,A12708,116.5,3.5,120.0,有效发票
202054,E80,21025287,2018/2/11,A03145,1876.25,318.97,2195.22,有效发票
202055,E80,21025854,2018/2/11,A03145,2541.91,432.13,2974.04,有效发票
202056,E80,47656643,2018/2/11,A12708,173.79,5.21,179.0,有效发票
202057,E80,30196856,2018/2/18,A07564,338.68,20.32,359.0,有效发票
202058,E80,2372351,2018/3/7,A09224,34.19,5.81,40.0,有效发票
202059,E80,29707836,2018/3/11,A13557,307.77,9.23,317.0,有效发票
202060,E80,46816936,2018/3/14,A13688,289.32,8.68,298.0,有效发票
202061,E80,14432116,2018/3/16,A07921,83.02,4.98,88.0,有效发票
202062,E80,14432118,2018/3/16,A07921,58.81,4.19,63.0,有效发票
202063,E80,14432120,2018/3/16,A07921,82.07,4.93,87.0,有效发票
202064,E80,14577467,2018/3/16,A07932,281.13,16.87,298.0,有效发票
202065,E80,33775313,2018/3/22,A00370,273.52,46.5,320.02,有效发票
202066,E80,10795857,2018/4/1,A03842,1025.64,174.36,1200.0,有效发票
202067,E80,4440111,2018/4/3,A05891,277.78,47.22,325.0,有效发票
202068,E80,4256313,2018/4/4,A05891,273.5,46.5,320.0,有效发票
202069,E80,17564330,2018/4/4,A06821,440.0,0.0,440.0,有效发票
202070,E80,12036038,2018/4/5,A09072,236.89,7.11,244.0,有效发票
202071,E80,11933659,2018/4/5,A13116,420.39,12.61,433.0,有效发票
202072,E80,17564389,2018/4/8,A06821,500.0,0.0,500.0,有效发票
202073,E80,13268338,2018/4/8,A12791,233.01,6.99,240.0,有效发票
202074,E80,14647294,2018/4/9,A12532,2470.58,74.12,2544.7,有效发票
202075,E80,11927050,2018/4/9,A13161,339.81,10.19,350.0,有效发票
202076,E80,13265420,2018/4/10,A12760,171.84,5.16,177.0,有效发票
202077,E80,4262312,2018/4/17,A05891,273.5,46.5,320.0,有效发票
202078,E80,16148397,2018/4/19,A07368,170.94,29.06,200.0,有效发票
202079,E80,36791878,2018/4/23,A11105,392.45,23.55,416.0,有效发票
202080,E80,32824352,2018/4/25,A00370,307.7,52.3,360.0,有效发票
202081,E80,25720624,2018/4/27,A03290,264.15,15.85,280.0,有效发票
202082,E80,43888772,2018/4/29,A08195,909.71,27.29,937.0,有效发票
202083,E80,33035562,2018/4/30,A00370,256.41,43.59,300.0,有效发票
202084,E80,11934585,2018/5/2,A13116,333.98,10.02,344.0,有效发票
202085,E80,83100521,2018/5/6,A05891,275.86,44.14,320.0,有效发票
