,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
195229,E65,6621361,2017/4/20,A05375,96393.63,12531.17,108924.8,有效发票
195230,E65,6621362,2017/4/20,A05375,94.02,15.98,110.0,有效发票
195231,E65,6621363,2017/4/20,A05375,20525.13,2668.27,23193.4,有效发票
195232,E65,6621364,2017/4/20,A05375,131.63,22.37,154.0,有效发票
195233,E65,6621417,2017/4/22,A05375,99927.43,12990.57,112918.0,有效发票
195234,E65,6621418,2017/4/22,A05375,410.62,53.38,464.0,有效发票
195235,E65,51451111,2017/5/24,A13941,169.81,10.19,180.0,有效发票
195236,E65,51451276,2017/5/24,A13942,311.32,18.68,330.0,有效发票
195237,E65,490988,2017/5/25,A05375,6000.0,780.0,6780.0,有效发票
195238,E65,490989,2017/5/25,A05375,99753.62,12967.98,112721.6,有效发票
195239,E65,490990,2017/5/25,A05375,69067.77,8978.83,78046.6,有效发票
195240,E65,490991,2017/5/25,A05375,282.05,47.95,330.0,有效发票
195241,E65,491084,2017/5/26,A05375,31992.04,4158.96,36151.0,有效发票
195242,E65,491085,2017/5/26,A05375,94.02,15.98,110.0,有效发票
195243,E65,1281396,2017/6/17,A05375,99988.76,12998.54,112987.3,有效发票
195244,E65,1281397,2017/6/17,A05375,47933.53,6231.37,54164.9,有效发票
195245,E65,1281398,2017/6/17,A05375,282.06,47.94,330.0,有效发票
195246,E65,4421497,2017/6/27,A07752,6582.94,394.98,6977.92,有效发票
195247,E65,4461372,2017/7/12,A07368,12075.47,724.53,12800.0,有效发票
195248,E65,5197539,2017/7/13,A05375,3906.31,429.69,4336.0,有效发票
195249,E65,5197540,2017/7/13,A05375,94.02,15.98,110.0,有效发票
195250,E65,5197541,2017/7/13,A05375,99995.3,10999.5,110994.8,有效发票
195251,E65,5503976,2017/8/10,A05375,22450.45,2469.55,24920.0,作废发票
195252,E65,5504100,2017/8/18,A05375,99770.72,10974.79,110745.51,作废发票
195253,E65,5504101,2017/8/18,A05375,53192.52,5851.17,59043.69,作废发票
195254,E65,7001882,2017/9/8,A10937,4504.5,495.5,5000.0,有效发票
195255,E65,432672,2017/9/15,A05375,34434.22,3787.78,38222.0,有效发票
195256,E65,2010668,2017/9/27,A05375,25828.83,2841.17,28670.0,有效发票
195257,E65,3315027,2017/11/23,A10937,18589.36,2044.84,20634.2,有效发票
195258,E65,1666069,2017/12/11,A00296,1320.75,79.25,1400.0,有效发票
195259,E65,2018765,2017/12/11,A05375,48648.65,5351.35,54000.0,作废发票
195260,E65,2018766,2017/12/11,A05375,49009.01,5390.99,54400.0,有效发票
195261,E65,2018803,2017/12/13,A05375,99724.32,10969.68,110694.0,有效发票
195262,E65,2018804,2017/12/13,A05375,92918.92,10221.08,103140.0,有效发票
195263,E65,2373605,2017/12/14,A07752,9358.34,561.5,9919.84,有效发票
195264,E65,10499371,2017/12/19,A00826,1729.73,190.27,1920.0,作废发票
195265,E65,10499372,2017/12/19,A00826,1920.0,211.2,2131.2,有效发票
195266,E65,4417014,2017/12/25,A05375,58863.95,6475.05,65339.0,有效发票
195267,E65,4417015,2017/12/25,A05375,41927.92,4612.08,46540.0,有效发票
195268,E65,7534159,2018/1/6,A05375,23305.37,2597.43,25902.8,有效发票
195269,E65,7642900,2018/1/20,A05375,69954.96,7695.04,77650.0,有效发票
195270,E65,3872895,2018/1/22,A07752,1044.25,62.65,1106.9,有效发票
195271,E65,6007408,2018/1/22,A11615,27747.75,3052.25,30800.0,有效发票
195272,E65,2399507,2018/2/9,A05375,99189.19,10910.81,110100.0,有效发票
195273,E65,2399508,2018/2/9,A05375,80239.64,8826.36,89066.0,有效发票
195274,E65,86869842,2018/3/7,A00370,170.94,29.06,200.0,有效发票
195275,E65,47554463,2018/3/7,A07575,256.41,43.59,300.0,有效发票
195276,E65,47839846,2018/3/9,A00775,192.31,32.69,225.0,有效发票
195277,E65,2399703,2018/3/9,A05375,79163.43,8707.97,87871.4,有效发票
195278,E65,47778891,2018/3/10,A06337,328.16,9.84,338.0,有效发票
195279,E65,46121112,2018/3/11,A05430,170.94,29.06,200.0,有效发票
195280,E65,86946080,2018/3/12,A00370,128.21,21.79,150.0,有效发票
195281,E65,87299715,2018/3/13,A00370,170.94,29.06,200.0,有效发票
195282,E65,86980667,2018/3/13,A00370,170.94,29.06,200.0,有效发票
