,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
207065,E91,2436938,2017/1/11,A08580,34529.92,5870.08,40400.0,有效发票
207066,E91,1063781,2017/2/6,A03325,8076.92,1373.08,9450.0,有效发票
207067,E91,2549851,2017/2/18,A03325,2542.74,432.26,2975.0,有效发票
207068,E91,2084129,2017/2/23,A12810,3658.12,621.88,4280.0,有效发票
207069,E91,2931897,2017/2/24,A03325,3632.48,617.52,4250.0,有效发票
207070,E91,2931918,2017/2/27,A03325,8290.6,1409.4,9700.0,有效发票
207071,E91,5614489,2017/3/6,A03325,8290.6,1409.4,9700.0,作废发票
207072,E91,2931932,2017/3/8,A03325,6403.42,1088.58,7492.0,有效发票
207073,E91,5476928,2017/3/13,A05814,3076.92,523.08,3600.0,有效发票
207074,E91,2931945,2017/3/14,A03325,6047.01,1027.99,7075.0,有效发票
207075,E91,7522230,2017/3/20,A03221,2905.98,494.02,3400.0,有效发票
207076,E91,317514,2017/4/11,A03325,504.42,65.58,570.0,有效发票
207077,E91,7894227,2017/4/24,A03325,17692.31,3007.69,20700.0,有效发票
207078,E91,2106147,2017/4/25,A12810,3658.12,621.88,4280.0,有效发票
207079,E91,7894231,2017/4/26,A03325,8183.76,1391.24,9575.0,有效发票
207080,E91,8476906,2017/4/26,A07242,7747.75,852.25,8600.0,有效发票
207081,E91,8004092,2017/5/22,A03325,1675.21,284.79,1960.0,有效发票
207082,E91,8004093,2017/5/22,A03325,7170.94,1219.06,8390.0,有效发票
207083,E91,8004094,2017/5/22,A03325,7611.11,1293.89,8905.0,有效发票
207084,E91,1522776,2017/6/3,A03325,61538.46,10461.54,72000.0,有效发票
207085,E91,8098514,2017/6/9,A03325,14636.75,2488.25,17125.0,有效发票
207086,E91,8098515,2017/6/9,A03325,6752.14,1147.86,7900.0,有效发票
207087,E91,8098516,2017/6/9,A03325,10918.81,1856.19,12775.0,有效发票
207088,E91,317616,2017/6/9,A03325,1008.85,131.15,1140.0,有效发票
207089,E91,8166297,2017/6/10,A12810,1829.06,310.94,2140.0,有效发票
207090,E91,1772077,2017/6/23,A03325,36752.14,6247.86,43000.0,有效发票
207091,E91,2628042,2017/6/23,A06712,29585.47,5029.53,34615.0,有效发票
207092,E91,7606605,2017/7/5,A05814,3076.92,523.08,3600.0,有效发票
207093,E91,2077775,2017/7/11,A03325,10914.53,1855.47,12770.0,有效发票
207094,E91,8165976,2017/7/11,A12810,1829.06,310.94,2140.0,有效发票
207095,E91,2077787,2017/7/12,A03325,5149.57,875.43,6025.0,有效发票
207096,E91,6701650,2017/7/14,A04949,94.33,5.67,100.0,有效发票
207097,E91,2077811,2017/7/18,A03325,4252.14,722.86,4975.0,有效发票
207098,E91,4233482,2017/7/21,A03325,2410.26,409.74,2820.0,有效发票
207099,E91,4233483,2017/7/21,A03325,3418.8,581.2,4000.0,有效发票
207100,E91,4233509,2017/7/26,A03325,876.07,148.93,1025.0,有效发票
207101,E91,3688802,2017/7/26,A08580,17100.86,2907.14,20008.0,作废发票
207102,E91,3688803,2017/7/26,A08580,17100.86,2907.14,20008.0,有效发票
207103,E91,3054656,2017/8/7,A12810,3658.12,621.88,4280.0,有效发票
207104,E91,6920966,2017/8/9,A03325,12841.88,2183.12,15025.0,有效发票
207105,E91,6920985,2017/8/15,A03325,12585.48,2139.52,14725.0,有效发票
207106,E91,2878538,2017/8/16,A07358,17116.24,2909.76,20026.0,有效发票
207107,E91,8169686,2017/9/25,A06750,21794.87,3705.13,25500.0,有效发票
207108,E91,1823382,2017/11/24,A06750,21794.87,3705.13,25500.0,有效发票
207109,E91,37733021,2017/12/8,A03624,264.15,15.85,280.0,有效发票
207110,E91,1794739,2017/12/23,A06712,15979.49,2716.51,18696.0,有效发票
207111,E91,4104005,2017/12/23,A07358,37854.71,6435.29,44290.0,有效发票
207112,E91,2839289,2018/1/25,A08580,45384.62,7715.38,53100.0,作废发票
207113,E91,2839317,2018/1/26,A08580,43775.2,7441.8,51217.0,有效发票
207114,E91,35222397,2018/2/5,A03624,169.81,10.19,180.0,有效发票
207115,E91,2738603,2018/3/6,A03325,5000.0,850.0,5850.0,有效发票
207116,E91,1937160,2018/3/16,A03325,936.94,103.06,1040.0,有效发票
207117,E91,1225708,2018/3/20,A03221,2179.49,370.51,2550.0,有效发票
207118,E91,2738659,2018/3/21,A03325,9807.69,1667.31,11475.0,有效发票
207119,E91,21274085,2018/3/27,A08016,4000.0,0.0,4000.0,有效发票
207120,E91,2991281,2018/3/28,A07242,2202.83,132.17,2335.0,有效发票
207121,E91,1794753,2018/4/12,A06712,22215.39,3776.61,25992.0,有效发票
207122,E91,13262533,2018/4/13,A08016,8000.0,0.0,8000.0,有效发票
207123,E91,7923150,2018/4/15,A12810,2743.59,466.41,3210.0,有效发票
