,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
191795,E59,50137691,2017/1/4,A13939,311.32,18.68,330.0,有效发票
191796,E59,4938783,2017/1/13,A07313,71856.29,12215.56,84071.85,有效发票
191797,E59,4893478,2017/1/13,A09173,51020.0,8673.4,59693.4,有效发票
191798,E59,4893479,2017/1/13,A09173,73697.61,12528.59,86226.2,有效发票
191799,E59,2602767,2017/1/13,A09180,88649.76,15070.46,103720.22,有效发票
191800,E59,2571079,2017/1/13,A09198,10403.08,1768.52,12171.6,有效发票
191801,E59,4758829,2017/1/16,A07368,63041.07,10716.98,73758.05,有效发票
191802,E59,4758830,2017/1/16,A07368,71934.36,12228.84,84163.2,有效发票
191803,E59,50155670,2017/1/16,A13940,169.81,10.19,180.0,有效发票
191804,E59,2774666,2017/2/22,A09198,12275.38,2086.82,14362.2,有效发票
191805,E59,2812696,2017/2/27,A07313,76565.15,13016.07,89581.22,有效发票
191806,E59,2968606,2017/3/16,A03325,99274.49,16876.66,116151.15,作废发票
191807,E59,2968658,2017/3/17,A03325,99274.49,16876.66,116151.15,有效发票
191808,E59,2812850,2017/3/20,A07313,79758.37,13558.91,93317.28,有效发票
191809,E59,2812851,2017/3/20,A07313,36407.61,6189.29,42596.9,有效发票
191810,E59,2975850,2017/3/23,A07368,91335.0,15526.95,106861.95,有效发票
191811,E59,2975851,2017/3/23,A07368,95641.03,16258.97,111900.0,有效发票
191812,E59,6754809,2017/4/10,A09180,17820.17,3029.43,20849.6,有效发票
191813,E59,7890997,2017/4/14,A06632,37617.78,6395.02,44012.8,有效发票
191814,E59,6205404,2017/4/18,A02271,70724.4,12023.15,82747.55,有效发票
191815,E59,6861129,2017/4/24,A07368,49242.98,8371.32,57614.3,有效发票
191816,E59,6861130,2017/4/24,A07368,99142.44,16854.21,115996.65,有效发票
191817,E59,6861131,2017/4/24,A07368,88892.22,15111.68,104003.9,有效发票
191818,E59,6832944,2017/4/27,A07313,54286.63,9228.73,63515.36,有效发票
191819,E59,6832945,2017/4/27,A07313,65221.75,11087.7,76309.45,有效发票
191820,E59,388394,2017/5/10,A09173,75683.58,12866.22,88549.8,有效发票
191821,E59,426083,2017/5/16,A07719,47388.46,8056.04,55444.5,有效发票
