,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
201882,E79,2188856,2017/1/24,A04477,51626.6,8776.52,60403.12,有效发票
201883,E79,2188891,2017/2/24,A04477,50389.01,8566.13,58955.14,有效发票
201884,E79,4842925,2017/3/22,A04477,56485.41,9602.52,66087.93,有效发票
201885,E79,3296362,2017/4/7,A03310,1886.79,113.21,2000.0,有效发票
201886,E79,4842983,2017/4/24,A04477,59793.62,10164.91,69958.53,有效发票
201887,E79,3497256,2017/5/22,A03310,67822.64,4069.36,71892.0,有效发票
201888,E79,11822539,2017/5/24,A04477,53430.3,9083.15,62513.45,有效发票
201889,E79,11822588,2017/6/23,A04477,57629.24,9796.97,67426.21,有效发票
201890,E79,11959938,2017/7/24,A04477,58411.32,9929.92,68341.24,有效发票
201891,E79,11959991,2017/8/24,A04477,70230.96,11939.26,82170.22,有效发票
201892,E79,4009380,2017/9/19,A00327,754.72,45.28,800.0,有效发票
201893,E79,4009381,2017/9/19,A00327,455.86,27.35,483.21,有效发票
201894,E79,6542137,2017/9/20,A04477,62587.56,10639.88,73227.44,有效发票
201895,E79,13024647,2017/10/13,A02824,82035.85,4922.15,86958.0,有效发票
201896,E79,13024648,2017/10/13,A02824,82035.85,4922.15,86958.0,有效发票
201897,E79,13024649,2017/10/13,A02824,82035.85,4922.15,86958.0,有效发票
201898,E79,4016315,2017/10/23,A00327,660.38,39.62,700.0,有效发票
201899,E79,6542211,2017/10/24,A04477,49744.71,8456.6,58201.31,有效发票
201900,E79,863329,2017/10/26,A00368,27315.37,4643.62,31958.99,有效发票
201901,E79,6542267,2017/11/23,A04477,64087.97,10894.96,74982.93,有效发票
201902,E79,2020050,2017/11/25,A07242,1378.64,41.36,1420.0,作废发票
201903,E79,2020051,2017/11/25,A07242,1378.64,41.36,1420.0,有效发票
201904,E79,23385581,2017/11/26,A06785,264.96,45.04,310.0,有效发票
201905,E79,1532218,2017/11/27,A09005,11622.22,1975.78,13598.0,有效发票
201906,E79,37687986,2017/12/4,A02274,169.81,10.19,180.0,有效发票
201907,E79,9040714,2017/12/6,A07242,31602.83,1896.17,33499.0,有效发票
201908,E79,13711084,2017/12/6,A07924,7475.73,224.27,7700.0,有效发票
201909,E79,502532,2017/12/8,A07682,1165.05,34.95,1200.0,有效发票
201910,E79,1541706,2017/12/11,A03310,67822.64,4069.36,71892.0,有效发票
201911,E79,21757686,2017/12/17,A06740,4716.98,283.02,5000.0,有效发票
201912,E79,21757687,2017/12/17,A06740,4716.98,283.02,5000.0,有效发票
201913,E79,9603989,2017/12/18,A03486,776.7,23.3,800.0,有效发票
