,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
200132,E72,50187000,2017/4/5,A13944,311.32,18.68,330.0,有效发票
200133,E72,6755009,2017/7/11,A13557,665.05,19.95,685.0,有效发票
200134,E72,6755006,2017/7/11,A13557,665.05,19.95,685.0,作废发票
200135,E72,6755008,2017/7/11,A13557,665.05,19.95,685.0,作废发票
200136,E72,1230998,2017/7/19,A08648,1383.96,83.04,1467.0,有效发票
200137,E72,6320007,2017/7/26,A06315,223.3,6.7,230.0,有效发票
200138,E72,13950333,2017/8/2,A08648,471.7,28.3,500.0,有效发票
200139,E72,13950349,2017/8/3,A08648,550.0,33.0,583.0,有效发票
200140,E72,1191419,2017/8/10,A11751,248.54,7.46,256.0,有效发票
200141,E72,400558,2017/8/18,A11845,116.5,3.5,120.0,有效发票
200142,E72,612025,2017/8/19,A05712,175.73,5.27,181.0,有效发票
200143,E72,936107,2017/8/20,A01820,192.23,5.77,198.0,作废发票
200144,E72,936108,2017/8/20,A01820,192.23,5.77,198.0,有效发票
200145,E72,12866532,2017/8/23,A13557,166.99,5.01,172.0,有效发票
200146,E72,14291643,2017/8/24,A07800,374.53,22.47,397.0,有效发票
200147,E72,7456608,2017/8/26,A03456,533.96,32.04,566.0,有效发票
200148,E72,13951143,2017/9/9,A08648,403.77,24.23,428.0,有效发票
200149,E72,13951471,2017/9/25,A08648,497.17,29.83,527.0,有效发票
200150,E72,787388,2017/11/27,A02379,141567.57,15572.43,157140.0,有效发票
200151,E72,38484058,2017/12/21,A03624,264.15,15.85,280.0,有效发票
200152,E72,3102985,2017/12/26,A12106,221.36,6.64,228.0,有效发票
200153,E72,35213467,2018/1/16,A03624,169.81,10.19,180.0,有效发票
200154,E72,4691846,2018/1/27,A02379,-141567.57,-15572.43,-157140.0,有效发票
200155,E72,4691847,2018/1/27,A02379,134307.69,22832.31,157140.0,有效发票
200156,E72,24919679,2018/2/5,A13557,233.98,7.02,241.0,有效发票
200157,E72,87362547,2018/2/7,A00370,405.98,69.02,475.0,有效发票
200158,E72,28441635,2018/2/10,A13116,455.34,13.66,469.0,有效发票
200159,E72,24237245,2018/2/12,A08648,2304.72,138.28,2443.0,有效发票
200160,E72,8734261,2018/3/4,A01479,518.87,31.13,550.0,有效发票
200161,E72,36289329,2018/3/20,A00370,217.94,37.06,255.0,有效发票
200162,E72,33584704,2018/3/27,A00370,327.35,55.65,383.0,有效发票
200163,E72,14354374,2018/3/27,A01365,163.11,4.89,168.0,有效发票
200164,E72,14354384,2018/3/28,A01365,163.11,4.89,168.0,有效发票
200165,E72,40556925,2018/3/28,A02382,256.73,43.64,300.37,有效发票
200166,E72,48871463,2018/4/1,A13197,328.16,9.84,338.0,有效发票
200167,E72,4983716,2018/4/4,A05891,341.88,58.12,400.0,有效发票
200168,E72,43909636,2018/4/15,A08648,304.72,18.28,323.0,有效发票
200169,E72,4965980,2018/5/4,A05891,379.31,60.69,440.0,有效发票
200170,E72,34870208,2018/5/23,A00370,327.58,52.42,380.0,有效发票
200171,E72,11852758,2018/5/29,A12169,252.83,15.17,268.0,有效发票
200172,E72,11692050,2018/5/30,A01293,240.78,7.22,248.0,有效发票
200173,E72,11780660,2018/5/31,A01442,145.63,4.37,150.0,有效发票
200174,E72,9007974,2018/6/5,A01296,163.11,4.89,168.0,有效发票
200175,E72,1356843,2018/6/6,A01292,122.64,7.36,130.0,有效发票
200176,E72,19852,2018/6/7,A11134,163.11,4.89,168.0,有效发票
200177,E72,17957591,2018/6/23,A00699,387.93,62.07,450.0,有效发票
200178,E72,5980985,2018/7/19,A02379,291709.43,17502.57,309212.0,有效发票
200179,E72,74059603,2018/7/21,A00370,413.8,66.2,480.0,有效发票
200180,E72,5980992,2018/8/1,A02379,15086.21,2413.79,17500.0,有效发票
200181,E72,310437,2018/8/8,A07415,1286.41,38.59,1325.0,有效发票
200182,E72,24804539,2018/8/12,A07331,2038.83,61.17,2100.0,有效发票
200183,E72,33011379,2018/8/27,A06204,300.97,9.03,310.0,有效发票
200184,E72,39044617,2018/9/5,A00370,381.03,60.97,442.0,有效发票
200185,E72,12139891,2018/9/7,A02379,-291709.43,-17502.57,-309212.0,有效发票
200186,E72,12139892,2018/9/7,A02379,291709.43,17502.57,309212.0,有效发票
200187,E72,16294730,2018/9/8,A08648,498.11,29.89,528.0,有效发票
200188,E72,16294731,2018/9/8,A08648,9433.02,565.98,9999.0,有效发票
200189,E72,3262579,2018/9/15,A13557,333.01,9.99,343.0,有效发票
200190,E72,9408583,2018/10/17,A01292,130.19,7.81,138.0,有效发票
200191,E72,3599570,2018/10/21,A12130,203.88,6.12,210.0,有效发票
200192,E72,33369205,2018/10/26,A08132,431.97,69.11,501.08,有效发票
200193,E72,8780027,2018/10/29,A12130,433.98,13.02,447.0,有效发票
200194,E72,8780072,2018/11/1,A12130,246.6,7.4,254.0,有效发票
200195,E72,8780076,2018/11/1,A12130,230.1,6.9,237.0,有效发票
200196,E72,8780152,2018/11/6,A12130,184.47,5.53,190.0,有效发票
200197,E72,4908436,2018/11/10,A07758,5019.14,798.46,5817.6,有效发票
200198,E72,55316280,2018/11/24,A00370,318.97,51.03,370.0,有效发票
200199,E72,55103879,2018/11/28,A00370,344.83,55.17,400.0,有效发票
200200,E72,4805581,2018/12/12,A02379,262996.98,26299.7,289296.68,有效发票
200201,E72,94752855,2018/12/12,A03626,264.15,15.85,280.0,有效发票
200202,E72,87317203,2018/12/19,A01479,919.91,55.19,975.1,有效发票
200203,E72,85860553,2018/12/19,A07758,1242.33,198.77,1441.1,有效发票
200204,E72,29791695,2018/12/23,A00370,344.82,55.18,400.0,有效发票
