,企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
205901,E85,68077222,2017/6/10,A09184,311.32,18.68,330.0,有效发票
205902,E85,16060622,2017/7/7,A09697,207.62,10.38,218.0,有效发票
205903,E85,4261010,2017/7/10,A09656,357.28,10.72,368.0,有效发票
205904,E85,13191468,2017/7/28,A08534,3689.32,110.68,3800.0,有效发票
205905,E85,16061218,2017/10/2,A09697,276.19,13.81,290.0,有效发票
205906,E85,30488202,2017/10/21,A13157,9645.63,289.37,9935.0,有效发票
205907,E85,30488203,2017/10/21,A13157,9631.07,288.93,9920.0,有效发票
205908,E85,30488204,2017/10/21,A13157,7975.73,239.27,8215.0,有效发票
205909,E85,100578,2017/11/3,A13157,9558.25,286.75,9845.0,有效发票
205910,E85,100579,2017/11/3,A13157,9475.73,284.27,9760.0,有效发票
205911,E85,100580,2017/11/3,A13157,8733.01,261.99,8995.0,有效发票
205912,E85,30488207,2017/11/30,A13157,8878.64,266.36,9145.0,有效发票
205913,E85,30488208,2017/11/30,A13157,1902.92,57.08,1960.0,有效发票
205914,E85,11418393,2017/12/28,A13684,2217.32,66.52,2283.84,有效发票
205915,E85,11684281,2018/1/5,A07313,1351.89,81.11,1433.0,有效发票
205916,E85,44100146,2018/1/20,A09673,682.52,20.48,703.0,有效发票
205917,E85,11684287,2018/1/24,A07313,1335.85,80.15,1416.0,有效发票
205918,E85,3563193,2018/2/5,A05891,128.21,21.79,150.0,有效发票
205919,E85,29022111,2018/2/9,A09697,184.76,9.24,194.0,有效发票
205920,E85,87580600,2018/3/8,A00370,128.21,21.79,150.0,有效发票
205921,E85,47842737,2018/3/15,A00775,128.21,21.79,150.0,有效发票
205922,E85,87152609,2018/3/25,A00370,299.15,50.85,350.0,有效发票
205923,E85,27525033,2018/3/26,A11013,747.17,44.83,792.0,有效发票
205924,E85,36078258,2018/3/29,A00370,128.2,21.8,150.0,有效发票
205925,E85,34506813,2018/3/31,A00370,128.2,21.8,150.0,有效发票
205926,E85,14228033,2018/4/11,A07313,3136.88,422.12,3559.0,有效发票
205927,E85,43548314,2018/4/17,A06470,1067.52,181.48,1249.0,有效发票
205928,E85,77510016,2018/4/25,A00370,128.21,21.79,150.0,有效发票
205929,E85,5357801,2018/5/2,A05891,129.31,20.69,150.0,有效发票
205930,E85,5361365,2018/5/8,A05891,129.31,20.69,150.0,有效发票
205931,E85,45061050,2018/5/8,A06470,343.72,54.99,398.71,有效发票
205932,E85,14322316,2018/5/9,A06470,326.56,52.25,378.81,有效发票
205933,E85,45223346,2018/5/9,A06470,-343.72,-54.99,-398.71,有效发票
205934,E85,29562649,2018/5/24,A00775,129.31,20.69,150.0,有效发票
205935,E85,3548176,2018/5/31,A08534,3689.32,110.68,3800.0,有效发票
205936,E85,84112490,2018/6/4,A09184,264.15,15.85,280.0,有效发票
205937,E85,47786125,2018/6/5,A09697,172.38,8.62,181.0,有效发票
205938,E85,9793840,2018/6/16,A06470,134.82,21.58,156.4,有效发票
205939,E85,29576913,2018/6/17,A00775,129.31,20.69,150.0,有效发票
205940,E85,15873590,2018/6/17,A03028,707.55,42.45,750.0,有效发票
205941,E85,74723944,2018/6/23,A00370,129.31,20.69,150.0,有效发票
205942,E85,46738368,2018/6/23,A13655,477.67,14.33,492.0,有效发票
205943,E85,46738377,2018/6/24,A13655,336.89,10.11,347.0,有效发票
205944,E85,14153007,2018/6/25,A09957,631.07,18.93,650.0,有效发票
205945,E85,46738400,2018/6/25,A13655,277.67,8.33,286.0,有效发票
205946,E85,73110103,2018/6/30,A00370,276.46,44.23,320.69,有效发票
205947,E85,47786277,2018/7/1,A09697,355.34,10.66,366.0,有效发票
205948,E85,15463009,2018/7/3,A07758,1783.11,285.29,2068.4,有效发票
205949,E85,4349882,2018/7/3,A13116,7572.82,227.18,7800.0,有效发票
205950,E85,4349883,2018/7/3,A13116,2135.92,64.08,2200.0,有效发票
205951,E85,921469,2018/7/4,A09920,4106.79,123.21,4230.0,有效发票
205952,E85,46738659,2018/7/7,A13655,712.62,21.38,734.0,有效发票
205953,E85,26578313,2018/7/11,A06470,46.21,7.39,53.6,有效发票
205954,E85,27567723,2018/7/12,A06470,70.6,11.3,81.9,有效发票
205955,E85,925990,2018/7/12,A09957,2029.12,60.88,2090.0,有效发票
205956,E85,26932958,2018/7/13,A06470,482.76,77.24,560.0,有效发票
205957,E85,79882511,2018/7/15,A00370,86.2,13.8,100.0,有效发票
205958,E85,10885337,2018/7/25,A06470,90.91,9.09,100.0,有效发票
205959,E85,10355059,2018/7/25,A06470,527.41,84.39,611.8,有效发票
205960,E85,997160,2018/8/3,A09920,514.56,15.44,530.0,有效发票
205961,E85,73684100,2018/8/13,A00370,129.31,20.69,150.0,有效发票
205962,E85,15611510,2018/8/14,A06470,85.35,13.65,99.0,有效发票
205963,E85,16111010,2018/8/21,A06470,207.27,20.73,228.0,有效发票
205964,E85,39991591,2018/9/2,A00370,224.14,35.86,260.0,有效发票
205965,E85,69052992,2018/9/12,A06470,904.31,144.69,1049.0,有效发票
205966,E85,95732801,2018/9/16,A00370,68.96,11.04,80.0,有效发票
205967,E85,95396510,2018/9/20,A00370,129.3,20.7,150.0,有效发票
205968,E85,95914024,2018/9/24,A00370,129.3,20.69,149.99,有效发票
205969,E85,92791216,2018/9/26,A07752,737.93,118.07,856.0,有效发票
205970,E85,95680091,2018/9/29,A00370,212.06,33.94,246.0,有效发票
205971,E85,92791233,2018/10/1,A07752,3620.69,579.31,4200.0,有效发票
205972,E85,29677102,2018/10/7,A09697,172.82,5.18,178.0,有效发票
205973,E85,69885223,2018/10/10,A01205,100.0,10.0,110.0,有效发票
205974,E85,84909410,2018/10/11,A07313,2564.1,282.9,2847.0,有效发票
205975,E85,6969100,2018/10/15,A09656,334.95,10.05,345.0,有效发票
205976,E85,40326732,2018/10/17,A00370,255.5,40.88,296.38,有效发票
205977,E85,77545718,2018/10/19,A06470,119.83,19.17,139.0,有效发票
205978,E85,77884831,2018/10/19,A06470,145.69,23.31,169.0,有效发票
205979,E85,77132220,2018/10/19,A06470,171.55,27.45,199.0,有效发票
205980,E85,77666103,2018/10/19,A06470,128.45,20.55,149.0,有效发票
205981,E85,78082804,2018/10/20,A06470,1275.0,204.0,1479.0,有效发票
205982,E85,8777518,2018/10/22,A07053,1068.87,64.13,1133.0,有效发票
205983,E85,70623089,2018/10/23,A01205,442.72,44.28,487.0,有效发票
205984,E85,79006839,2018/10/26,A06470,206.04,32.96,239.0,有效发票
205985,E85,96786640,2018/11/11,A00370,172.4,27.6,200.0,有效发票
205986,E85,10911668,2018/11/14,A06470,15.43,2.47,17.9,有效发票
205987,E85,14874265,2018/11/21,A06470,15.34,2.46,17.8,有效发票
205988,E85,43006979,2018/11/22,A00775,172.41,27.59,200.0,有效发票
205989,E85,91642866,2018/12/1,A07242,217.24,34.76,252.0,有效发票
205990,E85,84909419,2018/12/4,A07313,1058.12,92.88,1151.0,有效发票
205991,E85,17389782,2018/12/5,A06470,11.2,1.8,13.0,有效发票
205992,E85,43014135,2018/12/7,A00775,172.41,27.59,200.0,有效发票
205993,E85,16833656,2018/12/8,A06470,76.65,12.27,88.92,有效发票
205994,E85,17315188,2018/12/11,A06470,85.35,13.65,99.0,有效发票
205995,E85,17255609,2018/12/11,A06470,42.24,6.76,49.0,有效发票
205996,E85,43019632,2018/12/19,A00775,172.41,27.59,200.0,有效发票
205997,E85,48685312,2018/12/22,A06470,436.97,69.92,506.89,有效发票
205998,E85,48463572,2018/12/23,A07242,248.28,39.72,288.0,有效发票
205999,E85,20510461,2018/12/24,A03305,45258.62,7241.38,52500.0,有效发票
206000,E85,4876750,2018/12/27,A04105,95242.72,2857.28,98100.0,有效发票
206001,E85,21680557,2018/12/30,A06470,64.57,10.33,74.9,有效发票
206002,E85,52146424,2019/1/1,A07242,237.93,38.07,276.0,有效发票
206003,E85,51416979,2019/1/4,A00775,172.41,27.59,200.0,有效发票
206004,E85,24768102,2019/1/10,A06470,25.77,4.13,29.9,有效发票
206005,E85,4882502,2019/1/11,A04070,95145.63,2854.37,98000.0,有效发票
206006,E85,52147947,2019/1/11,A07242,243.1,38.9,282.0,有效发票
206007,E85,52148875,2019/1/16,A07242,171.55,27.45,199.0,有效发票
206008,E85,51421943,2019/1/17,A00775,129.31,20.69,150.0,有效发票
206009,E85,36653064,2019/1/19,A00723,129.31,20.69,150.0,有效发票
206010,E85,52149595,2019/1/21,A07242,226.72,36.28,263.0,有效发票
206011,E85,57805339,2019/1/22,A00370,138.78,22.21,160.99,有效发票
206012,E85,56820038,2019/1/23,A00370,129.31,20.69,150.0,有效发票
