,企业代号,发票号码,开票日期,购方单位代号,金额,税额,价税合计,发票状态
88436,E16,26443088,2016/12/1,B10116,539614.29,385.71,540000.0,有效发票
88437,E16,26443089,2016/12/1,B10116,502720.66,359.34,503080.0,有效发票
88438,E16,26443090,2016/12/1,B10116,949321.43,678.57,950000.0,有效发票
88439,E16,26443091,2016/12/1,B10116,949321.43,678.57,950000.0,有效发票
88440,E16,26443092,2016/12/1,B10116,949321.43,678.57,950000.0,有效发票
88441,E16,26443093,2016/12/7,B00632,524916.72,15747.5,540664.22,有效发票
88442,E16,26443094,2016/12/21,B00892,699500.0,500.0,700000.0,有效发票
88443,E16,26443095,2016/12/21,B00892,499642.86,357.14,500000.0,有效发票
88444,E16,5397593,2016/12/27,B00892,759457.14,542.86,760000.0,有效发票
88445,E16,5397594,2016/12/27,B00892,809421.43,578.57,810000.0,有效发票
88446,E16,5397591,2016/12/27,B00892,779442.86,557.14,780000.0,有效发票
88447,E16,5397592,2016/12/27,B00892,799428.57,571.43,800000.0,有效发票
88448,E16,5397595,2016/12/30,B07492,143897.14,102.86,144000.0,有效发票
88449,E16,5397596,2016/12/30,B10335,131669.9,3950.1,135620.0,有效发票
88450,E16,5397597,2016/12/30,B10335,144563.11,4336.89,148900.0,有效发票
88451,E16,5397598,2016/12/30,B10335,139786.41,4193.59,143980.0,有效发票
88452,E16,5397599,2016/12/30,B10335,135970.87,4079.13,140050.0,有效发票
88453,E16,5397600,2016/12/31,B07492,399714.29,285.71,400000.0,有效发票
88454,E16,5397601,2016/12/31,B07492,299785.71,214.29,300000.0,有效发票
88455,E16,5397602,2016/12/31,B07492,799428.57,571.43,800000.0,有效发票
88456,E16,5397603,2016/12/31,B07492,699500.0,500.0,700000.0,有效发票
88457,E16,5397604,2017/1/12,B00632,825242.72,24757.28,850000.0,有效发票
88458,E16,5397605,2017/1/12,B00632,776699.03,23300.97,800000.0,有效发票
88459,E16,5397606,2017/1/12,B00632,780717.12,23421.51,804138.63,有效发票
88460,E16,5397607,2017/1/19,B00579,249821.43,178.57,250000.0,作废发票
88461,E16,5397608,2017/1/19,B00579,249821.43,178.57,250000.0,有效发票
88462,E16,2666918,2017/1/19,B08742,873786.41,26213.59,900000.0,有效发票
88463,E16,2666919,2017/1/19,B08742,873786.41,26213.59,900000.0,有效发票
88464,E16,2666920,2017/1/19,B08742,873786.41,26213.59,900000.0,有效发票
88465,E16,2666921,2017/1/19,B08742,873786.41,26213.59,900000.0,有效发票
88466,E16,2666917,2017/1/19,B08742,873786.41,26213.59,900000.0,有效发票
88467,E16,2666922,2017/1/19,B08742,873786.41,26213.59,900000.0,有效发票
88468,E16,2666923,2017/1/19,B08742,829135.92,24874.08,854010.0,有效发票
88469,E16,2666914,2017/1/19,B08742,873786.41,26213.59,900000.0,作废发票
88470,E16,2666915,2017/1/19,B08742,873786.41,26213.59,900000.0,有效发票
88471,E16,2666916,2017/1/19,B08742,873786.41,26213.59,900000.0,有效发票
88472,E16,5397609,2017/1/20,B07492,999284.71,714.29,999999.0,有效发票
88473,E16,5397610,2017/1/20,B07492,999284.71,714.29,999999.0,有效发票
88474,E16,5397611,2017/1/21,B00569,99928.57,71.43,100000.0,有效发票
88475,E16,5397612,2017/1/25,B10116,20735.18,14.82,20750.0,有效发票
88476,E16,5397613,2017/1/25,B10116,406709.29,290.71,407000.0,有效发票
88477,E16,5397614,2017/1/25,B10116,44967.86,32.14,45000.0,有效发票
88478,E16,5397615,2017/3/20,B10116,42969.29,30.71,43000.0,有效发票
88479,E16,5397616,2017/3/20,B10116,46167.0,33.0,46200.0,有效发票
88480,E16,5397617,2017/3/24,B00501,549607.14,392.86,550000.0,有效发票
88481,E16,5397618,2017/3/27,B07889,246233.09,7386.99,253620.08,有效发票
88482,E16,2666924,2017/3/30,B02434,116504.85,3495.15,120000.0,有效发票
88483,E16,5397619,2017/3/30,B10116,39326.89,28.11,39355.0,有效发票
88484,E16,2666925,2017/4/6,B04054,427184.47,12815.53,440000.0,有效发票
88485,E16,5397620,2017/4/19,B07491,699500.0,500.0,700000.0,有效发票
88486,E16,5397621,2017/4/19,B07491,629550.0,450.0,630000.0,有效发票
88487,E16,5397622,2017/5/2,B00632,839493.69,25184.81,864678.5,有效发票
88488,E16,5397623,2017/5/8,B00501,449678.57,321.43,450000.0,有效发票
88489,E16,2666926,2017/5/9,B02434,116504.85,3495.15,120000.0,有效发票
88490,E16,5397624,2017/5/22,B10116,225838.57,161.43,226000.0,有效发票
88491,E16,5397625,2017/6/13,B00712,825242.72,24757.28,850000.0,有效发票
88492,E16,5397626,2017/6/13,B00712,809155.34,24274.66,833430.0,有效发票
88493,E16,5397627,2017/6/13,B00712,834951.46,25048.54,860000.0,有效发票
88494,E16,5397628,2017/6/21,B10116,55768.14,39.86,55808.0,有效发票
88495,E16,5397631,2017/6/27,B07491,79942.86,57.14,80000.0,作废发票
88496,E16,5397632,2017/6/27,B07491,679516.28,485.72,680002.0,有效发票
88497,E16,5397633,2017/6/27,B07491,689507.14,492.86,690000.0,有效发票
88498,E16,5397634,2017/6/27,B07491,99928.57,71.43,100000.0,有效发票
88499,E16,5397629,2017/6/27,B07491,619557.14,442.86,620000.0,作废发票
88500,E16,5397630,2017/6/27,B07491,649535.71,464.29,650000.0,作废发票
88501,E16,5397635,2017/7/6,B00501,449678.57,321.43,450000.0,有效发票
88502,E16,2666927,2017/7/11,B02434,58252.43,1747.57,60000.0,有效发票
88503,E16,2666928,2017/7/11,B02434,58252.43,1747.57,60000.0,有效发票
88504,E16,5198844,2017/8/16,B04121,970.87,29.13,1000.0,作废发票
88505,E16,5198845,2017/8/16,B04121,970.87,29.13,1000.0,有效发票
88506,E16,5397636,2017/8/16,B10116,603956.85,18118.71,622075.56,有效发票
88507,E16,5397638,2017/8/23,B10116,737864.08,22135.92,760000.0,有效发票
88508,E16,5397639,2017/8/23,B10116,485436.89,14563.11,500000.0,有效发票
88509,E16,5397640,2017/8/23,B10116,485436.89,14563.11,500000.0,有效发票
88510,E16,5397637,2017/8/23,B10116,731109.9,21933.3,753043.2,有效发票
