,企业代号,发票号码,开票日期,购方单位代号,金额,税额,价税合计,发票状态
158826,E93,14557054,2017/1/6,B02582,6959.22,208.78,7168.0,有效发票
158827,E93,14557055,2017/1/8,B00371,9514.57,285.43,9800.0,有效发票
158828,E93,3856595,2017/2/12,B09010,1196.11,35.89,1232.0,有效发票
158829,E93,3856594,2017/2/12,B09048,2427.19,72.81,2500.0,有效发票
158830,E93,3856596,2017/2/20,B02832,1359.22,40.78,1400.0,有效发票
158831,E93,3856597,2017/2/24,B08313,3689.32,110.68,3800.0,有效发票
158832,E93,3856598,2017/3/13,B00371,7378.64,221.36,7600.0,有效发票
158833,E93,3856599,2017/3/13,B00371,7378.64,221.36,7600.0,有效发票
158834,E93,3856600,2017/3/13,B00371,8559.22,256.78,8816.0,有效发票
158835,E93,3856601,2017/3/28,B08313,3689.32,110.68,3800.0,有效发票
158836,E93,3856602,2017/3/28,B08942,8932.04,267.96,9200.0,有效发票
158837,E93,3856603,2017/3/28,B08942,8932.04,267.96,9200.0,有效发票
158838,E93,3856604,2017/4/22,B10147,4077.67,122.33,4200.0,有效发票
158839,E93,3856605,2017/4/26,B08313,3689.32,110.68,3800.0,有效发票
158840,E93,3856606,2017/4/27,B10147,2135.92,64.08,2200.0,有效发票
158841,E93,3856607,2017/5/2,B03590,5402.91,162.09,5565.0,有效发票
158842,E93,3856608,2017/5/30,B08313,3689.32,110.68,3800.0,有效发票
158843,E93,3856609,2017/6/1,B09003,2019.42,60.58,2080.0,有效发票
158844,E93,3856610,2017/6/27,B08313,3689.32,110.68,3800.0,有效发票
158845,E93,3856611,2017/7/10,B10693,9514.56,285.44,9800.0,有效发票
158846,E93,3856612,2017/7/10,B10693,9514.56,285.44,9800.0,有效发票
158847,E93,3856613,2017/7/10,B10693,9126.21,273.79,9400.0,有效发票
158848,E93,3856614,2017/7/10,B10693,6941.75,208.25,7150.0,有效发票
158849,E93,3856615,2017/7/26,B08313,3689.32,110.68,3800.0,有效发票
158850,E93,3856616,2017/8/26,B08313,3689.32,110.68,3800.0,有效发票
158851,E93,3856617,2017/8/28,B08724,3126.22,93.78,3220.0,有效发票
158852,E93,3856618,2017/8/28,B08724,8815.53,264.47,9080.0,有效发票
158853,E93,3856619,2017/8/28,B08724,5825.24,174.76,6000.0,有效发票
158854,E93,3856620,2017/8/28,B08724,5825.24,174.76,6000.0,有效发票
158855,E93,3856621,2017/9/6,B00369,1922.33,57.67,1980.0,有效发票
158856,E93,3856622,2017/9/19,B08724,4660.19,139.81,4800.0,有效发票
158857,E93,3856624,2017/9/26,B08313,3689.32,110.68,3800.0,有效发票
158858,E93,3856623,2017/9/26,B09008,776.7,23.3,800.0,有效发票
158859,E93,3856625,2017/9/30,B08795,6116.51,183.49,6300.0,有效发票
158860,E93,3856626,2017/10/13,B08724,7650.49,229.51,7880.0,有效发票
158861,E93,3856627,2017/10/13,B08724,7883.5,236.5,8120.0,有效发票
158862,E93,3856628,2017/10/21,B08795,9466.02,283.98,9750.0,有效发票
158863,E93,3856629,2017/10/21,B08795,8009.71,240.29,8250.0,有效发票
158864,E93,3856630,2017/10/21,B08795,8009.71,240.29,8250.0,有效发票
158865,E93,3856631,2017/10/21,B08795,8009.71,240.29,8250.0,有效发票
158866,E93,3856632,2017/10/26,B00371,6582.52,197.48,6780.0,有效发票
158867,E93,3856633,2017/10/26,B00371,5126.21,153.79,5280.0,有效发票
158868,E93,3856634,2017/10/27,B08313,3689.32,110.68,3800.0,有效发票
158869,E93,3856635,2017/10/31,B08724,8728.16,261.84,8990.0,有效发票
158870,E93,3856636,2017/11/12,B08795,-9466.02,-283.98,-9750.0,有效发票
158871,E93,3856637,2017/11/12,B08795,-8009.71,-240.29,-8250.0,有效发票
