,企业代号,发票号码,开票日期,购方单位代号,金额,税额,价税合计,发票状态
160367,E98,4900497,2017/1/6,B12162,1790.0,53.7,1843.7,作废发票
160368,E98,4900498,2017/1/6,B12162,1790.0,53.7,1843.7,有效发票
160369,E98,4900499,2017/3/29,B03024,1181.55,35.45,1217.0,有效发票
160370,E98,4900500,2017/4/14,B03024,59390.0,1781.7,61171.7,有效发票
160371,E98,4900501,2017/6/20,B03020,9417.48,282.52,9700.0,作废发票
160372,E98,4900503,2017/6/20,B03020,9417.48,282.52,9700.0,作废发票
160373,E98,4900504,2017/6/20,B03020,9417.48,282.52,9700.0,有效发票
160374,E98,4900505,2017/6/20,B03020,12475.73,374.27,12850.0,有效发票
160375,E98,4900502,2017/6/20,B08560,25987.38,779.62,26767.0,有效发票
160376,E98,4900506,2017/6/21,B03020,37601.94,1128.06,38730.0,有效发票
160377,E98,4900507,2017/9/28,B03020,29196.12,875.88,30072.0,作废发票
160378,E98,4900508,2017/9/28,B03020,29196.12,875.88,30072.0,有效发票
160379,E98,4900509,2017/10/10,B03020,13592.23,407.77,14000.0,有效发票
160380,E98,4900510,2017/10/11,B03020,15604.27,468.13,16072.4,有效发票
160381,E98,4900511,2017/10/12,B03020,18822.82,564.68,19387.5,作废发票
160382,E98,4900512,2017/10/16,B03020,18815.53,564.47,19380.0,作废发票
160383,E98,4900513,2017/10/16,B03020,18815.53,564.47,19380.0,作废发票
160384,E98,7045523,2017/10/26,B03020,18822.82,564.68,19387.5,有效发票
160385,E98,7045525,2017/11/13,B09631,84466.02,2533.98,87000.0,作废发票
160386,E98,7045526,2017/11/13,B09631,84466.02,2533.98,87000.0,有效发票
160387,E98,7045527,2017/11/13,B09631,88349.51,2650.49,91000.0,有效发票
160388,E98,7045528,2017/11/13,B09631,88571.84,2657.16,91229.0,有效发票
160389,E98,7045524,2017/11/13,B10139,41698.06,1250.94,42949.0,有效发票
160390,E98,7045529,2017/12/15,B03154,8601.46,258.04,8859.5,有效发票
160391,E98,7045530,2017/12/18,B03021,7281.55,218.45,7500.0,有效发票
160392,E98,7045531,2017/12/21,B03020,15099.03,452.97,15552.0,有效发票
160393,E98,7045532,2018/1/8,B03020,18873.79,566.21,19440.0,有效发票
160394,E98,7045533,2018/3/13,B03020,2330.1,69.9,2400.0,有效发票
160395,E98,7045534,2018/3/21,B03022,1533.98,46.02,1580.0,有效发票
160396,E98,7045535,2018/3/21,B03022,524.27,15.73,540.0,有效发票
160397,E98,7045536,2018/4/16,B03022,-1533.98,-46.02,-1580.0,有效发票
160398,E98,7045537,2018/4/24,B03020,5825.24,174.76,6000.0,作废发票
160399,E98,7045538,2018/4/24,B03020,27757.28,832.72,28590.0,作废发票
160400,E98,7045542,2018/4/24,B03020,970.87,29.13,1000.0,作废发票
160401,E98,7045539,2018/4/24,B03805,5825.24,174.76,6000.0,作废发票
160402,E98,7045540,2018/4/24,B03805,5825.24,174.76,6000.0,有效发票
160403,E98,7045541,2018/4/24,B03805,27757.28,832.72,28590.0,有效发票
160404,E98,15576212,2018/4/26,B03020,388.35,11.65,400.0,有效发票
160405,E98,15576213,2018/4/28,B03020,8263.11,247.89,8511.0,有效发票
160406,E98,15576214,2018/5/2,B03020,388.35,11.65,400.0,有效发票
160407,E98,15576215,2018/5/3,B03020,-8263.11,-247.89,-8511.0,有效发票
160408,E98,15576216,2018/5/8,B03020,970.87,29.13,1000.0,有效发票
160409,E98,15576217,2018/5/14,B03020,203.89,6.11,210.0,有效发票
160410,E98,15576218,2018/5/14,B03020,135.93,4.07,140.0,有效发票
160411,E98,15576219,2018/5/28,B03020,5257.28,157.72,5415.0,作废发票
160412,E98,15576220,2018/5/28,B03020,5257.28,157.72,5415.0,有效发票
160413,E98,15576221,2018/6/12,B03020,1456.31,43.69,1500.0,有效发票
160414,E98,15576222,2018/6/13,B03805,6796.12,203.88,7000.0,有效发票
160415,E98,15576223,2018/7/9,B03805,6796.12,203.88,7000.0,有效发票
160416,E98,15576224,2018/8/22,B03154,7500.88,225.02,7725.9,有效发票
160417,E98,15576225,2018/9/3,B03020,5864.08,175.92,6040.0,有效发票
160418,E98,15576226,2018/9/3,B03805,4528.16,135.84,4664.0,有效发票
160419,E98,15576227,2018/9/4,B03805,6796.12,203.88,7000.0,有效发票
160420,E98,15576228,2018/9/6,B03020,2243.2,67.3,2310.5,有效发票
160421,E98,15576229,2018/9/10,B03020,5733.01,171.99,5905.0,有效发票
160422,E98,15576230,2018/9/17,B03020,388.35,11.65,400.0,有效发票
160423,E98,15576231,2018/9/30,B03020,1941.75,58.25,2000.0,有效发票
160424,E98,15576232,2018/10/24,B03020,20855.34,625.66,21481.0,有效发票
160425,E98,15576233,2018/11/9,B03020,2330.1,69.9,2400.0,有效发票
160426,E98,15576234,2018/11/9,B03020,4847.57,145.43,4993.0,有效发票
160427,E98,15576235,2018/11/30,B03020,13980.58,419.42,14400.0,有效发票
160428,E98,15576236,2018/11/30,B03020,7026.21,210.79,7237.0,有效发票
160429,E98,15576237,2018/11/30,B03020,-20855.34,-625.66,-21481.0,有效发票
160430,E98,15576238,2018/11/30,B03020,7000.0,0.0,7000.0,作废发票
160431,E98,15576239,2018/11/30,B03020,6796.12,203.88,7000.0,有效发票
160432,E98,15576240,2018/12/4,B03020,5436.89,163.11,5600.0,有效发票
160433,E98,15576241,2018/12/4,B03020,8155.34,244.66,8400.0,有效发票
160434,E98,15576242,2018/12/7,B03020,1213.59,36.41,1250.0,有效发票
160435,E98,15576243,2018/12/7,B03020,1019.42,30.58,1050.0,有效发票
160436,E98,15576244,2018/12/7,B03020,1262.14,37.86,1300.0,有效发票
160437,E98,15576245,2018/12/10,B03020,10252.43,307.57,10560.0,作废发票
160438,E98,15576246,2018/12/10,B03020,2539.81,76.19,2616.0,有效发票
160439,E98,15576247,2018/12/19,B03869,34611.65,1038.35,35650.0,有效发票
160440,E98,15576248,2018/12/24,B03020,2330.1,69.9,2400.0,有效发票
160441,E98,15576249,2018/12/24,B03020,5408.74,162.26,5571.0,有效发票
160442,E98,15576250,2018/12/24,B03518,2427.18,72.82,2500.0,有效发票
160443,E98,15576251,2018/12/27,B03020,1941.75,58.25,2000.0,有效发票
160444,E98,34665215,2019/1/8,B04162,1476.7,44.3,1521.0,有效发票
160445,E98,34665216,2019/1/8,B04162,1410.68,42.32,1453.0,有效发票
160446,E98,34665217,2019/1/10,B03020,7990.29,239.71,8230.0,有效发票
160447,E98,34665218,2019/1/15,B09633,67961.17,2038.83,70000.0,有效发票
160448,E98,34665219,2019/3/14,B03020,1747.57,52.43,1800.0,有效发票
160449,E98,34665220,2019/3/15,B10459,7600.0,0.0,7600.0,有效发票
160450,E98,34665221,2019/3/19,B02361,3883.5,116.5,4000.0,有效发票
160451,E98,34665222,2019/3/19,B02776,825.24,24.76,850.0,有效发票
160452,E98,34665223,2019/4/17,B03020,11069.9,332.1,11402.0,有效发票
160453,E98,34665224,2019/4/19,B03020,194.17,5.83,200.0,有效发票
160454,E98,34665225,2019/4/26,B03805,28590.0,0.0,28590.0,有效发票
160455,E98,34665226,2019/4/26,B03805,18000.0,0.0,18000.0,有效发票
160456,E98,34665227,2019/4/28,B03805,14500.0,0.0,14500.0,有效发票
160457,E98,34665228,2019/5/1,B03805,17475.73,524.27,18000.0,有效发票
160458,E98,34665229,2019/5/1,B03805,14077.67,422.33,14500.0,有效发票
160459,E98,34665230,2019/5/1,B03805,27757.28,832.72,28590.0,有效发票
160460,E98,34665231,2019/5/1,B03805,-28590.0,0.0,-28590.0,有效发票
160461,E98,34665232,2019/5/1,B03805,-14500.0,0.0,-14500.0,有效发票
160462,E98,34665233,2019/5/1,B03805,-18000.0,0.0,-18000.0,有效发票
160463,E98,34665234,2019/5/10,B03020,7208.74,216.26,7425.0,有效发票
160464,E98,2493294,2019/5/13,B12402,4427.18,132.82,4560.0,有效发票
160465,E98,2493295,2019/5/13,B12402,7421.36,222.64,7644.0,有效发票
160466,E98,2493296,2019/5/17,B01693,12621.36,378.64,13000.0,有效发票
160467,E98,2493297,2019/5/21,B03020,4862.14,145.86,5008.0,有效发票
160468,E98,2493298,2019/5/21,B03805,2427.18,72.82,2500.0,有效发票
160469,E98,2493299,2019/5/21,B11662,12912.62,387.38,13300.0,有效发票
160470,E98,2493300,2019/5/27,B03020,1575.73,47.27,1623.0,作废发票
160471,E98,2493301,2019/5/28,B11289,1575.73,47.27,1623.0,有效发票
160472,E98,2493302,2019/6/11,B03020,3126.21,93.79,3220.0,有效发票
160473,E98,2493303,2019/6/14,B03020,3216.5,96.5,3313.0,有效发票
160474,E98,2493304,2019/6/14,B09488,1551.46,46.54,1598.0,有效发票
160475,E98,2493305,2019/6/14,B09488,1613.59,48.41,1662.0,有效发票
160476,E98,2493306,2019/6/19,B03020,19247.57,577.43,19825.0,有效发票
160477,E98,2493307,2019/6/19,B03020,2485.44,74.56,2560.0,有效发票
160478,E98,2493308,2019/6/20,B09488,1347.57,40.43,1388.0,有效发票
160479,E98,2493309,2019/6/20,B09488,1048.54,31.46,1080.0,有效发票
160480,E98,2493310,2019/6/21,B03805,11572.81,347.19,11920.0,作废发票
160481,E98,2493311,2019/6/21,B03805,23067.96,692.04,23760.0,有效发票
160482,E98,2493312,2019/6/28,B03020,1366.99,41.01,1408.0,有效发票
160483,E98,2493313,2019/7/1,B03020,787.38,23.62,811.0,有效发票
160484,E98,7098859,2019/8/23,B03020,7389.32,221.68,7611.0,有效发票
160485,E98,7098860,2019/9/3,B03020,2320.39,69.61,2390.0,有效发票
160486,E98,7098861,2019/9/6,B03020,7592.23,227.77,7820.0,有效发票
160487,E98,7098862,2019/9/6,B03020,8757.28,262.72,9020.0,有效发票
160488,E98,7098863,2019/9/6,B03020,5965.05,178.95,6144.0,有效发票
160489,E98,7098864,2019/9/10,B03020,6359.22,190.78,6550.0,有效发票
160490,E98,7098865,2019/9/12,B04162,3216.5,96.5,3313.0,有效发票
160491,E98,7098866,2019/9/17,B09488,1625.24,48.76,1674.0,有效发票
160492,E98,7098867,2019/9/17,B09488,1333.98,40.02,1374.0,有效发票
160493,E98,7098868,2019/9/17,B09488,1169.9,35.1,1205.0,有效发票
160494,E98,7098869,2019/9/25,B03020,466.02,13.98,480.0,有效发票
160495,E98,7098870,2019/10/13,B03022,17200.0,0.0,17200.0,作废发票
160496,E98,7098871,2019/10/13,B03022,16699.03,500.97,17200.0,有效发票
160497,E98,7098872,2019/10/16,B03805,19417.48,582.52,20000.0,有效发票
160498,E98,7098873,2019/10/16,B03805,19417.48,582.52,20000.0,有效发票
160499,E98,7098874,2019/10/21,B09488,1238.83,37.17,1276.0,有效发票
160500,E98,7098875,2019/10/29,B03805,15048.54,451.46,15500.0,有效发票
160501,E98,7098876,2019/11/1,B03805,15533.98,466.02,16000.0,有效发票
160502,E98,7098877,2019/11/1,B03805,5825.24,174.76,6000.0,有效发票
160503,E98,7098878,2019/11/11,B03022,15922.33,477.67,16400.0,有效发票
160504,E98,35287383,2019/11/28,B03602,14364.08,430.92,14795.0,有效发票
160505,E98,35287384,2019/11/28,B03805,10376.7,311.3,10688.0,有效发票
160506,E98,35287385,2019/12/4,B11648,66407.77,1992.23,68400.0,作废发票
160507,E98,35287386,2019/12/5,B11648,66407.77,1992.23,68400.0,有效发票
160508,E98,35287387,2019/12/9,B10243,9320.39,279.61,9600.0,作废发票
160509,E98,35287388,2019/12/12,B03022,15533.98,466.02,16000.0,有效发票
160510,E98,35287389,2019/12/17,B10243,9320.39,279.61,9600.0,有效发票
160511,E98,35287390,2019/12/22,B03518,16201.94,486.06,16688.0,有效发票
160512,E98,35287391,2019/12/24,B03805,6796.12,203.88,7000.0,有效发票
160513,E98,35287392,2019/12/24,B03805,6796.12,203.88,7000.0,有效发票
160514,E98,35287393,2019/12/25,B03805,8543.69,256.31,8800.0,有效发票
160515,E98,35287394,2019/12/27,B03020,9642.33,289.27,9931.6,有效发票
160516,E98,35287395,2019/12/27,B03020,883.5,26.5,910.0,有效发票
160517,E98,35287396,2019/12/27,B03020,1322.33,39.67,1362.0,有效发票
160518,E98,35287397,2020/1/2,B03022,15145.63,454.37,15600.0,有效发票
160519,E98,35287398,2020/1/2,B03022,17669.9,530.1,18200.0,有效发票
