,企业代号,发票号码,开票日期,购方单位代号,金额,税额,价税合计,发票状态
137390,E61,1894991,2017/1/13,B08179,8923.08,1516.92,10440.0,有效发票
137391,E61,1894992,2017/1/13,B08179,8923.08,1516.92,10440.0,有效发票
137392,E61,1894991,2017/1/13,B08179,8923.08,1516.92,10440.0,有效发票
137393,E61,1894992,2017/1/13,B08179,8923.08,1516.92,10440.0,有效发票
137394,E61,1894984,2017/1/13,B12379,9111.11,1548.89,10660.0,有效发票
137395,E61,1894985,2017/1/13,B12379,9111.11,1548.89,10660.0,有效发票
137396,E61,1894986,2017/1/13,B12379,8974.36,1525.64,10500.0,有效发票
137397,E61,1894987,2017/1/13,B12379,8974.36,1525.64,10500.0,有效发票
137398,E61,1894988,2017/1/13,B12379,9743.59,1656.41,11400.0,有效发票
137399,E61,1894989,2017/1/13,B12379,9743.59,1656.41,11400.0,有效发票
137400,E61,1894990,2017/1/13,B12379,9076.92,1543.08,10620.0,有效发票
137401,E61,1894984,2017/1/13,B12379,9111.11,1548.89,10660.0,有效发票
137402,E61,1894985,2017/1/13,B12379,9111.11,1548.89,10660.0,有效发票
137403,E61,1894986,2017/1/13,B12379,8974.36,1525.64,10500.0,有效发票
137404,E61,1894987,2017/1/13,B12379,8974.36,1525.64,10500.0,有效发票
137405,E61,1894988,2017/1/13,B12379,9743.59,1656.41,11400.0,有效发票
137406,E61,1894989,2017/1/13,B12379,9743.59,1656.41,11400.0,有效发票
137407,E61,1894990,2017/1/13,B12379,9076.92,1543.08,10620.0,有效发票
137408,E61,1894995,2017/1/14,B03643,8974.36,1525.64,10500.0,有效发票
137409,E61,1894996,2017/1/14,B03643,8974.36,1525.64,10500.0,有效发票
137410,E61,1894997,2017/1/14,B03643,8974.36,1525.64,10500.0,有效发票
137411,E61,1894998,2017/1/14,B03643,8974.36,1525.64,10500.0,有效发票
137412,E61,1894999,2017/1/14,B03643,8974.36,1525.64,10500.0,有效发票
137413,E61,1895000,2017/1/14,B03643,8974.36,1525.64,10500.0,有效发票
137414,E61,1894995,2017/1/14,B03643,8974.36,1525.64,10500.0,有效发票
137415,E61,1894996,2017/1/14,B03643,8974.36,1525.64,10500.0,有效发票
137416,E61,1894997,2017/1/14,B03643,8974.36,1525.64,10500.0,有效发票
137417,E61,1894998,2017/1/14,B03643,8974.36,1525.64,10500.0,有效发票
137418,E61,1894999,2017/1/14,B03643,8974.36,1525.64,10500.0,有效发票
137419,E61,1895000,2017/1/14,B03643,8974.36,1525.64,10500.0,有效发票
137420,E61,1894993,2017/1/14,B08040,8615.38,1464.62,10080.0,有效发票
137421,E61,1894994,2017/1/14,B08040,4376.07,743.93,5120.0,有效发票
137422,E61,1894993,2017/1/14,B08040,8615.38,1464.62,10080.0,有效发票
137423,E61,1894994,2017/1/14,B08040,4376.07,743.93,5120.0,有效发票
137424,E61,820493,2017/1/14,B11746,9790.0,0.0,9790.0,有效发票
137425,E61,820494,2017/1/14,B11746,9350.0,0.0,9350.0,有效发票
137426,E61,820495,2017/1/14,B11746,9900.0,0.0,9900.0,有效发票
137427,E61,820496,2017/1/14,B11746,9790.0,0.0,9790.0,有效发票
137428,E61,820497,2017/1/14,B11746,9680.0,0.0,9680.0,有效发票
137429,E61,820498,2017/1/14,B11746,9515.0,0.0,9515.0,有效发票
137430,E61,820499,2017/1/14,B11746,9900.0,0.0,9900.0,有效发票
137431,E61,820500,2017/1/14,B11746,9955.0,0.0,9955.0,有效发票
137432,E61,820501,2017/1/14,B11746,9350.0,0.0,9350.0,有效发票
137433,E61,882868,2017/1/19,B02233,9790.0,0.0,9790.0,有效发票
137434,E61,882869,2017/1/19,B02233,9350.0,0.0,9350.0,有效发票
137435,E61,882870,2017/1/19,B02233,9680.0,0.0,9680.0,有效发票
137436,E61,882871,2017/1/19,B02233,9900.0,0.0,9900.0,有效发票
137437,E61,882872,2017/1/19,B15989,9480.0,0.0,9480.0,有效发票
137438,E61,882873,2017/1/19,B15990,9960.0,0.0,9960.0,有效发票
137439,E61,882874,2017/1/19,B15991,9990.0,0.0,9990.0,有效发票
137440,E61,1895006,2017/2/24,B03643,8974.36,1525.64,10500.0,有效发票
137441,E61,1895007,2017/2/24,B03643,8974.36,1525.64,10500.0,有效发票
137442,E61,1895008,2017/2/24,B03643,8974.36,1525.64,10500.0,有效发票
137443,E61,1895006,2017/2/24,B03643,8974.36,1525.64,10500.0,有效发票
137444,E61,1895007,2017/2/24,B03643,8974.36,1525.64,10500.0,有效发票
137445,E61,1895008,2017/2/24,B03643,8974.36,1525.64,10500.0,有效发票
137446,E61,882875,2017/2/24,B11746,9922.0,0.0,9922.0,有效发票
137447,E61,882876,2017/2/24,B11746,9955.0,0.0,9955.0,有效发票
137448,E61,882877,2017/2/24,B11746,9900.0,0.0,9900.0,有效发票
137449,E61,882878,2017/2/24,B11746,9955.0,0.0,9955.0,有效发票
137450,E61,882879,2017/2/24,B11746,9900.0,0.0,9900.0,有效发票
137451,E61,882880,2017/2/24,B11746,9922.0,0.0,9922.0,有效发票
137452,E61,1895001,2017/2/24,B12266,9025.64,1534.36,10560.0,有效发票
137453,E61,1895002,2017/2/24,B12266,9025.64,1534.36,10560.0,有效发票
137454,E61,1895003,2017/2/24,B12266,8683.76,1476.24,10160.0,有效发票
137455,E61,1895004,2017/2/24,B12266,8341.88,1418.12,9760.0,有效发票
137456,E61,1895005,2017/2/24,B12266,8341.88,1418.12,9760.0,有效发票
137457,E61,1895001,2017/2/24,B12266,9025.64,1534.36,10560.0,有效发票
137458,E61,1895002,2017/2/24,B12266,9025.64,1534.36,10560.0,有效发票
137459,E61,1895003,2017/2/24,B12266,8683.76,1476.24,10160.0,有效发票
137460,E61,1895004,2017/2/24,B12266,8341.88,1418.12,9760.0,有效发票
137461,E61,1895005,2017/2/24,B12266,8341.88,1418.12,9760.0,有效发票
137462,E61,882881,2017/2/27,B02233,9900.0,0.0,9900.0,有效发票
137463,E61,882882,2017/2/27,B02233,9790.0,0.0,9790.0,有效发票
137464,E61,882883,2017/2/27,B02233,9680.0,0.0,9680.0,有效发票
137465,E61,882884,2017/2/27,B02233,9955.0,0.0,9955.0,有效发票
137466,E61,882885,2017/2/27,B02233,9955.0,0.0,9955.0,有效发票
137467,E61,4883768,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137468,E61,4883769,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137469,E61,4883770,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137470,E61,4883771,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137471,E61,4883772,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137472,E61,4883773,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137473,E61,4883774,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137474,E61,4883768,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137475,E61,4883769,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137476,E61,4883770,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137477,E61,4883771,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137478,E61,4883772,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137479,E61,4883773,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137480,E61,4883774,2017/2/27,B03643,8974.36,1525.64,10500.0,有效发票
137481,E61,882886,2017/2/27,B15992,9960.0,0.0,9960.0,有效发票
137482,E61,882887,2017/2/27,B15993,9960.0,0.0,9960.0,有效发票
137483,E61,882889,2017/2/28,B02233,9900.0,0.0,9900.0,有效发票
137484,E61,882890,2017/2/28,B02233,9900.0,0.0,9900.0,有效发票
137485,E61,882891,2017/2/28,B02233,9955.0,0.0,9955.0,有效发票
137486,E61,882892,2017/2/28,B02233,9955.0,0.0,9955.0,有效发票
137487,E61,4883775,2017/2/28,B03643,8974.36,1525.64,10500.0,有效发票
