,企业代号,发票号码,开票日期,购方单位代号,金额,税额,价税合计,发票状态
8110,E2,6466442,2017/1/3,B01752,87539.62,5252.38,92792.0,有效发票
8111,E2,6466445,2017/1/3,B03005,2075.47,124.53,2200.0,作废发票
8112,E2,6466446,2017/1/3,B03932,6193.4,371.6,6565.0,有效发票
8113,E2,6466443,2017/1/3,B12543,94339.62,5660.38,100000.0,有效发票
8114,E2,6466444,2017/1/3,B12543,94339.62,5660.38,100000.0,有效发票
8115,E2,6466441,2017/1/3,B13241,330.19,19.81,350.0,有效发票
8116,E2,123022,2017/1/4,B00959,86698.11,5201.89,91900.0,有效发票
8117,E2,6466447,2017/1/4,B00960,-86698.11,-5201.89,-91900.0,有效发票
8118,E2,123023,2017/1/4,B02843,4716.98,283.02,5000.0,有效发票
8119,E2,6466452,2017/1/4,B03995,15405.66,924.34,16330.0,有效发票
8120,E2,6466448,2017/1/4,B07540,94339.62,5660.38,100000.0,有效发票
8121,E2,6466449,2017/1/4,B07540,75471.7,4528.3,80000.0,有效发票
8122,E2,123024,2017/1/4,B09291,9160.38,549.62,9710.0,有效发票
8123,E2,6466453,2017/1/4,B11151,9912.26,594.74,10507.0,有效发票
8124,E2,123025,2017/1/4,B12713,94339.62,5660.38,100000.0,有效发票
8125,E2,123026,2017/1/4,B12713,94339.62,5660.38,100000.0,有效发票
8126,E2,123027,2017/1/4,B12713,94339.62,5660.38,100000.0,有效发票
8127,E2,123028,2017/1/4,B12713,94339.62,5660.38,100000.0,有效发票
8128,E2,123029,2017/1/4,B12713,94339.62,5660.38,100000.0,有效发票
8129,E2,123030,2017/1/4,B12713,94339.62,5660.38,100000.0,有效发票
8130,E2,123031,2017/1/4,B12713,94339.62,5660.38,100000.0,有效发票
8131,E2,123032,2017/1/4,B12713,94339.62,5660.38,100000.0,有效发票
8132,E2,123033,2017/1/4,B12713,94339.62,5660.38,100000.0,有效发票
8133,E2,123034,2017/1/4,B12713,94339.62,5660.38,100000.0,有效发票
8134,E2,123035,2017/1/4,B12713,94339.62,5660.38,100000.0,有效发票
8135,E2,6466450,2017/1/4,B13727,94339.62,5660.38,100000.0,有效发票
8136,E2,6466451,2017/1/4,B13727,75471.7,4528.3,80000.0,有效发票
8137,E2,133489,2017/1/5,B01075,22641.51,1358.49,24000.0,有效发票
8138,E2,6466458,2017/1/5,B01142,94339.62,5660.38,100000.0,有效发票
8139,E2,6466459,2017/1/5,B01142,94339.62,5660.38,100000.0,有效发票
8140,E2,6466460,2017/1/5,B01142,94339.62,5660.38,100000.0,有效发票
8141,E2,6466461,2017/1/5,B01142,3056.23,183.37,3239.6,有效发票
8142,E2,6466454,2017/1/5,B02460,94339.62,5660.38,100000.0,有效发票
8143,E2,6466455,2017/1/5,B02460,75471.7,4528.3,80000.0,有效发票
8144,E2,6466456,2017/1/5,B03005,94339.62,5660.38,100000.0,有效发票
8145,E2,6466457,2017/1/5,B03005,22580.57,1354.83,23935.4,有效发票
8146,E2,133488,2017/1/5,B11150,-5476.42,-328.58,-5805.0,有效发票
8147,E2,133483,2017/1/5,B12713,94339.62,5660.38,100000.0,有效发票
8148,E2,133484,2017/1/5,B12713,94339.62,5660.38,100000.0,有效发票
8149,E2,133485,2017/1/5,B12713,94339.62,5660.38,100000.0,有效发票
8150,E2,133486,2017/1/5,B12713,94339.62,5660.38,100000.0,有效发票
8151,E2,133487,2017/1/5,B12713,28301.89,1698.11,30000.0,有效发票
8152,E2,6466466,2017/1/6,B00541,33.02,1.98,35.0,有效发票
8153,E2,6466462,2017/1/6,B00867,9367.92,562.08,9930.0,有效发票
8154,E2,6466463,2017/1/6,B01139,735.85,44.15,780.0,有效发票
8155,E2,133490,2017/1/6,B03080,1132.08,67.92,1200.0,有效发票
8156,E2,6466465,2017/1/6,B03663,3018.87,181.13,3200.0,有效发票
8157,E2,6466464,2017/1/6,B10858,3301.89,198.11,3500.0,有效发票
8158,E2,6466479,2017/1/9,B01018,94339.62,5660.38,100000.0,有效发票
8159,E2,6466480,2017/1/9,B01018,94339.62,5660.38,100000.0,有效发票
8160,E2,6466481,2017/1/9,B01018,63923.02,3835.38,67758.4,有效发票
8161,E2,6466474,2017/1/9,B01134,25132.08,1507.92,26640.0,有效发票
8162,E2,6466467,2017/1/9,B02557,1641.51,98.49,1740.0,有效发票
8163,E2,6466471,2017/1/9,B03239,898.11,53.89,952.0,有效发票
8164,E2,6466475,2017/1/9,B03478,1301.89,78.11,1380.0,有效发票
8165,E2,6466476,2017/1/9,B03684,1683.96,101.04,1785.0,有效发票
8166,E2,6466472,2017/1/9,B04950,94339.62,5660.38,100000.0,有效发票
8167,E2,6466473,2017/1/9,B04950,84905.66,5094.34,90000.0,有效发票
8168,E2,6466468,2017/1/9,B08987,94339.62,5660.38,100000.0,作废发票
8169,E2,6466469,2017/1/9,B08987,94339.62,5660.38,100000.0,有效发票
8170,E2,6466470,2017/1/9,B08987,18867.92,1132.08,20000.0,有效发票
8171,E2,6466477,2017/1/9,B12726,94339.62,5660.38,100000.0,有效发票
8172,E2,6466478,2017/1/9,B12726,89507.55,5370.45,94878.0,有效发票
8173,E2,133491,2017/1/10,B02553,471.7,28.3,500.0,有效发票
8174,E2,6466482,2017/1/10,B03395,5773.58,346.42,6120.0,有效发票
8175,E2,6466483,2017/1/10,B03670,56603.77,3396.23,60000.0,有效发票
8176,E2,6466491,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8177,E2,6466492,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8178,E2,6466493,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8179,E2,6466494,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8180,E2,6466495,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8181,E2,6466496,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8182,E2,6466497,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8183,E2,6466498,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8184,E2,6466499,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8185,E2,6466500,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8186,E2,6466501,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8187,E2,6466502,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8188,E2,6466503,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8189,E2,6466504,2017/1/11,B01015,94339.62,5660.38,100000.0,有效发票
8190,E2,6466505,2017/1/11,B01015,66051.04,3963.06,70014.1,有效发票
8191,E2,6466484,2017/1/11,B08974,94339.62,5660.38,100000.0,有效发票
8192,E2,6466485,2017/1/11,B08974,3120.75,187.25,3308.0,有效发票
8193,E2,6466486,2017/1/11,B08974,94339.62,5660.38,100000.0,有效发票
8194,E2,6466487,2017/1/11,B08974,82991.51,4979.49,87971.0,作废发票
8195,E2,6466488,2017/1/11,B08974,78496.23,4709.77,83206.0,有效发票
8196,E2,6466506,2017/1/11,B08974,82991.51,4979.49,87971.0,有效发票
8197,E2,6466489,2017/1/11,B10712,2207.55,132.45,2340.0,有效发票
8198,E2,6466490,2017/1/11,B13265,471.7,28.3,500.0,有效发票
8199,E2,6466556,2017/1/12,B01532,94339.62,5660.38,100000.0,有效发票
8200,E2,6466557,2017/1/12,B01532,60377.36,3622.64,64000.0,有效发票
