,企业代号,发票号码,开票日期,购方单位代号,金额,税额,价税合计,发票状态
277501,E289,3015423,2017/1/4,D16715,524.27,15.73,540.0,有效发票
277502,E289,3015424,2017/1/5,D21558,40975.73,1229.27,42205.0,有效发票
277503,E289,3015425,2017/1/9,D07556,8737.86,262.14,9000.0,有效发票
277504,E289,3015426,2017/1/11,D09139,45333.4,1360.0,46693.4,有效发票
277505,E289,3015427,2017/1/12,D14043,2912.62,87.38,3000.0,有效发票
277506,E289,3015428,2017/1/13,D17086,4480.68,134.42,4615.1,有效发票
277507,E289,967881,2017/1/16,D06841,1456.31,43.69,1500.0,有效发票
277508,E289,3015429,2017/1/16,D15929,873.79,26.21,900.0,有效发票
277509,E289,3015431,2017/1/18,D09015,87378.64,2621.36,90000.0,有效发票
277510,E289,3015432,2017/1/18,D09015,20795.44,623.86,21419.3,有效发票
277511,E289,3015430,2017/1/18,D15568,79701.48,2391.04,82092.52,有效发票
277512,E289,967882,2017/1/18,D16936,6796.12,203.88,7000.0,有效发票
277513,E289,967883,2017/1/18,D27634,3495.15,104.85,3600.0,有效发票
277514,E289,5184365,2017/1/19,D13614,4368.93,131.07,4500.0,有效发票
277515,E289,5184366,2017/1/20,D09138,78688.35,2360.65,81049.0,有效发票
277516,E289,967884,2017/1/23,D13772,1708.74,51.26,1760.0,有效发票
277517,E289,5184367,2017/1/24,D15320,554.37,16.63,571.0,有效发票
277518,E289,5184368,2017/1/24,D16373,30029.13,900.87,30930.0,有效发票
277519,E289,5184369,2017/2/8,D21558,28621.36,858.64,29480.0,有效发票
277520,E289,5184370,2017/2/10,D09139,75724.27,2271.73,77996.0,有效发票
277521,E289,5184372,2017/2/16,D09167,3495.15,104.85,3600.0,有效发票
277522,E289,5184371,2017/2/16,D16299,2135.92,64.08,2200.0,有效发票
277523,E289,5184374,2017/2/16,D25066,5631.07,168.93,5800.0,有效发票
277524,E289,5184373,2017/2/16,D28451,10438.83,313.17,10752.0,有效发票
277525,E289,967885,2017/2/20,D08120,4563.11,136.89,4700.0,有效发票
277526,E289,5184375,2017/2/20,D09015,87378.64,2621.36,90000.0,有效发票
277527,E289,5184376,2017/2/20,D09015,41580.87,1247.43,42828.3,有效发票
277528,E289,5184377,2017/2/20,D09138,87378.64,2621.36,90000.0,有效发票
277529,E289,5184378,2017/2/20,D09138,37240.78,1117.22,38358.0,有效发票
277530,E289,5184379,2017/2/20,D15568,87378.64,2621.36,90000.0,有效发票
277531,E289,5184380,2017/2/20,D15568,58125.3,1743.76,59869.06,有效发票
277532,E289,5184382,2017/2/21,D15320,555.34,16.66,572.0,有效发票
277533,E289,5184381,2017/2/21,D16373,33374.76,1001.24,34376.0,有效发票
277534,E289,967886,2017/2/21,D24323,3495.15,104.85,3600.0,有效发票
277535,E289,5184383,2017/2/22,D17086,3576.41,107.29,3683.7,有效发票
277536,E289,5184384,2017/2/23,D25066,1262.14,37.86,1300.0,有效发票
277537,E289,5184387,2017/3/2,D09944,679.61,20.39,700.0,有效发票
277538,E289,5184386,2017/3/2,D15936,19786.02,593.58,20379.6,有效发票
277539,E289,5184385,2017/3/2,D17113,1957.28,58.72,2016.0,作废发票
277540,E289,5184388,2017/3/2,D21558,29165.05,874.95,30040.0,有效发票
277541,E289,5184389,2017/3/3,D17113,2097.09,62.91,2160.0,有效发票
277542,E289,967887,2017/3/6,D08120,1359.22,40.78,1400.0,有效发票
277543,E289,5184390,2017/3/7,D15595,1165.05,34.95,1200.0,有效发票
277544,E289,5184391,2017/3/7,D15652,1165.05,34.95,1200.0,有效发票
277545,E289,5184392,2017/3/9,D15935,1941.75,58.25,2000.0,有效发票
277546,E289,5184393,2017/3/9,D15936,970.87,29.13,1000.0,有效发票
277547,E289,5184394,2017/3/10,D09139,80783.16,2423.49,83206.65,有效发票
277548,E289,5184395,2017/3/15,D09163,970.87,29.13,1000.0,有效发票
277549,E289,5658403,2017/3/16,D01901,1941.75,58.25,2000.0,有效发票
277550,E289,5184396,2017/3/16,D08401,1650.49,49.51,1700.0,有效发票
277551,E289,5658402,2017/3/16,D21586,2135.92,64.08,2200.0,有效发票
277552,E289,5184397,2017/3/17,D15910,1359.22,40.78,1400.0,作废发票
277553,E289,5184398,2017/3/20,D09015,87378.64,2621.36,90000.0,有效发票
277554,E289,5184399,2017/3/20,D09015,82785.05,2483.55,85268.6,有效发票
277555,E289,5184400,2017/3/20,D09138,71624.27,2148.73,73773.0,有效发票
277556,E289,5184401,2017/3/20,D15568,86082.36,2582.47,88664.83,有效发票
277557,E289,5184402,2017/3/20,D28522,5242.72,157.28,5400.0,有效发票
277558,E289,5184403,2017/3/21,D17987,1359.22,40.78,1400.0,有效发票
277559,E289,5184405,2017/3/22,D15320,449.43,13.48,462.91,有效发票
277560,E289,5184404,2017/3/22,D16373,34543.69,1036.31,35580.0,有效发票
277561,E289,5184406,2017/3/28,D17086,3715.92,111.48,3827.4,有效发票
277562,E289,5184410,2017/3/29,D07556,18446.6,553.4,19000.0,作废发票
277563,E289,5658404,2017/3/29,D08120,679.61,20.39,700.0,有效发票
277564,E289,5184408,2017/3/29,D10505,1223.3,36.7,1260.0,有效发票
277565,E289,5184407,2017/3/29,D15923,970.87,29.13,1000.0,有效发票
277566,E289,5184409,2017/3/29,D16299,2330.1,69.9,2400.0,有效发票
277567,E289,5184411,2017/3/29,D16559,2912.62,87.38,3000.0,有效发票
277568,E289,5184412,2017/3/29,D16560,5436.89,163.11,5600.0,有效发票
277569,E289,5184413,2017/3/30,D07556,4854.37,145.63,5000.0,有效发票
277570,E289,5184414,2017/3/30,D07556,13592.23,407.77,14000.0,有效发票
277571,E289,9428758,2017/3/31,D18373,3324.27,99.73,3424.0,有效发票
277572,E289,5658405,2017/4/1,D02831,1883.5,56.5,1940.0,有效发票
277573,E289,9428759,2017/4/6,D21558,37883.5,1136.5,39020.0,有效发票
277574,E289,9428760,2017/4/10,D14643,679.61,20.39,700.0,有效发票
277575,E289,9428761,2017/4/12,D09139,23979.81,719.39,24699.2,有效发票
277576,E289,9428762,2017/4/18,D09015,87378.64,2621.36,90000.0,有效发票
277577,E289,9428763,2017/4/18,D09015,28977.18,869.32,29846.5,有效发票
277578,E289,9428764,2017/4/18,D09138,87378.64,2621.36,90000.0,有效发票
277579,E289,9428765,2017/4/18,D09138,11410.68,342.32,11753.0,有效发票
277580,E289,9428766,2017/4/18,D15568,62639.14,1879.17,64518.31,有效发票
277581,E289,9428767,2017/4/19,D09944,1747.57,52.43,1800.0,有效发票
277582,E289,9428768,2017/4/19,D18373,1558.25,46.75,1605.0,有效发票
277583,E289,5658406,2017/4/20,D02831,87378.64,2621.36,90000.0,有效发票
277584,E289,5658407,2017/4/20,D02831,14174.76,425.24,14600.0,有效发票
277585,E289,9428770,2017/4/20,D08041,17475.73,524.27,18000.0,有效发票
277586,E289,9428769,2017/4/20,D15919,5708.74,171.26,5880.0,有效发票
277587,E289,9428773,2017/4/26,D02622,4854.37,145.63,5000.0,有效发票
277588,E289,5658408,2017/4/26,D07251,3883.5,116.5,4000.0,有效发票
277589,E289,9428771,2017/4/26,D15320,516.32,15.49,531.81,有效发票
277590,E289,9428772,2017/4/26,D16373,30763.11,922.89,31686.0,有效发票
277591,E289,9428775,2017/4/26,D17086,3715.92,111.48,3827.4,有效发票
277592,E289,9428774,2017/4/26,D29153,1650.49,49.51,1700.0,有效发票
277593,E289,9428777,2017/4/27,D09756,1553.4,46.6,1600.0,有效发票
277594,E289,9428776,2017/4/27,D18217,6990.29,209.71,7200.0,有效发票
277595,E289,5658409,2017/5/3,D08120,388.35,11.65,400.0,有效发票
277596,E289,9428778,2017/5/3,D15936,13208.25,396.25,13604.5,有效发票
277597,E289,9428779,2017/5/3,D17598,1359.22,40.78,1400.0,有效发票
277598,E289,9428780,2017/5/5,D21558,31650.49,949.51,32600.0,有效发票
277599,E289,9428781,2017/5/8,D01918,1553.4,46.6,1600.0,有效发票
277600,E289,9428783,2017/5/8,D07556,13689.32,410.68,14100.0,作废发票
277601,E289,9428784,2017/5/8,D07556,13689.32,410.68,14100.0,作废发票
277602,E289,9428785,2017/5/8,D07556,19417.48,582.52,20000.0,作废发票
277603,E289,9428782,2017/5/8,D09008,5631.07,168.93,5800.0,有效发票
277604,E289,9428787,2017/5/8,D11617,1747.57,52.43,1800.0,有效发票
277605,E289,9428786,2017/5/8,D18577,25631.07,768.93,26400.0,有效发票
277606,E289,9428788,2017/5/9,D15884,4087.38,122.62,4210.0,有效发票
277607,E289,5658410,2017/5/10,D02831,1650.49,49.51,1700.0,作废发票
277608,E289,9428789,2017/5/10,D17086,63.11,1.89,65.0,有效发票
277609,E289,9428790,2017/5/10,D28768,1650.49,49.51,1700.0,有效发票
277610,E289,5658411,2017/5/11,D02831,922.33,27.67,950.0,作废发票
277611,E289,5658412,2017/5/11,D02831,922.33,27.67,950.0,作废发票
277612,E289,9428791,2017/5/11,D07556,9126.21,273.79,9400.0,作废发票
277613,E289,9428792,2017/5/11,D07556,6213.59,186.41,6400.0,有效发票
277614,E289,5658413,2017/5/12,D02831,922.33,27.67,950.0,有效发票
277615,E289,5658414,2017/5/12,D02831,922.33,27.67,950.0,有效发票
277616,E289,9428793,2017/5/12,D09138,28176.6,845.3,29021.9,有效发票
277617,E289,9428795,2017/5/15,D09002,12718.45,381.55,13100.0,有效发票
277618,E289,9428796,2017/5/15,D09003,1553.4,46.6,1600.0,有效发票
277619,E289,9428794,2017/5/15,D09008,5728.16,171.84,5900.0,有效发票
277620,E289,9428800,2017/5/15,D09428,388.35,11.65,400.0,有效发票
277621,E289,9428797,2017/5/15,D10132,19514.56,585.44,20100.0,有效发票
277622,E289,9428799,2017/5/15,D14687,582.52,17.48,600.0,有效发票
277623,E289,9428801,2017/5/15,D16707,873.79,26.21,900.0,有效发票
277624,E289,9428798,2017/5/15,D17147,194.17,5.83,200.0,有效发票
