,企业代号,发票号码,开票日期,购方单位代号,金额,税额,价税合计,发票状态
326796,E383,10193640,2018/1/7,D02997,9514.56,285.44,9800.0,作废发票
326797,E383,10193641,2018/1/7,D02997,9699.03,290.97,9990.0,作废发票
326798,E383,10193642,2018/1/7,D02997,9699.03,290.97,9990.0,作废发票
326799,E383,10193643,2018/1/7,D02997,9699.03,290.97,9990.0,有效发票
326800,E383,10193644,2018/1/7,D02997,9699.03,290.97,9990.0,有效发票
326801,E383,10193645,2018/1/7,D02997,9699.03,290.97,9990.0,有效发票
326802,E383,10193646,2018/1/7,D02997,9699.03,290.97,9990.0,有效发票
326803,E383,10193647,2018/1/7,D02997,9699.03,290.97,9990.0,有效发票
326804,E383,10193648,2018/1/7,D02997,9699.03,290.97,9990.0,作废发票
326805,E383,10193649,2018/1/7,D02997,9699.03,290.97,9990.0,有效发票
326806,E383,10193650,2018/1/7,D02997,9699.03,290.97,9990.0,有效发票
326807,E383,10193651,2018/1/7,D02997,9699.03,290.97,9990.0,有效发票
326808,E383,10193652,2018/1/7,D02997,9699.03,290.97,9990.0,有效发票
326809,E383,10193653,2018/1/7,D02997,9699.03,290.97,9990.0,有效发票
326810,E383,10193654,2018/1/7,D02997,9699.03,290.97,9990.0,有效发票
326811,E383,10193655,2018/1/7,D02997,9699.03,290.97,9990.0,有效发票
326812,E383,10193656,2018/1/7,D02997,9194.17,275.83,9470.0,有效发票
326813,E383,10193657,2018/2/6,D02997,6762.14,202.86,6965.0,有效发票
326814,E383,10193658,2018/3/6,D02997,2524.27,75.73,2600.0,有效发票
326815,E383,10193659,2018/3/9,D06832,6299.03,188.97,6488.0,作废发票
326816,E383,10193660,2018/3/9,D06832,6299.03,188.97,6488.0,有效发票
326817,E383,10193661,2018/3/9,D06832,6299.03,188.97,6488.0,有效发票
326818,E383,10193662,2018/4/5,D02997,9223.3,276.7,9500.0,有效发票
326819,E383,10193663,2018/4/5,D02997,9223.3,276.7,9500.0,有效发票
326820,E383,10193664,2018/4/5,D02997,9223.3,276.7,9500.0,有效发票
326821,E383,21835599,2018/4/5,D02997,9223.3,276.7,9500.0,有效发票
326822,E383,21835600,2018/4/5,D02997,9223.3,276.7,9500.0,有效发票
326823,E383,21835601,2018/4/5,D02997,9223.3,276.7,9500.0,有效发票
326824,E383,21835602,2018/4/5,D02997,5825.24,174.76,6000.0,有效发票
326825,E383,21835603,2018/5/3,D02997,-9223.3,-276.7,-9500.0,有效发票
326826,E383,21835604,2018/5/3,D02997,-9223.3,-276.7,-9500.0,有效发票
