,企业代号,发票号码,开票日期,购方单位代号,金额,税额,价税合计,发票状态
322939,E364,3157008,2017/1/5,D08126,6905.98,1174.02,8080.0,有效发票
322940,E364,3157009,2017/1/5,D08126,7615.38,1294.62,8910.0,有效发票
322941,E364,3157007,2017/1/5,D14568,5692.3,967.7,6660.0,作废发票
322942,E364,4973127,2017/1/11,D07470,3846.15,653.85,4500.0,有效发票
322943,E364,4973129,2017/1/11,D07579,3247.86,552.14,3800.0,有效发票
322944,E364,4973128,2017/1/11,D08658,4111.11,698.89,4810.0,有效发票
322945,E364,4973126,2017/1/11,D14568,5384.61,915.39,6300.0,有效发票
322946,E364,4973130,2017/1/16,D07579,8444.44,1435.56,9880.0,作废发票
322947,E364,4973131,2017/1/16,D07579,6888.89,1171.11,8060.0,作废发票
322948,E364,4973132,2017/1/16,D07579,6888.89,1171.11,8060.0,作废发票
322949,E364,4973133,2017/2/13,D07579,6888.89,1171.11,8060.0,有效发票
322950,E364,4973134,2017/2/13,D07579,6888.89,1171.11,8060.0,有效发票
322951,E364,4973135,2017/2/13,D07579,8444.44,1435.56,9880.0,有效发票
322952,E364,4973137,2017/3/17,D08126,7230.77,1229.23,8460.0,有效发票
322953,E364,4973138,2017/3/17,D08126,7179.49,1220.51,8400.0,有效发票
322954,E364,4973136,2017/3/17,D08658,3692.31,627.69,4320.0,有效发票
322955,E364,4973139,2017/3/17,D15038,4606.84,783.16,5390.0,有效发票
322956,E364,4973140,2017/3/17,D16175,7938.46,1349.54,9288.0,有效发票
322957,E364,4973141,2017/3/17,D18202,5948.72,1011.28,6960.0,有效发票
322958,E364,4973145,2017/5/10,D07470,8871.79,1508.21,10380.0,有效发票
322959,E364,4973146,2017/5/10,D07470,5128.21,871.79,6000.0,有效发票
322960,E364,4973142,2017/5/10,D07579,2641.02,448.98,3090.0,作废发票
322961,E364,4973143,2017/5/10,D07579,2641.02,448.98,3090.0,有效发票
322962,E364,4973144,2017/5/10,D08658,1666.67,283.33,1950.0,有效发票
