,企业代号,发票号码,开票日期,购方单位代号,金额,税额,价税合计,发票状态
20220,E132,5178895,2017/3/14,D05801,156537.86,4696.14,161234.0,有效发票
20221,E132,5178896,2017/3/15,D11123,385585.59,42414.41,428000.0,有效发票
20222,E132,5178897,2017/3/20,D14951,208048.61,6241.46,214290.07,有效发票
20223,E132,5178898,2017/3/29,D14951,35458.74,6027.98,41486.72,作废发票
20224,E132,5178899,2017/3/29,D14951,35458.74,6027.98,41486.72,有效发票
20225,E132,5178901,2017/4/7,D05801,970873.79,29126.21,1000000.0,有效发票
20226,E132,5178902,2017/4/7,D05801,291262.14,8737.86,300000.0,有效发票
20227,E132,5178900,2017/4/7,D11123,663063.06,72936.94,736000.0,有效发票
20228,E132,5238105,2017/4/20,D12352,533282.51,90658.03,623940.54,有效发票
20229,E132,5238104,2017/4/20,D17391,233933.03,7017.99,240951.02,有效发票
20230,E132,5238106,2017/4/20,D17643,548869.97,60375.7,609245.67,有效发票
20231,E132,5178903,2017/5/4,D14659,487001.35,53570.15,540571.5,作废发票
20232,E132,5238107,2017/5/8,D17823,623890.99,68628.01,692519.0,有效发票
20233,E132,5178904,2017/5/8,D21524,145631.0,16019.41,161650.41,有效发票
20234,E132,7350474,2017/5/12,D11123,102702.7,11297.3,114000.0,有效发票
20235,E132,7350475,2017/5/17,D14951,310679.61,9320.39,320000.0,有效发票
20236,E132,7350476,2017/5/19,D14951,310679.61,9320.39,320000.0,有效发票
20237,E132,7350477,2017/5/23,D14659,487001.35,53570.15,540571.5,有效发票
20238,E132,7350479,2017/5/24,D02991,242718.45,7281.55,250000.0,有效发票
20239,E132,7350478,2017/5/24,D07100,-242718.45,-7281.55,-250000.0,有效发票
20240,E132,5238108,2017/5/25,D03081,5128.21,871.79,6000.0,有效发票
20241,E132,7350480,2017/6/1,D16892,900900.9,99099.1,1000000.0,有效发票
20242,E132,7350481,2017/6/1,D16892,700095.5,77010.5,777106.0,有效发票
20243,E132,2055592,2017/6/6,D14419,970873.79,29126.21,1000000.0,有效发票
20244,E132,2055593,2017/6/6,D14419,213238.0,6397.14,219635.14,有效发票
20245,E132,2055594,2017/6/12,D07951,97087.38,2912.62,100000.0,有效发票
20246,E132,2055597,2017/6/14,D05801,466019.42,13980.58,480000.0,有效发票
20247,E132,2055595,2017/6/14,D11123,594594.59,65405.41,660000.0,有效发票
20248,E132,2055596,2017/6/14,D14659,516521.32,56817.34,573338.66,有效发票
20249,E132,11687749,2017/6/21,D07274,57264.96,9735.04,67000.0,有效发票
20250,E132,2055598,2017/6/27,D14419,825242.72,24757.28,850000.0,有效发票
20251,E132,11676443,2017/6/27,D14419,242718.45,7281.55,250000.0,有效发票
20252,E132,11676444,2017/6/27,D14419,67961.17,2038.83,70000.0,有效发票
20253,E132,11676445,2017/6/29,D04445,508796.4,55967.6,564764.0,有效发票
20254,E132,11676446,2017/7/5,D14390,15327.03,1685.97,17013.0,有效发票
20255,E132,11687750,2017/7/6,D17823,619243.24,68116.76,687360.0,有效发票
20256,E132,11687751,2017/7/10,D16080,345876.57,38046.42,383922.99,作废发票
20257,E132,11687752,2017/7/12,D16080,345876.57,38046.42,383922.99,有效发票
20258,E132,11676447,2017/7/12,D21524,444050.37,13321.51,457371.88,有效发票
20259,E132,11676448,2017/7/13,D11123,180180.18,19819.82,200000.0,有效发票
20260,E132,11676449,2017/7/13,D14659,288178.89,31699.68,319878.57,有效发票
20261,E132,11676450,2017/7/14,D09688,422330.1,12669.9,435000.0,有效发票
20262,E132,1169724,2017/7/19,D17643,900900.9,99099.1,1000000.0,有效发票
20263,E132,1169725,2017/7/19,D17643,180757.56,19883.33,200640.89,有效发票
20264,E132,11676451,2017/7/27,D14659,57376.45,6311.41,63687.86,有效发票
20265,E132,11676454,2017/8/1,D04445,403567.57,44392.43,447960.0,有效发票
20266,E132,11676452,2017/8/1,D16278,93203.88,2796.12,96000.0,作废发票
20267,E132,11676453,2017/8/1,D16278,93203.88,2796.12,96000.0,有效发票
20268,E132,5889029,2017/8/2,D07274,91880.34,15619.66,107500.0,有效发票
20269,E132,5889028,2017/8/2,D12436,86927.57,9562.03,96489.6,有效发票
20270,E132,5889030,2017/8/2,D20681,313369.37,34470.63,347840.0,有效发票
20271,E132,11676455,2017/8/3,D17673,900900.9,99099.1,1000000.0,有效发票
20272,E132,11676456,2017/8/3,D17673,900900.9,99099.1,1000000.0,有效发票
20273,E132,15028041,2017/8/3,D17673,326907.89,35959.87,362867.76,有效发票
20274,E132,15028042,2017/8/9,D14659,290881.57,31996.97,322878.54,有效发票
20275,E132,15028043,2017/8/9,D17368,171033.91,5131.02,176164.93,有效发票
20276,E132,15028044,2017/8/9,D17368,970873.79,29126.21,1000000.0,有效发票
20277,E132,15028045,2017/8/9,D17368,81553.4,2446.6,84000.0,有效发票
20278,E132,5889031,2017/8/9,D17391,97087.38,2912.62,100000.0,有效发票
20279,E132,5889032,2017/8/10,D02987,51282.05,8717.95,60000.0,有效发票
20280,E132,15028046,2017/8/10,D04445,168481.98,18533.02,187015.0,有效发票
20281,E132,6030809,2017/8/16,D16080,99099.1,10900.9,110000.0,有效发票
20282,E132,6030810,2017/8/16,D16080,99099.1,10900.9,110000.0,有效发票
20283,E132,6030811,2017/8/16,D16080,99099.1,10900.9,110000.0,有效发票
20284,E132,6030812,2017/8/16,D16080,99099.1,10900.9,110000.0,作废发票
20285,E132,6030813,2017/8/16,D16080,99099.1,10900.9,110000.0,有效发票
20286,E132,6030814,2017/8/16,D16080,99099.1,10900.9,110000.0,有效发票
20287,E132,6030815,2017/8/16,D16080,99099.1,10900.9,110000.0,有效发票
20288,E132,6030816,2017/8/16,D16080,99099.1,10900.9,110000.0,有效发票
20289,E132,6030817,2017/8/16,D16080,99099.1,10900.9,110000.0,有效发票
20290,E132,6030818,2017/8/16,D16080,99099.1,10900.9,110000.0,有效发票
20291,E132,6030819,2017/8/16,D16080,99099.1,10900.9,110000.0,有效发票
20292,E132,6030820,2017/8/16,D16080,99099.1,10900.9,110000.0,有效发票
20293,E132,6030821,2017/8/16,D16080,99099.1,10900.9,110000.0,有效发票
20294,E132,6030822,2017/8/16,D16080,99099.1,10900.9,110000.0,有效发票
20295,E132,6030823,2017/8/16,D16080,61819.82,6800.18,68620.0,有效发票
20296,E132,15028047,2017/8/18,D14951,97087.38,2912.62,100000.0,有效发票
20297,E132,15028048,2017/8/21,D03180,45631.49,1368.94,47000.43,有效发票
20298,E132,15028049,2017/8/24,D11123,99099.1,10900.9,110000.0,有效发票
20299,E132,15028050,2017/8/24,D11123,81081.08,8918.92,90000.0,有效发票
20300,E132,15028051,2017/8/24,D14390,90090.09,9909.91,100000.0,有效发票
20301,E132,15028052,2017/8/24,D14390,99099.1,10900.9,110000.0,有效发票
20302,E132,15028053,2017/8/24,D14390,7775.68,855.32,8631.0,作废发票
20303,E132,4854797,2017/8/24,D14390,7532.43,828.57,8361.0,有效发票
20304,E132,6030824,2017/8/29,D17391,97087.38,2912.62,100000.0,有效发票
20305,E132,6030825,2017/8/29,D17391,97087.38,2912.62,100000.0,有效发票
20306,E132,6030826,2017/8/29,D17391,54687.67,1640.63,56328.3,有效发票
20307,E132,4854799,2017/9/1,D04445,47108.11,5181.89,52290.0,有效发票
20308,E132,4854798,2017/9/1,D07951,48543.69,1456.31,50000.0,有效发票
20309,E132,4854800,2017/9/5,D14419,97087.38,2912.62,100000.0,有效发票
20310,E132,4854801,2017/9/5,D14419,97087.38,2912.62,100000.0,有效发票
20311,E132,4854802,2017/9/5,D14419,97087.38,2912.62,100000.0,有效发票
20312,E132,4854803,2017/9/5,D14419,97087.38,2912.62,100000.0,有效发票
20313,E132,4854804,2017/9/5,D14419,97087.38,2912.62,100000.0,有效发票
20314,E132,4854805,2017/9/5,D14419,97087.38,2912.62,100000.0,有效发票
20315,E132,4854806,2017/9/5,D14419,97087.38,2912.62,100000.0,有效发票
20316,E132,4854807,2017/9/5,D14659,90090.09,9909.91,100000.0,有效发票
20317,E132,4854808,2017/9/5,D14659,64429.08,7087.2,71516.28,有效发票
20318,E132,6030827,2017/9/13,D17643,58781.09,6465.92,65247.01,有效发票
20319,E132,6030828,2017/9/13,D17643,99099.1,10900.9,110000.0,有效发票
20320,E132,5158025,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20321,E132,5158026,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20322,E132,5158027,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20323,E132,5158028,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20324,E132,5158029,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20325,E132,5158030,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20326,E132,5158031,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20327,E132,5158032,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20328,E132,5158033,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20329,E132,5158034,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20330,E132,5158035,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20331,E132,5158036,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20332,E132,5158037,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20333,E132,5158038,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20334,E132,5158039,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20335,E132,5158040,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20336,E132,5158041,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20337,E132,5158042,2017/9/14,D16892,99099.1,10900.9,110000.0,有效发票
20338,E132,5158043,2017/9/14,D16892,18018.02,1981.98,20000.0,有效发票
20339,E132,642177,2017/9/14,D17391,97087.38,2912.62,100000.0,有效发票
20340,E132,642178,2017/9/14,D17391,97087.38,2912.62,100000.0,有效发票
20341,E132,642179,2017/9/14,D17391,97087.38,2912.62,100000.0,有效发票
20342,E132,642180,2017/9/14,D17391,97087.38,2912.62,100000.0,有效发票
20343,E132,642181,2017/9/14,D17391,97087.38,2912.62,100000.0,有效发票
20344,E132,642182,2017/9/14,D17391,97087.38,2912.62,100000.0,有效发票
20345,E132,642183,2017/9/14,D17391,97087.38,2912.62,100000.0,有效发票
20346,E132,642184,2017/9/14,D17391,97087.38,2912.62,100000.0,有效发票
20347,E132,642185,2017/9/14,D17391,97087.38,2912.62,100000.0,有效发票
20348,E132,642186,2017/9/14,D17391,24769.9,743.1,25513.0,有效发票
20349,E132,642174,2017/9/14,D17643,99099.1,10900.9,110000.0,有效发票
20350,E132,642175,2017/9/14,D17643,99099.1,10900.9,110000.0,有效发票
20351,E132,642176,2017/9/14,D17643,99099.1,10900.9,110000.0,有效发票
20352,E132,5158044,2017/9/15,D21524,90090.09,9909.91,100000.0,有效发票
20353,E132,5158045,2017/9/15,D21524,90090.09,9909.91,100000.0,有效发票
20354,E132,5158046,2017/9/15,D21524,90090.09,9909.91,100000.0,有效发票
20355,E132,5158047,2017/9/15,D21524,90090.09,9909.91,100000.0,有效发票
20356,E132,5158048,2017/9/15,D21524,39070.89,4297.8,43368.69,有效发票
20357,E132,5158049,2017/9/20,D05801,582524.27,17475.73,600000.0,有效发票
20358,E132,642187,2017/10/26,D12436,57951.71,6374.69,64326.4,作废发票
20359,E132,817616,2017/10/30,D01871,970873.79,29126.21,1000000.0,有效发票
20360,E132,817617,2017/10/30,D01871,339805.83,10194.17,350000.0,有效发票
20361,E132,817613,2017/10/30,D05801,582524.27,17475.73,600000.0,有效发票
20362,E132,817614,2017/10/30,D05801,679611.65,20388.35,700000.0,有效发票
20363,E132,642192,2017/10/30,D12436,-86927.57,-9562.03,-96489.6,有效发票
20364,E132,642193,2017/10/30,D12436,93679.22,2810.38,96489.6,有效发票
20365,E132,642194,2017/10/30,D12436,62452.82,1873.58,64326.4,有效发票
20366,E132,642188,2017/10/30,D14289,90090.09,9909.91,100000.0,有效发票
20367,E132,642189,2017/10/30,D14289,90090.09,9909.91,100000.0,有效发票
20368,E132,642190,2017/10/30,D14289,90090.09,9909.91,100000.0,有效发票
20369,E132,642191,2017/10/30,D14289,90090.09,9909.91,100000.0,有效发票
20370,E132,817615,2017/10/30,D14419,271844.66,8155.34,280000.0,有效发票
20371,E132,642195,2017/11/6,D20681,90090.09,9909.91,100000.0,作废发票
20372,E132,642196,2017/11/6,D20681,90090.09,9909.91,100000.0,有效发票
20373,E132,642197,2017/11/6,D20681,90090.09,9909.91,100000.0,有效发票
20374,E132,642198,2017/11/6,D20681,85405.41,9394.59,94800.0,有效发票
20375,E132,2658999,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20376,E132,2659000,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20377,E132,2659001,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20378,E132,2659002,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20379,E132,2659003,2017/11/7,D18621,88345.05,9717.95,98063.0,作废发票
20380,E132,2659004,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20381,E132,2659005,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20382,E132,2659006,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20383,E132,2659007,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20384,E132,2659008,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20385,E132,2659009,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20386,E132,2659010,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20387,E132,2659011,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20388,E132,1202863,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20389,E132,1202864,2017/11/7,D18621,99099.1,10900.9,110000.0,作废发票
20390,E132,1202865,2017/11/7,D18621,63267.66,6959.44,70227.1,作废发票
20391,E132,1202866,2017/11/7,D18621,90090.09,9909.91,100000.0,有效发票
20392,E132,2658998,2017/11/7,D20681,90090.09,9909.91,100000.0,有效发票
20393,E132,1202867,2017/11/8,D18621,90090.09,9909.91,100000.0,有效发票
20394,E132,1202868,2017/11/8,D18621,90090.09,9909.91,100000.0,有效发票
20395,E132,1202869,2017/11/8,D18621,90090.09,9909.91,100000.0,有效发票
20396,E132,2878564,2017/11/13,D04445,400418.92,44046.08,444465.0,有效发票
20397,E132,2878565,2017/11/13,D11123,180180.18,19819.82,200000.0,有效发票
20398,E132,2878566,2017/11/13,D14390,381001.8,41910.2,422912.0,有效发票
20399,E132,1255468,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20400,E132,1255469,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20401,E132,1255470,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20402,E132,1255471,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20403,E132,1255472,2017/11/13,D18612,88345.05,9717.95,98063.0,有效发票
20404,E132,1255473,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20405,E132,1255474,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20406,E132,1255475,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20407,E132,1255476,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20408,E132,1255477,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20409,E132,1255478,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20410,E132,1255479,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20411,E132,1255480,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20412,E132,1255481,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20413,E132,1255482,2017/11/13,D18612,99099.1,10900.9,110000.0,有效发票
20414,E132,1255483,2017/11/13,D18612,63267.66,6959.44,70227.1,有效发票
20415,E132,1255462,2017/11/13,D18621,90090.09,9909.91,100000.0,有效发票
20416,E132,1255463,2017/11/13,D18621,90090.09,9909.91,100000.0,有效发票
20417,E132,1255464,2017/11/13,D18621,90090.09,9909.91,100000.0,有效发票
20418,E132,1255465,2017/11/13,D18621,90090.09,9909.91,100000.0,有效发票
20419,E132,1255466,2017/11/13,D18621,90090.09,9909.91,100000.0,有效发票
20420,E132,1255467,2017/11/13,D18621,90090.09,9909.91,100000.0,有效发票
20421,E132,1255484,2017/11/14,D17823,99099.1,10900.9,110000.0,有效发票
20422,E132,1255485,2017/11/14,D17823,99099.1,10900.9,110000.0,有效发票
20423,E132,1255486,2017/11/14,D17823,75236.04,8275.96,83512.0,有效发票
20424,E132,2878567,2017/12/1,D14419,485436.89,14563.11,500000.0,有效发票
20425,E132,2878568,2017/12/1,D17348,450450.45,49549.55,500000.0,有效发票
20426,E132,10281509,2017/12/13,D14390,142334.23,15656.77,157991.0,有效发票
20427,E132,4595436,2017/12/13,D17823,90090.09,9909.91,100000.0,有效发票
20428,E132,4595437,2017/12/13,D17823,90090.09,9909.91,100000.0,有效发票
20429,E132,4595438,2017/12/13,D17823,90090.09,9909.91,100000.0,有效发票
20430,E132,4595439,2017/12/13,D17823,90090.09,9909.91,100000.0,有效发票
20431,E132,4595440,2017/12/13,D17823,62062.16,6826.84,68889.0,有效发票
20432,E132,4595441,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20433,E132,4595442,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20434,E132,4595443,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20435,E132,4595444,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20436,E132,4595445,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20437,E132,4595446,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20438,E132,4595447,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20439,E132,4595448,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20440,E132,4595449,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20441,E132,4595450,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20442,E132,4595451,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20443,E132,4595452,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20444,E132,4595453,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20445,E132,4595454,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20446,E132,4595455,2017/12/13,D18612,99099.1,10900.9,110000.0,有效发票
20447,E132,4595431,2017/12/13,D20681,99099.1,10900.9,110000.0,作废发票
20448,E132,4595432,2017/12/13,D20681,99099.1,10900.9,110000.0,有效发票
20449,E132,4595433,2017/12/13,D20681,99099.1,10900.9,110000.0,有效发票
20450,E132,4595434,2017/12/13,D20681,84054.05,9245.95,93300.0,有效发票
20451,E132,4595435,2017/12/13,D20681,99099.1,10900.9,110000.0,有效发票
20452,E132,10281510,2017/12/14,D02431,970873.79,29126.21,1000000.0,有效发票
20453,E132,10281511,2017/12/14,D02431,970873.79,29126.21,1000000.0,有效发票
20454,E132,10281512,2017/12/14,D02431,970873.79,29126.21,1000000.0,有效发票
20455,E132,10281513,2017/12/14,D02431,776699.03,23300.97,800000.0,有效发票
20456,E132,3641486,2017/12/21,D18612,77386.67,8512.53,85899.2,有效发票
20457,E132,2454759,2017/12/22,D14951,499320.39,14979.61,514300.0,有效发票
20458,E132,2454758,2017/12/22,D21338,194174.76,5825.24,200000.0,有效发票
20459,E132,3641487,2017/12/25,D18612,99549.55,10950.45,110500.0,有效发票
20460,E132,3641488,2017/12/25,D18612,99549.55,10950.45,110500.0,有效发票
20461,E132,3641489,2017/12/25,D18612,99549.55,10950.45,110500.0,有效发票
20462,E132,3641490,2017/12/25,D18612,99549.55,10950.45,110500.0,有效发票
20463,E132,3641491,2017/12/25,D18612,99549.55,10950.45,110500.0,有效发票
20464,E132,3641492,2017/12/25,D18612,99549.55,10950.45,110500.0,有效发票
20465,E132,3641493,2017/12/25,D18612,99549.55,10950.45,110500.0,有效发票
20466,E132,3641494,2017/12/25,D18612,99549.55,10950.45,110500.0,有效发票
20467,E132,3641495,2017/12/25,D18612,99549.55,10950.45,110500.0,有效发票
20468,E132,3641496,2017/12/25,D18612,99549.55,10950.45,110500.0,有效发票
20469,E132,3641497,2017/12/25,D18612,99549.55,10950.45,110500.0,有效发票
20470,E132,3641498,2017/12/25,D18612,99549.55,10950.45,110500.0,有效发票
