,企业代号,发票号码,开票日期,购方单位代号,金额,税额,价税合计,发票状态
312979,E333,9252744,2017/5/11,D15812,9708.74,291.26,10000.0,有效发票
312980,E333,9252745,2017/5/11,D15812,9708.74,291.26,10000.0,有效发票
312981,E333,9252746,2017/5/11,D15812,9708.74,291.26,10000.0,有效发票
312982,E333,9252747,2017/5/11,D15812,9708.74,291.26,10000.0,有效发票
312983,E333,9252748,2017/5/11,D15812,9708.74,291.26,10000.0,有效发票
312984,E333,9252749,2017/5/11,D15812,9708.74,291.26,10000.0,有效发票
312985,E333,9252750,2017/5/11,D15812,9708.74,291.26,10000.0,有效发票
312986,E333,9252751,2017/5/11,D15812,9708.74,291.26,10000.0,有效发票
312987,E333,9252752,2017/5/11,D15812,8495.55,254.87,8750.42,有效发票
312988,E333,9252753,2017/6/14,D15437,9708.74,291.26,10000.0,有效发票
312989,E333,9252754,2017/6/14,D15437,9708.74,291.26,10000.0,有效发票
312990,E333,9252755,2017/6/14,D15437,9708.74,291.26,10000.0,有效发票
312991,E333,9252756,2017/6/14,D15437,9708.74,291.26,10000.0,有效发票
312992,E333,9252757,2017/6/14,D15437,9708.74,291.26,10000.0,有效发票
312993,E333,9252758,2017/6/14,D15437,9708.74,291.26,10000.0,有效发票
312994,E333,2523620,2017/6/14,D15437,22614.49,678.43,23292.92,有效发票
312995,E333,2523621,2017/7/10,D15437,97087.38,2912.62,100000.0,作废发票
312996,E333,2523622,2017/7/10,D15437,16177.91,485.34,16663.25,有效发票
312997,E333,2523623,2017/7/10,D15437,97087.38,2912.62,100000.0,有效发票
312998,E333,2523624,2017/9/5,D14489,97087.38,2912.62,100000.0,有效发票
312999,E333,15062916,2017/9/5,D14489,97087.38,2912.62,100000.0,有效发票
313000,E333,15062917,2017/9/11,D15437,97087.38,2912.62,100000.0,作废发票
313001,E333,15062918,2017/9/11,D15437,97087.38,2912.62,100000.0,有效发票
313002,E333,15062919,2017/9/11,D15437,97087.38,2912.62,100000.0,有效发票
313003,E333,15062920,2017/10/16,D13766,97087.38,2912.62,100000.0,有效发票
313004,E333,5078735,2017/10/16,D13766,97087.38,2912.62,100000.0,有效发票
313005,E333,5078736,2017/10/16,D13766,59466.02,1783.98,61250.0,有效发票
313006,E333,5078737,2017/10/26,D15437,97087.38,2912.62,100000.0,有效发票
313007,E333,5078738,2017/10/26,D15437,97087.38,2912.62,100000.0,有效发票
313008,E333,5078739,2017/10/26,D15437,46493.7,1394.81,47888.51,有效发票
313009,E333,676119,2017/11/15,D15437,97087.38,2912.62,100000.0,有效发票
313010,E333,676120,2017/11/15,D15437,97087.38,2912.62,100000.0,有效发票
313011,E333,676121,2017/11/15,D15437,26939.75,808.19,27747.94,有效发票
313012,E333,7414469,2018/1/2,D13766,13349.51,400.49,13750.0,作废发票
313013,E333,7414470,2018/1/2,D13766,13349.51,400.49,13750.0,有效发票
313014,E333,676122,2018/1/2,D15437,97087.38,2912.62,100000.0,作废发票
313015,E333,676123,2018/1/2,D15437,95554.74,2866.64,98421.38,作废发票
313016,E333,7414471,2018/1/2,D15437,95554.74,2866.64,98421.38,有效发票
313017,E333,7414472,2018/1/2,D15437,97087.38,2912.62,100000.0,有效发票
313018,E333,7414473,2018/1/9,D13766,13349.51,400.49,13750.0,有效发票
313019,E333,11978268,2018/1/16,D15437,97087.38,2912.62,100000.0,有效发票
313020,E333,11978269,2018/1/16,D15437,97087.38,2912.62,100000.0,有效发票
313021,E333,11978270,2018/1/16,D15437,7416.07,222.48,7638.55,有效发票
313022,E333,11978271,2018/1/16,D15437,5752.84,172.59,5925.43,有效发票
313023,E333,11978272,2018/2/1,D13766,-13349.51,-400.49,-13750.0,有效发票
313024,E333,11978273,2018/2/7,D15437,97087.38,2912.62,100000.0,有效发票
313025,E333,11978274,2018/2/7,D15437,77711.73,2331.35,80043.08,作废发票
313026,E333,11978275,2018/2/7,D15437,77711.73,2331.35,80043.08,有效发票
313027,E333,11978276,2018/3/22,D15437,56512.57,1695.38,58207.95,有效发票
313028,E333,12630648,2018/4/17,D15437,40322.41,1209.67,41532.08,有效发票
313029,E333,12630649,2018/4/17,D15437,3389.76,101.69,3491.45,有效发票
313030,E333,12630650,2018/6/8,D15437,19352.56,580.58,19933.14,有效发票
313031,E333,12630651,2018/6/8,D15437,64647.56,1939.43,66586.99,有效发票
313032,E333,12630656,2018/7/3,D00777,0.0,0.0,0.0,作废发票
313033,E333,12630652,2018/7/3,D15437,25516.19,765.49,26281.68,有效发票
313034,E333,12630653,2018/7/3,D15437,33398.06,1001.94,34400.0,有效发票
313035,E333,12630654,2018/7/3,D15437,11301.98,339.06,11641.04,有效发票
313036,E333,12630655,2018/7/3,D15437,17330.1,519.9,17850.0,有效发票
313037,E333,5406046,2018/7/17,D15437,97087.38,2912.62,100000.0,有效发票
313038,E333,5406047,2018/7/17,D15437,93446.98,2803.41,96250.39,有效发票
313039,E333,5406048,2018/8/28,D15437,97087.38,2912.62,100000.0,有效发票
313040,E333,5406049,2018/8/28,D15437,97087.38,2912.62,100000.0,有效发票
313041,E333,5406050,2018/8/28,D15437,97087.38,2912.62,100000.0,有效发票
313042,E333,6678778,2018/8/28,D15437,97087.38,2912.62,100000.0,有效发票
313043,E333,6678779,2018/8/28,D15437,43349.64,1300.49,44650.13,有效发票
313044,E333,16050011,2018/9/6,D13766,59951.46,1798.54,61750.0,有效发票
313045,E333,16050012,2018/9/18,D15437,97087.38,2912.62,100000.0,有效发票
313046,E333,16050013,2018/9/18,D15437,97087.38,2912.62,100000.0,有效发票
313047,E333,16050014,2018/9/18,D15437,97087.38,2912.62,100000.0,有效发票
