,企业代号,发票号码,开票日期,购方单位代号,金额,税额,价税合计,发票状态
326199,E379,2274183,2017/1/3,D07060,6461.54,1098.46,7560.0,有效发票
326200,E379,2274185,2017/1/3,D07702,4307.69,732.31,5040.0,有效发票
326201,E379,2274189,2017/1/3,D08234,2051.28,348.72,2400.0,有效发票
326202,E379,2274188,2017/1/3,D08417,8205.13,1394.87,9600.0,有效发票
326203,E379,2274182,2017/1/3,D08660,16410.26,2789.74,19200.0,有效发票
326204,E379,2274184,2017/1/3,D12509,5846.15,993.85,6840.0,有效发票
326205,E379,2274190,2017/1/3,D16892,26153.85,4446.15,30600.0,有效发票
326206,E379,2274186,2017/1/3,D28726,3123.08,530.92,3654.0,有效发票
326207,E379,2274187,2017/1/3,D28734,3897.44,662.56,4560.0,有效发票
326208,E379,2274192,2017/1/11,D03672,2051.28,348.72,2400.0,有效发票
326209,E379,2274193,2017/1/11,D08149,9743.59,1656.41,11400.0,有效发票
326210,E379,2274194,2017/1/11,D12482,4307.69,732.31,5040.0,有效发票
326211,E379,2274191,2017/1/11,D21094,8974.36,1525.64,10500.0,有效发票
326212,E379,2274203,2017/2/4,D03687,2153.85,366.15,2520.0,有效发票
326213,E379,2274204,2017/2/4,D03692,3897.44,662.56,4560.0,有效发票
326214,E379,2274200,2017/2/4,D05877,3897.44,662.56,4560.0,有效发票
326215,E379,2274202,2017/2/4,D07105,20512.82,3487.18,24000.0,有效发票
326216,E379,2274198,2017/2/4,D07211,4307.69,732.31,5040.0,有效发票
326217,E379,2274195,2017/2/4,D07387,2153.85,366.15,2520.0,有效发票
326218,E379,2274206,2017/2/4,D08234,2051.28,348.72,2400.0,有效发票
326219,E379,2274199,2017/2/4,D08333,2051.28,348.72,2400.0,有效发票
326220,E379,2274197,2017/2/4,D08660,12307.69,2092.31,14400.0,有效发票
326221,E379,2274196,2017/2/4,D08718,2051.28,348.72,2400.0,有效发票
326222,E379,2274207,2017/2/4,D12483,2153.85,366.15,2520.0,有效发票
326223,E379,2274205,2017/2/4,D15973,7794.87,1325.13,9120.0,有效发票
326224,E379,2274201,2017/2/4,D16892,18017.09,3062.91,21080.0,有效发票
326225,E379,2274210,2017/2/8,D03672,4102.56,697.44,4800.0,有效发票
326226,E379,2274211,2017/2/8,D07387,2153.85,366.15,2520.0,有效发票
326227,E379,2274208,2017/2/8,D09619,11692.31,1987.69,13680.0,有效发票
326228,E379,2274209,2017/2/8,D12509,5846.15,993.85,6840.0,有效发票
326229,E379,2274212,2017/2/8,D13743,4102.56,697.44,4800.0,有效发票
326230,E379,2274215,2017/2/15,D03687,2153.85,366.15,2520.0,有效发票
326231,E379,2274214,2017/2/15,D07060,4307.69,732.31,5040.0,有效发票
326232,E379,2274213,2017/2/15,D28728,2153.85,366.15,2520.0,有效发票
326233,E379,2274219,2017/2/20,D05814,2153.85,366.15,2520.0,有效发票
326234,E379,2274217,2017/2/20,D08301,5384.62,915.38,6300.0,有效发票
326235,E379,2274218,2017/2/20,D08689,2153.85,366.15,2520.0,有效发票
326236,E379,2274216,2017/2/20,D16892,17435.9,2964.1,20400.0,有效发票
326237,E379,2274223,2017/3/1,D08234,4102.56,697.44,4800.0,有效发票
326238,E379,2274221,2017/3/1,D08660,6153.85,1046.15,7200.0,有效发票
326239,E379,2274222,2017/3/1,D09619,13641.03,2318.97,15960.0,有效发票
326240,E379,2274226,2017/3/1,D15973,1948.72,331.28,2280.0,有效发票
326241,E379,2274220,2017/3/1,D17199,5846.15,993.85,6840.0,有效发票
326242,E379,2274224,2017/3/1,D21094,8974.36,1525.64,10500.0,有效发票
326243,E379,2274225,2017/3/1,D26065,2153.85,366.15,2520.0,有效发票
326244,E379,2274227,2017/3/6,D09619,17948.72,3051.28,21000.0,有效发票
326245,E379,2274228,2017/3/6,D28740,2051.28,348.72,2400.0,有效发票
326246,E379,2274232,2017/4/6,D07060,4307.69,732.31,5040.0,有效发票
326247,E379,2274240,2017/4/6,D07534,2153.85,366.15,2520.0,作废发票
326248,E379,2274238,2017/4/6,D08085,2051.28,348.72,2400.0,有效发票
326249,E379,2274239,2017/4/6,D08085,6461.54,1098.46,7560.0,有效发票
326250,E379,2274234,2017/4/6,D08333,2051.28,348.72,2400.0,有效发票
326251,E379,2274231,2017/4/6,D08660,10256.41,1743.59,12000.0,有效发票
326252,E379,2274236,2017/4/6,D08689,4307.69,732.31,5040.0,有效发票
326253,E379,2274237,2017/4/6,D12482,8615.38,1464.62,10080.0,有效发票
326254,E379,2274233,2017/4/6,D12509,3897.44,662.56,4560.0,有效发票
326255,E379,2274230,2017/4/6,D15973,3897.44,662.56,4560.0,有效发票
326256,E379,2274235,2017/4/6,D16892,17435.9,2964.1,20400.0,有效发票
326257,E379,2274241,2017/4/6,D21908,7794.87,1325.13,9120.0,有效发票
326258,E379,2274229,2017/4/6,D28731,10256.41,1743.59,12000.0,有效发票
326259,E379,2274242,2017/4/18,D07534,2153.85,366.15,2520.0,有效发票
326260,E379,2274244,2017/4/20,D08689,4307.69,732.31,5040.0,作废发票
326261,E379,2274245,2017/4/20,D09619,35897.44,6102.56,42000.0,有效发票
326262,E379,2274243,2017/4/20,D21094,8974.36,1525.64,10500.0,有效发票
326263,E379,2274246,2017/4/20,D22782,2153.85,366.15,2520.0,有效发票
326264,E379,2274250,2017/4/21,D03687,2153.85,366.15,2520.0,有效发票
326265,E379,2274249,2017/4/21,D03692,3897.44,662.56,4560.0,有效发票
326266,E379,2274247,2017/4/21,D08689,4307.69,732.31,5040.0,有效发票
326267,E379,2274252,2017/4/21,D12509,5846.15,993.85,6840.0,有效发票
326268,E379,2274253,2017/4/21,D20438,2153.85,366.15,2520.0,有效发票
326269,E379,2274251,2017/4/21,D25029,3897.44,662.56,4560.0,有效发票
326270,E379,2274254,2017/4/21,D28726,2153.85,366.15,2520.0,有效发票
326271,E379,2274248,2017/4/21,D28740,2051.28,348.72,2400.0,有效发票
326272,E379,2274262,2017/5/2,D06904,21538.46,3661.54,25200.0,有效发票
326273,E379,2274264,2017/5/2,D07009,2153.85,366.15,2520.0,有效发票
326274,E379,2274256,2017/5/2,D07060,4307.69,732.31,5040.0,有效发票
326275,E379,2274257,2017/5/2,D07387,3356.41,570.59,3927.0,有效发票
326276,E379,2274260,2017/5/2,D07534,4307.69,732.31,5040.0,有效发票
326277,E379,2274263,2017/5/2,D07702,2153.85,366.15,2520.0,有效发票
